block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses,fa_rate_recent100,p_catch
0,1,target,"[(1128, 917)]",[],[1],[0.4666666666666667],vertical,"(890.0, 262.0)",1.5333333333333332,0.425,1,0.463,1,0.0,0.1
0,2,catch,"[(988, 830), (1033, 830)]",[],"[0, 1]",[],vertical,"(390.0, 762.0)",1.6,nan,1,15.643,1,0.0,0.1
0,3,target,"[(1061, 816)]",[],[1],[0.75],horizontal,"(390.0, 262.0)",1.4,nan,0,79.934,0,0.0,0.1
0,4,target,"[(1012, 825)]",[],[1],[0.75],vertical,"(390.0, 762.0)",0.7,nan,0,109.771,0,0.0,0.1
0,5,target,"[(1017, 840)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 262.0)",0.7666666666666666,0.561,1,114.421,1,0.0,0.1
0,6,target,"[(1034, 825)]",[],[1],[0.6],horizontal,"(390.0, 262.0)",0.5166666666666666,0.578,1,123.432,1,0.0,0.1
0,7,target,"[(1024, 832)]",[],[1],[0.65],vertical,"(390.0, 262.0)",0.7166666666666667,0.628,1,128.243,1,0.0,0.1
0,8,target,"[(1039, 812)]",[],[1],[0.75],horizontal,"(890.0, 262.0)",0.5333333333333333,nan,0,133.05,0,0.0,0.1
0,9,catch,"[(1043, 809)]",[],[1],[],horizontal,"(390.0, 762.0)",,"('cti', 1.545),nan",0,137.723,0,0.1111111111111111,0.1
0,10,target,"[(1037, 803)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",0.55,0.523,1,142.516,1,0.1,0.1
0,11,target,"[(1021, 776)]",[],[1],[0.75],vertical,"(890.0, 762.0)",0.95,nan,0,147.02,0,0.09090909090909091,0.1
0,12,target,"[(1017, 807)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",1.4666666666666666,0.486,1,151.537,1,0.08333333333333333,0.1
0,13,target,"[(1029, 786)]",[],[1],[0.75],vertical,"(390.0, 262.0)",0.85,nan,0,156.787,0,0.07692307692307693,0.1
0,14,target,"[(1021, 809)]",[],[1],[0.43333333333333335],vertical,"(890.0, 762.0)",1.2,0.389,1,161.519,1,0.07142857142857142,0.1
0,15,target,"[(1029, 770)]",[],[1],[0.55],horizontal,"(890.0, 762.0)",1.3,0.51,1,166.854,1,0.06666666666666667,0.1
0,16,target,"[(1035, 769)]",[],[1],[0.6833333333333333],horizontal,"(890.0, 762.0)",0.8666666666666667,0.636,1,171.696,1,0.0625,0.1
0,17,target,"[(1038, 774)]",[],[1],[],horizontal,"(390.0, 762.0)",,"('cti', 1.273)",0,176.733,0,0.11764705882352941,0.1
0,18,target,"[(1019, 812)]",[],[1],[0.55],vertical,"(390.0, 262.0)",1.2166666666666666,0.51,1,181.296,1,0.1111111111111111,0.1
0,19,target,"[(1020, 761)]",[],[1],[0.13333333333333333],vertical,"(390.0, 762.0)",1.5833333333333333,0.1,0,186.987,0,0.10526315789473684,0.1
0,20,catch,"[(1020, 800)]",[],[1],[],horizontal,"(390.0, 262.0)",1.6,nan,1,191.919,1,0.1,0.1
0,21,target,"[(1032, 778)]",[],[1],[0.55],vertical,"(890.0, 262.0)",0.5166666666666666,0.508,1,196.923,1,0.09523809523809523,0.1
0,22,target,"[(1037, 777)]",[],[1],[0.2],horizontal,"(390.0, 262.0)",1.5333333333333332,0.168,0,201.471,0,0.09090909090909091,0.1
0,23,target,"[(1035, 790)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",0.5166666666666666,0.529,1,206.237,1,0.08695652173913043,0.1
0,24,target,"[(1033, 766)]",[],[1],[0.48333333333333334],vertical,"(890.0, 262.0)",1.35,0.441,1,210.819,1,0.08333333333333333,0.1
0,25,target,"[(1035, 770)]",[],[1],[0.6166666666666667],vertical,"(390.0, 262.0)",0.7333333333333333,0.574,1,215.937,1,0.08,0.1
0,26,target,"[(1025, 763)]",[],[1],[],horizontal,"(390.0, 262.0)",,"('cti', 1.195)",0,220.537,0,0.11538461538461539,0.1
0,27,target,"[(1037, 775)]",[],[1],[0.65],horizontal,"(390.0, 762.0)",1.1,0.607,1,225.119,1,0.1111111111111111,0.1
0,28,target,"[(1036, 767)]",[],[1],[0.18333333333333332],vertical,"(390.0, 262.0)",0.95,0.151,0,230.204,0,0.10714285714285714,0.1
0,29,target,"[(1022, 776)]",[],[1],[0.6],vertical,"(890.0, 262.0)",0.85,0.576,1,234.751,1,0.10344827586206896,0.1
0,30,catch,"[(1051, 764)]",[],[1],[],horizontal,"(890.0, 762.0)",,"('cti', 1.551),nan",0,239.41,0,0.13333333333333333,0.1
0,31,target,"[(1037, 808)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 762.0)",1.0333333333333332,0.487,1,243.836,1,0.12903225806451613,0.1
0,32,target,"[(1021, 760)]",[],[1],[0.6333333333333333],vertical,"(390.0, 762.0)",0.6833333333333333,0.602,1,248.769,1,0.125,0.1
0,33,target,"[(1033, 775)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",1.2333333333333334,0.524,1,253.429,1,0.12121212121212122,0.1
0,34,target,"[(1019, 770)]",[],[1],[0.36666666666666664],vertical,"(390.0, 762.0)",1.5166666666666666,0.329,1,258.546,2,0.11764705882352941,0.1
0,35,catch,"[(1034, 770)]",[],[1],[],horizontal,"(890.0, 762.0)",1.6,nan,1,264.112,2,0.11428571428571428,0.1
0,36,catch,"[(1032, 765)]",[],[1],[],vertical,"(390.0, 762.0)",,"('cti', 1.608),nan",0,269.26,0,0.1388888888888889,0.1
0,37,target,"[(1019, 773)]",[],[1],[0.7166666666666667],vertical,"(890.0, 762.0)",0.8166666666666667,0.695,1,274.328,1,0.13513513513513514,0.1
