block,practice,trial,change_interval_s,change_interval_frames,taps_start_time_during_fix,taps_end_time_during_fix,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_frame_during_fix,taps_on_lever_s_during_fix,fix_xy,bar_orientation,target_xy,cti,rt,acc,time
1,True,1,1.01,60,[],[],"[(1199, 893)]",[],[1],[38],[0.6333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.6666666666666666],[0.59],1,0.358
1,True,2,0.972,58,[],[],"[(1104, 873)]",[],[1],[37],[0.6166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.2333333333333334],[0.576],1,61.678
1,True,3,1.178,70,[],[],"[(1148, 885)]",[],[1],[19],[0.31666666666666665],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.5333333333333332],[0.282],1,66.511
1,True,4,0.764,45,[],[],"[(1022, 835), (1113, 894)]",[],"[0, 1]",[],[],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[],[0],0,71.512
1,False,1,0.952,57,[],[],"[(1008, 908), (1074, 692), (965, 841), (1254, 884), (836, 923), (1020, 697), (1210, 889)]",[],"[0, 0, 0, 0, 0, 0, 1]",[],[],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[],[0],0,74.451
1,False,2,1.184,71,[],[],"[(1219, 913)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.9666666666666667],[0.804],0,97.43
1,False,3,1.196,71,[],[],"[(812, 919), (916, 923), (898, 905), (901, 773), (855, 908), (1144, 937)]",[],"[0, 0, 0, 0, 0, 1]",[40],[0.6666666666666666],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.7333333333333333],[0.627],1,102.778
1,False,4,1.15,69,[],[],"[(1148, 882)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.6833333333333333],[0.526],1,158.995
1,False,5,0.668,40,[],[],"[(1172, 878)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.85],[0.798],0,163.232
1,False,6,1.162,69,[],[],"[(1080, 877)]",[],[1],[],[],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[],[0],0,167.56
1,False,7,0.592,35,[],[],"[(1160, 870)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.8],[0.802],0,171.435
1,False,8,0.62,37,[],[],"[(1181, 868)]",[],[1],[48],[0.8],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.65],[0.758],1,175.68
1,False,9,0.671,40,[],[],"[(1148, 892)]",[],[1],[],[],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[],[0],0,180.136
1,False,10,0.64,38,[],[],"[(1160, 871)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.5166666666666666],[0.814],0,183.856
1,False,11,0.635,38,[],[],"[(1164, 863)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.3],[0.808],0,188.998
1,False,12,0.804,48,[],[],"[(1133, 860)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.8166666666666667],[0.803],0,194.397
1,False,13,0.994,59,[],[],"[(1156, 876)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.8833333333333333],[0.508],1,200.268
1,False,14,0.929,55,[],[],"[(1115, 876)]",[],[1],[48],[0.8],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.3333333333333333],[0.761],1,204.601
1,False,15,0.604,36,[],[],"[(1157, 880)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.6666666666666666],[0.807],0,209.628
1,False,16,0.564,33,[],[],"[(1201, 876)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.1166666666666667],[0.806],0,215.047
1,False,17,1.042,62,[],[],"[(1157, 883)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.8166666666666667],[0.81],0,219.414
1,False,18,1.016,60,[],[],"[(1110, 847)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[1.5166666666666666],[0.801],0,224.077
1,False,19,0.739,44,[],[],"[(1148, 875)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.7833333333333333],[0.803],0,230.947
1,False,20,0.639,38,[],[],"[(1103, 864)]",[],[1],[50],[0.8333333333333334],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.8833333333333333],[0.791],1,235.25
1,False,21,0.848,50,[],[],"[(1118, 872)]",[],[1],[47],[0.7833333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.85],[0.747],1,239.7
1,False,22,0.975,58,[],[],"[(1123, 865)]",[],[1],[47],[0.7833333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[1.65],[0.734],1,244.068
1,False,23,0.834,50,[],[],"[(1142, 865)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.8833333333333333],[0.512],1,249.46
1,False,24,0.656,39,[],[],"[(1121, 870)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.7],[0.486],1,253.649
1,False,25,0.609,36,[],[],"[(1120, 886)]",[],[1],[45],[0.75],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.5],[0.7],1,257.346
1,False,26,0.769,46,[],[],"[(1112, 882)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.2],[0.488],1,261.069
1,False,27,0.504,30,[],[],"[(1155, 874)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.75],[0.8],0,265.753
1,False,28,0.567,34,[],[],"[(1154, 877)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.75],[0.529],1,269.718
1,False,29,0.862,51,[],[],"[(1160, 874)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.35],[0.808],0,273.585
1,False,30,1.191,71,[],[],"[(1111, 869)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.7166666666666667],[0.543],1,279.164
1,False,31,0.945,56,[],[],"[(1139, 880)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.5666666666666667],[0.799],0,283.712
1,False,32,0.849,50,[],[],"[(1172, 873)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.3333333333333333],[0.807],0,287.895
1,False,33,0.546,32,[],[],"[(1130, 875)]",[],[1],[40],[0.6666666666666666],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.6333333333333333],[0.619],1,292.752
1,False,34,0.755,45,[],[],"[(1155, 876)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.5166666666666666],[0.54],1,297.283
1,False,35,0.998,59,[],[],"[(1159, 884)]",[],[1],[38],[0.6333333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.8333333333333334],[0.585],1,301.122
1,False,36,0.654,39,[],[],"[(1118, 874)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.5],[0.799],0,305.444
1,False,37,1.191,71,[],[],"[(1202, 870)]",[],[1],[33],[0.55],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.4333333333333333],[0.508],1,310.358
1,False,38,1.033,61,[],[],"[(1157, 868)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.95],[0.526],1,315.365
1,False,39,1.134,68,[],[],"[(1119, 853)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[1.1833333333333333],[0.49],1,319.898
1,False,40,0.879,52,[],[],"[(1152, 875)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.4666666666666666],[0.51],1,324.569
1,False,41,0.866,51,[],[],"[(1156, 866)]",[],[1],[33],[0.55],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.2166666666666666],[0.506],1,329.327
1,False,42,0.896,53,[],[],"[(1130, 875)]",[],[1],[44],[0.7333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.2833333333333332],[0.691],1,333.717
1,False,43,0.961,57,[],[],"[(1120, 858)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.2333333333333334],[0.492],1,338.449
1,False,44,0.53,31,[],[],"[(1130, 855)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.7833333333333333],[0.523],1,343.096
1,False,45,1.031,61,[],[],"[(1155, 883)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.7166666666666667],[0.798],0,346.895
1,False,46,0.93,55,[],[],"[(1165, 876)]",[],[1],[33],[0.55],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.5],[0.514],1,351.417
1,False,47,1.088,65,[],[],"[(1122, 872)]",[],[1],[31],[0.5166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.6166666666666667],[0.474],1,355.331
1,False,48,1.12,67,[],[],"[(1092, 850)]",[],[1],[37],[0.6166666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.1833333333333333],[0.572],1,360.408
1,False,49,0.987,59,[],[],"[(1145, 875)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.5833333333333334],[0.54],1,365.35
1,False,50,1.048,62,[],[],"[(1117, 876)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.15],[0.526],1,369.714
1,False,51,0.6,36,[],[],"[(1148, 864)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[1.0666666666666667],[0.804],0,374.279
1,False,52,0.557,33,[],[],"[(1153, 864)]",[],[1],[33],[0.55],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.5666666666666667],[0.505],1,378.666
1,False,53,0.811,48,[],[],"[(1159, 875)]",[],[1],[45],[0.75],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.5],[0.706],1,382.269
1,False,54,0.752,45,[],[],"[(1133, 861)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.5333333333333333],[0.523],1,387.198
1,False,55,0.865,51,[],[],"[(1172, 906)]",[],[1],[36],[0.6],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.7666666666666666],[0.563],1,392.335
1,False,56,0.641,38,[],[],"[(1165, 862)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.7166666666666667],[0.547],1,422.084
1,False,57,0.918,55,[],[],"[(1200, 903)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.8166666666666667],[0.806],0,425.91
1,False,58,1.005,60,[],[],"[(1171, 885)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.7166666666666667],[0.527],1,593.468
1,False,59,0.803,48,[],[],"[(1113, 875)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.4166666666666667],[0.804],0,609.236
1,False,60,0.669,40,[],[],"[(1096, 865)]",[],[1],[42],[0.7],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.5],[0.66],1,614.25
2,False,61,0.994,59,[],[],"[(1107, 860)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.1833333333333333],[0.808],0,619.281
2,False,62,1.123,67,[],[],"[(1098, 863)]",[],[1],[44],[0.7333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.65],[0.689],1,624.248
2,False,63,0.834,50,[],[],"[(1155, 863)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.3833333333333333],[0.807],0,629.616
2,False,64,0.804,48,[],[],"[(1093, 853)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.6166666666666667],[0.546],1,634.62
2,False,65,0.955,57,[],[],"[(1111, 862)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.9],[0.534],1,641.053
2,False,66,0.695,41,[],[],"[(1106, 868)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.2333333333333334],[0.526],1,645.442
2,False,67,0.742,44,[],[],"[(1116, 884)]",[],[1],[33],[0.55],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.0833333333333333],[0.511],1,649.784
2,False,68,1.193,71,[],[],"[(1114, 873)]",[],[1],[29],[0.48333333333333334],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.8333333333333334],[0.449],1,653.935
2,False,69,1.127,67,[],[],"[(1152, 878)]",[],[1],[31],[0.5166666666666666],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.1666666666666667],[0.477],1,658.696
2,False,70,0.835,50,[],[],"[(1175, 861)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.8666666666666667],[0.547],1,663.448
2,False,71,0.964,57,[],[],"[(1086, 859)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.2],[0.498],1,667.666
2,False,72,1.2,72,[],[],"[(1080, 884)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.6166666666666667],[0.513],1,674.613
2,False,73,0.66,39,[],[],"[(1109, 859)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.8166666666666667],[0.509],1,679.789
2,False,74,0.507,30,[],[],"[(1150, 873)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.95],[0.545],1,683.673
2,False,75,0.812,48,[],[],"[(1123, 865)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.5],[0.528],1,687.529
2,False,76,0.666,39,[],[],"[(1128, 865)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.6666666666666666],[0.524],1,692.237
2,False,77,0.782,46,[],[],"[(1111, 861)]",[],[1],[38],[0.6333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.0666666666666667],[0.592],1,695.975
2,False,78,0.558,33,[],[],"[(1147, 875)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.5166666666666666],[0.541],1,700.336
