block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses,fa_rate_recent100,actual_invalid_type
0,1,catch,"[(1069, 805)]",[],[1],[],horizontal,"(890.0, 262.0)",1.7,nan,1,0.117,1,0.0,same
0,2,catch,"[(1069, 805)]",[],[1],[],vertical,"(390.0, 762.0)",1.7,nan,1,6.54,1,0.0,same
0,3,valid,"[(1069, 805)]",[],[1],[0.3333333333333333],vertical,"(890.0, 262.0)",1.1166666666666667,0.299,1,12.038,1,0.0,same
0,4,valid,"[(1069, 805)]",[],[1],[0.35],horizontal,"(890.0, 262.0)",1.3833333333333333,0.313,1,17.205,2,0.0,same
0,5,catch,"[(1069, 805)]",[],[1],[],vertical,"(890.0, 262.0)",1.7,nan,1,22.535,2,0.0,same
0,6,invalid_same_bar,"[(1069, 805)]",[],[1],[0.43333333333333335],vertical,"(390.0, 262.0)",0.8166666666666667,0.399,1,27.985,2,0.0,other
0,7,valid,"[(1069, 805)]",[],[1],[0.43333333333333335],vertical,"(890.0, 762.0)",0.9333333333333333,0.397,1,32.679,3,0.0,same
0,8,catch,"[(1069, 805)]",[],[1],[],horizontal,"(890.0, 762.0)",1.7,nan,1,37.947,3,0.0,same
0,9,invalid_same_bar,"[(1069, 805)]",[],[1],[0.35],horizontal,"(390.0, 262.0)",0.7666666666666666,0.316,1,43.46,3,0.0,same
0,10,invalid_same_bar,"[(1069, 805)]",[],[1],[0.36666666666666664],vertical,"(890.0, 262.0)",1.2833333333333332,0.331,1,47.935,3,0.0,other
0,11,catch,"[(1069, 805)]",[],[1],[],horizontal,"(890.0, 262.0)",1.7,nan,1,54.059,3,0.0,same
0,12,invalid_same_bar,"[(1069, 805)]",[],[1],[0.4166666666666667],vertical,"(890.0, 262.0)",0.4,0.383,1,59.211,3,0.0,other
0,13,valid,"[(1069, 805)]",[],[1],[0.4],horizontal,"(890.0, 762.0)",0.5666666666666667,0.367,1,63.198,3,0.0,same
