block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses
0,1,target,"[(1119, 933)]",[],[1],[0.5],horizontal,"(390.0, 762.0)",0.6333333333333333,0.458,1,0.058,1
0,2,target,"[(1132, 836)]",[],[1],[0.85],vertical,"(390.0, 262.0)",1.05,nan,0,11.238,0
0,3,target,"[(1090, 860)]",[],[1],[0.45],vertical,"(890.0, 262.0)",0.7666666666666666,0.409,1,16.195,1
0,4,target,"[(1090, 860)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.4,nan,0,27.779,0
0,5,target,"[(1090, 860)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.1333333333333333,nan,0,34.126,0
0,6,target,"[(1090, 860)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.65,nan,0,39.328,0
0,7,target,"[(1090, 860)]",[],[1],[0.85],vertical,"(390.0, 762.0)",0.9,nan,0,43.911,0
0,8,target,"[(1090, 860)]",[],[1],[],horizontal,"(890.0, 262.0)",,"('cti', 1.227)",,48.344,0
0,9,target,"[(1090, 860)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",1.5833333333333333,0.505,1,52.461,1
0,10,target,"[(1090, 860)]",[],[1],[0.4],horizontal,"(390.0, 762.0)",1.4,0.361,1,58.312,1
0,11,target,"[(1090, 860)]",[],[1],[0.5],horizontal,"(390.0, 262.0)",0.5,0.454,1,63.837,1
0,12,target,"[(1090, 861)]",[],[1],[],horizontal,"(890.0, 262.0)",,"('cti', 0.509)",,68.811,0
0,13,target,"[(1090, 862)]",[],[1],[],horizontal,"(390.0, 762.0)",,"('cti', 0.277)",,72.146,0
0,14,target,"[(1090, 862)]",[],[1],[],horizontal,"(890.0, 762.0)",,"('cti', 1.402)",,75.723,0
0,15,target,"[(1145, 906)]",[],[1],[0.3833333333333333],horizontal,"(890.0, 262.0)",1.0166666666666666,0.35,1,79.996,1
0,16,target,"[(1142, 905)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.1666666666666667,nan,0,87.992,0
