block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses,fa_rate_recent100,actual_invalid_type
0,1,invalid_adjacent_other_bar,"[(1030, 863)]",[],[1],[0.36666666666666664],vertical,"(390.0, 762.0)",0.9833333333333333,0.329,1,0.756,1,0.0,other
0,2,invalid_adjacent_other_bar,"[(994, 868), (999, 828), (1070, 887)]",[],"[0, 0, 1]",[0.48333333333333334],vertical,"(390.0, 262.0)",0.43333333333333335,0.44,1,7.436,1,0.0,other
0,3,invalid_same_bar,"[(1085, 860)]",[],[1],[0.6],horizontal,"(390.0, 262.0)",0.5166666666666666,0.558,1,16.527,1,0.0,same
0,4,valid,"[(1109, 807)]",[],[1],[0.5],vertical,"(890.0, 762.0)",0.5166666666666666,0.463,1,154.136,2,0.0,same
0,5,catch,"[(1123, 821)]",[],[1],[],vertical,"(390.0, 762.0)",1.7,nan,1,159.536,2,0.0,same
0,6,catch,"[(1124, 810)]",[],[1],[],vertical,"(890.0, 262.0)",1.7,nan,1,165.135,2,0.0,same
0,7,invalid_adjacent_other_bar,"[(1127, 790)]",[],[1],[0.5],horizontal,"(390.0, 762.0)",1.4,0.456,1,170.669,3,0.0,other
0,8,invalid_adjacent_other_bar,"[(1121, 794)]",[],[1],[0.5166666666666666],vertical,"(390.0, 262.0)",0.75,0.473,1,177.375,3,0.0,other
0,9,catch,"[(1119, 782)]",[],[1],[],vertical,"(390.0, 262.0)",1.7,nan,1,183.001,3,0.0,same
0,10,invalid_same_bar,"[(1125, 790)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",0.65,nan,0,189.352,0,0.0,same
0,11,invalid_same_bar,"[(1106, 854)]",[],[1],[0.36666666666666664],horizontal,"(390.0, 262.0)",1.5166666666666666,0.331,1,193.899,1,0.0,same
0,12,valid,"[(1134, 786)]",[],[1],[0.65],vertical,"(390.0, 262.0)",0.5666666666666667,0.606,1,199.606,1,0.0,same
0,13,valid,"[(1132, 772)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 262.0)",1.0333333333333332,0.45,1,204.259,1,0.0,same
0,14,catch,"[(1158, 796)]",[],[1],[],horizontal,"(890.0, 262.0)",1.7,nan,1,209.119,2,0.0,same
0,15,valid,"[(1168, 787)]",[],[1],[0.5],horizontal,"(390.0, 762.0)",0.9,0.453,1,215.055,2,0.0,same
0,16,valid,"[(1132, 779)]",[],[1],[0.6833333333333333],horizontal,"(890.0, 762.0)",0.95,0.639,1,219.986,2,0.0,same
0,17,valid,"[(1126, 782)]",[],[1],[0.65],horizontal,"(390.0, 762.0)",1.0166666666666666,0.608,1,225.931,3,0.0,same
0,18,valid,"[(1151, 786)]",[],[1],[0.85],vertical,"(890.0, 762.0)",1.3666666666666667,nan,0,231.963,0,0.0,same
0,19,valid,"[(1111, 807)]",[],[1],[0.5166666666666666],vertical,"(890.0, 262.0)",0.7166666666666667,0.471,1,236.902,1,0.0,same
0,20,invalid_same_bar,"[(1164, 791)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",1.0,nan,0,241.895,0,0.0,same
0,21,valid,"[(1119, 805)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 762.0)",1.5166666666666666,0.472,1,246.771,1,0.0,same
0,22,valid,"[(1167, 799)]",[],[1],[0.4666666666666667],horizontal,"(390.0, 262.0)",1.35,0.43,1,252.188,1,0.0,same
0,23,catch,"[(1154, 773)]",[],[1],[],horizontal,"(390.0, 262.0)",1.7,nan,1,257.845,1,0.0,same
0,24,valid,"[(1126, 772)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",1.0,nan,0,262.986,0,0.0,same
0,25,invalid_adjacent_other_bar,"[(1114, 801)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 262.0)",1.3333333333333333,0.471,1,267.869,1,0.0,other
0,26,invalid_same_bar,"[(1159, 791)]",[],[1],[0.6333333333333333],horizontal,"(890.0, 262.0)",1.5333333333333332,0.586,1,273.015,1,0.0,same
0,27,valid,"[(1151, 796)]",[],[1],[0.7166666666666667],vertical,"(390.0, 762.0)",1.3666666666666667,0.67,1,278.669,1,0.0,same
0,28,catch,"[(1129, 786)]",[],[1],[],vertical,"(390.0, 262.0)",1.7,nan,1,284.236,2,0.0,same
0,29,valid,"[(1134, 796)]",[],[1],[0.6333333333333333],vertical,"(390.0, 262.0)",0.48333333333333334,0.59,1,290.57,2,0.0,same
0,30,catch,"[(1133, 789)]",[],[1],[],vertical,"(390.0, 262.0)",1.7,nan,1,295.753,2,0.0,same
0,31,catch,"[(1157, 786)]",[],[1],[],vertical,"(890.0, 262.0)",1.7,nan,1,301.501,3,0.0,same
0,32,valid,"[(1168, 786)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",0.55,0.486,1,307.918,3,0.0,same
0,33,catch,"[(1162, 786)]",[],[1],[],vertical,"(390.0, 262.0)",1.7,nan,1,313.196,3,0.0,same
0,34,valid,"[(1160, 796)]",[],[1],[0.55],vertical,"(390.0, 762.0)",0.8833333333333333,0.511,1,319.268,3,0.0,same
0,35,invalid_adjacent_other_bar,"[(1163, 799)]",[],[1],[0.5],vertical,"(890.0, 262.0)",0.6666666666666666,0.46,1,324.852,3,0.0,other
0,36,valid,"[(1160, 800)]",[],[1],[0.6333333333333333],horizontal,"(890.0, 762.0)",0.4,0.589,1,330.117,3,0.0,same
0,37,valid,"[(1161, 791)]",[],[1],[0.6],horizontal,"(890.0, 762.0)",0.6666666666666666,0.56,1,335.803,3,0.0,same
0,38,valid,"[(1158, 787)]",[],[1],[0.2],vertical,"(890.0, 762.0)",1.2166666666666666,0.168,0,341.097,0,0.0,same
0,39,catch,"[(1118, 804)]",[],[1],[],horizontal,"(890.0, 762.0)",1.7,nan,1,345.478,1,0.0,same
0,40,invalid_same_bar,"[(1161, 794)]",[],[1],[0.85],vertical,"(390.0, 262.0)",1.5166666666666666,nan,0,350.453,0,0.0,same
0,41,valid,"[(1141, 804)]",[],[1],[0.6666666666666666],horizontal,"(390.0, 262.0)",0.8333333333333334,0.616,1,355.674,1,0.0,same
0,42,valid,"[(1167, 794)]",[],[1],[0.5333333333333333],vertical,"(890.0, 762.0)",1.0166666666666666,0.489,1,360.87,1,0.0,same
0,43,catch,"[(1174, 790)]",[],[1],[],horizontal,"(890.0, 762.0)",1.7,nan,1,365.958,1,0.0,same
0,44,valid,"[(1155, 779)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 262.0)",1.0833333333333333,0.567,1,371.169,2,0.0,same
0,45,catch,"[(1156, 777)]",[],[1],[],horizontal,"(890.0, 762.0)",1.7,nan,1,377.198,2,0.0,same
0,46,catch,"[(1106, 827)]",[],[1],[],vertical,"(390.0, 762.0)",1.7,nan,1,382.669,2,0.0,same
0,47,valid,"[(1146, 804)]",[],[1],[0.55],vertical,"(890.0, 262.0)",1.15,0.512,1,388.42,3,0.0,same
0,48,valid,"[(1176, 773)]",[],[1],[0.6833333333333333],vertical,"(390.0, 262.0)",1.2833333333333332,0.648,1,394.785,3,0.0,same
0,49,catch,"[(1130, 781)]",[],[1],[],horizontal,"(890.0, 762.0)",1.7,nan,1,400.526,3,0.0,same
0,50,catch,"[(1131, 787)]",[],[1],[],vertical,"(890.0, 262.0)",1.7,nan,1,406.703,3,0.0,same
0,51,valid,"[(1156, 779)]",[],[1],[0.5],vertical,"(390.0, 262.0)",0.8,0.464,1,412.853,3,0.0,same
0,52,valid,"[(1175, 783)]",[],[1],[0.6],horizontal,"(890.0, 762.0)",0.45,0.556,1,418.652,3,0.0,same
0,53,valid,"[(1156, 773)]",[],[1],[0.6333333333333333],horizontal,"(390.0, 262.0)",0.5666666666666667,0.589,1,424.135,3,0.0,same
0,54,catch,"[(1164, 786)]",[],[1],[],horizontal,"(890.0, 762.0)",1.7,nan,1,429.735,3,0.0,same
0,55,invalid_same_bar,"[(1171, 799)]",[],[1],[0.4666666666666667],vertical,"(390.0, 262.0)",0.8,0.424,1,435.991,3,0.0,same
0,56,valid,"[(1156, 778)]",[],[1],[0.55],vertical,"(390.0, 762.0)",1.3666666666666667,0.507,1,441.344,3,0.0,same
0,57,valid,"[(1157, 786)]",[],[1],[0.5333333333333333],vertical,"(390.0, 762.0)",0.35,0.489,1,447.809,3,0.0,same
0,58,valid,"[(1156, 774)]",[],[1],[0.85],vertical,"(890.0, 762.0)",1.2333333333333334,nan,0,453.017,0,0.0,same
0,59,valid,"[(1127, 791)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",0.4166666666666667,nan,0,457.834,0,0.0,same
0,60,valid,"[(1124, 789)]",[],[1],[0.6833333333333333],vertical,"(390.0, 762.0)",1.4666666666666666,0.642,1,462.013,1,0.0,same
0,61,catch,"[(1171, 786)]",[],[1],[],horizontal,"(890.0, 762.0)",1.7,nan,1,468.01,1,0.0,same
0,62,valid,"[(1157, 786)]",[],[1],[0.48333333333333334],vertical,"(890.0, 262.0)",0.8,0.444,1,472.936,1,0.0,same
0,63,invalid_adjacent_other_bar,"[(1166, 777)]",[],[1],[0.85],vertical,"(390.0, 762.0)",1.3166666666666667,nan,0,477.435,0,0.0,other
0,64,catch,"[(1125, 795)]",[],[1],[],horizontal,"(390.0, 262.0)",1.7,nan,1,482.302,1,0.0,same
0,65,valid,"[(1155, 777)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 762.0)",0.5333333333333333,0.441,1,487.173,1,0.0,same
0,66,invalid_same_bar,"[(1156, 785)]",[],[1],[0.45],horizontal,"(390.0, 262.0)",1.1333333333333333,0.406,1,491.701,1,0.0,same
0,67,valid,"[(1155, 795)]",[],[1],[0.6333333333333333],horizontal,"(890.0, 262.0)",0.9666666666666667,0.586,1,497.266,2,0.0,same
0,68,invalid_adjacent_other_bar,"[(1154, 783)]",[],[1],[0.65],vertical,"(890.0, 762.0)",0.6,0.608,1,502.586,2,0.0,other
0,69,valid,"[(1156, 801)]",[],[1],[0.85],vertical,"(390.0, 262.0)",1.3166666666666667,nan,0,507.724,0,0.0,same
0,70,valid,"[(1116, 793)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 762.0)",1.1833333333333333,0.541,1,512.856,1,0.0,same
0,71,invalid_same_bar,"[(1156, 784)]",[],[1],[0.55],vertical,"(390.0, 262.0)",1.5333333333333332,0.51,1,518.452,1,0.0,same
0,72,valid,"[(1170, 786)]",[],[1],[0.5833333333333334],vertical,"(390.0, 762.0)",1.1833333333333333,0.538,1,524.205,1,0.0,same
0,73,valid,"[(1160, 786)]",[],[1],[0.5],horizontal,"(890.0, 762.0)",1.3,0.464,1,529.498,2,0.0,same
0,74,invalid_adjacent_other_bar,"[(1175, 786)]",[],[1],[0.5],horizontal,"(890.0, 762.0)",1.0,0.464,1,535.542,2,0.0,other
0,75,catch,"[(1171, 796)]",[],[1],[],vertical,"(890.0, 262.0)",1.7,nan,1,540.506,2,0.0,same
0,76,valid,"[(1157, 789)]",[],[1],[0.6666666666666666],vertical,"(890.0, 762.0)",1.3666666666666667,0.617,1,546.001,3,0.0,same
0,77,valid,"[(1171, 792)]",[],[1],[0.6166666666666667],vertical,"(390.0, 762.0)",1.0333333333333332,0.57,1,552.436,3,0.0,same
0,78,catch,"[(1159, 786)]",[],[1],[],vertical,"(890.0, 262.0)",1.7,nan,1,558.787,3,0.0,same
0,79,valid,"[(1174, 772)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.36666666666666664,nan,0,564.73,0,0.0,same
0,80,valid,"[(1107, 799)]",[],[1],[0.4666666666666667],vertical,"(890.0, 262.0)",1.3666666666666667,0.427,1,568.469,1,0.0,same
0,81,valid,"[(1153, 788)]",[],[1],[0.5],horizontal,"(390.0, 762.0)",0.8666666666666667,0.461,1,573.936,1,0.0,same
0,82,valid,"[(1159, 787)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",0.5833333333333334,0.524,1,579.185,1,0.0,same
0,83,valid,"[(1157, 782)]",[],[1],[0.55],vertical,"(890.0, 762.0)",0.65,0.51,1,583.882,2,0.0,same
0,84,catch,"[(1160, 766)]",[],[1],[],vertical,"(390.0, 762.0)",1.7,nan,1,588.904,2,0.0,same
0,85,valid,"[(1160, 778)]",[],[1],[0.4666666666666667],horizontal,"(890.0, 262.0)",0.65,0.428,1,594.42,2,0.0,same
0,86,catch,"[(1148, 786)]",[],[1],[],vertical,"(390.0, 262.0)",1.7,nan,1,599.487,3,0.0,same
0,87,invalid_adjacent_other_bar,"[(1176, 779)]",[],[1],[0.5],horizontal,"(390.0, 262.0)",0.43333333333333335,0.457,1,605.504,3,0.0,other
0,88,invalid_adjacent_other_bar,"[(1156, 782)]",[],[1],[0.5],horizontal,"(390.0, 262.0)",1.4,0.46,1,610.921,3,0.0,other
0,89,valid,"[(1159, 792)]",[],[1],[0.48333333333333334],horizontal,"(390.0, 262.0)",1.35,0.442,1,617.406,3,0.0,same
0,90,invalid_adjacent_other_bar,"[(1169, 794)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.7666666666666666,nan,0,623.214,0,0.0,other
0,91,invalid_adjacent_other_bar,"[(1116, 790)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 762.0)",1.4666666666666666,0.489,1,628.051,1,0.0,other
0,92,valid,"[(1160, 782)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",0.4,nan,0,633.987,0,0.0,same
0,93,catch,"[(1151, 791)]",[],[1],[],horizontal,"(890.0, 762.0)",1.7,nan,1,638.248,1,0.0,same
0,94,valid,"[(1136, 798)]",[],[1],[0.55],vertical,"(390.0, 262.0)",1.05,0.515,1,643.294,1,0.0,same
0,95,valid,"[(1170, 778)]",[],[1],[0.75],horizontal,"(390.0, 762.0)",1.2,0.714,1,648.374,1,0.0,same
0,96,valid,"[(1175, 792)]",[],[1],[0.7166666666666667],horizontal,"(390.0, 762.0)",0.4666666666666667,0.672,1,653.52,2,0.0,same
0,97,valid,"[(1170, 781)]",[],[1],[0.5166666666666666],vertical,"(890.0, 762.0)",1.5,0.48,1,658.853,2,0.0,same
0,98,invalid_adjacent_other_bar,"[(1160, 778)]",[],[1],[0.8166666666666667],vertical,"(890.0, 762.0)",0.7,0.769,1,664.853,2,0.0,other
0,99,valid,"[(1171, 787)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 262.0)",0.8833333333333333,0.477,1,670.32,3,0.0,same
0,100,catch,"[(1175, 782)]",[],[1],[],vertical,"(890.0, 262.0)",1.7,nan,1,675.635,3,0.0,same
0,101,valid,"[(1161, 787)]",[],[1],[0.6333333333333333],vertical,"(890.0, 262.0)",0.85,0.59,1,681.758,3,0.0,same
0,102,valid,"[(1175, 772)]",[],[1],[0.5333333333333333],vertical,"(390.0, 762.0)",0.5666666666666667,0.498,1,687.102,3,0.0,same
0,103,valid,"[(1140, 791)]",[],[1],[0.85],vertical,"(890.0, 762.0)",1.05,nan,0,692.271,0,0.0,same
