block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses,fa_rate_recent100,actual_invalid_type
0,1,valid,"[(1105, 846)]",[],[1],[0.43333333333333335],horizontal,"(390.0, 762.0)",0.43333333333333335,0.408,1,0.664,1,0.0,same
0,2,invalid_same_bar,"[(1126, 855)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",1.2666666666666666,0.529,1,8.624,1,0.0,same
0,3,valid,"[(1140, 810)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.9333333333333333,nan,0,72.896,0,0.0,same
0,4,invalid_same_bar,"[(1160, 828)]",[],[1],[0.1],horizontal,"(890.0, 262.0)",1.4166666666666667,0.067,0,77.766,0,0.0,same
0,5,valid,"[(1166, 819)]",[],[1],[0.55],vertical,"(890.0, 762.0)",0.6166666666666667,0.513,1,89.014,1,0.0,same
0,6,valid,"[(1164, 832)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 262.0)",0.5833333333333334,0.546,1,93.882,1,0.0,same
0,7,valid,"[(1157, 794)]",[],[1],[0.31666666666666665],vertical,"(390.0, 762.0)",1.5,0.286,1,98.944,1,0.0,same
0,8,valid,"[(1160, 787)]",[],[1],[0.2833333333333333],horizontal,"(390.0, 762.0)",1.5,0.247,1,104.114,2,0.0,same
0,9,catch,"[(1117, 829)]",[],[1],[],horizontal,"(390.0, 262.0)",1.7,nan,1,109.914,2,0.0,same
0,10,valid,"[(1131, 841)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",1.2333333333333334,0.49,1,115.838,2,0.0,same
0,11,catch,"[(1176, 799)]",[],[1],[],horizontal,"(390.0, 762.0)",1.7,nan,1,121.782,3,0.0,same
0,12,valid,"[(1164, 793)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",0.75,nan,0,127.945,0,0.0,same
0,13,valid,"[(1151, 796)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",1.1666666666666667,0.494,1,132.283,1,0.0,same
0,14,invalid_same_bar,"[(1158, 827)]",[],[1],[0.85],vertical,"(390.0, 762.0)",1.0166666666666666,nan,0,137.271,0,0.0,same
0,15,catch,"[(1168, 779)]",[],[1],[],horizontal,"(890.0, 762.0)",,"('cti', 1.658),nan",0,141.983,0,0.06666666666666667,same
0,16,valid,"[(1177, 796)]",[],[1],[0.45],horizontal,"(890.0, 262.0)",1.2,0.411,1,146.3,1,0.0625,same
0,17,valid,"[(1155, 779)]",[],[1],[0.5],horizontal,"(890.0, 762.0)",1.4333333333333333,0.463,1,160.483,1,0.058823529411764705,same
0,18,valid,"[(1182, 776)]",[],[1],[0.48333333333333334],vertical,"(390.0, 262.0)",0.8,0.444,1,165.71,1,0.05555555555555555,same
0,19,valid,"[(1185, 780)]",[],[1],[0.3333333333333333],horizontal,"(890.0, 262.0)",1.2,0.298,1,170.524,2,0.05263157894736842,same
0,20,valid,"[(1183, 770)]",[],[1],[0.5],vertical,"(890.0, 262.0)",0.7166666666666667,0.457,1,176.25,2,0.05,same
0,21,valid,"[(1193, 786)]",[],[1],[0.48333333333333334],vertical,"(890.0, 262.0)",0.9833333333333333,0.437,1,181.194,2,0.047619047619047616,same
0,22,valid,"[(1158, 782)]",[],[1],[0.3833333333333333],horizontal,"(890.0, 762.0)",1.2,0.344,1,186.717,3,0.045454545454545456,same
