block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses
0,1,target,"[(1120, 45), (994, 981), (1062, 821)]",[],"[0, 0, 1]",[0.4166666666666667],horizontal,"(390.0, 262.0)",1.2666666666666666,0.375,1,0.385,1
0,2,target,"[(1070, 844)]",[],[1],[0.48333333333333334],vertical,"(890.0, 762.0)",0.5,0.444,1,177.738,1
0,3,catch,"[(1056, 836), (530, 632)]","[(530, 632)]","[1, 0]",[0.3833333333333333],horizontal,"(890.0, 262.0)",,"('bar', 0.506),nan",0,691.177,0
0,4,target,"[(633, 781), (745, 808), (280, 248), (294, 306), (402, 699), (364, 292), (309, 762), (266, 860), (490, 837), (490, 397), (649, 292), (375, 794), (569, 164), (707, 996), (506, 869), (478, 195), (537, 183), (457, 191), (487, 297), (467, 389), (481, 330), (915, 829), (923, 780), (545, 195), (982, 909), (1013, 844)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[],horizontal,"(390.0, 762.0)",,"('fix', 0.066)",0,694.726,0
0,5,target,"[(1010, 826)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.6166666666666667,nan,0,2113.485,0
0,6,target,"[(1032, 848)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.75,nan,0,2172.702,0
0,7,target,"[(1004, 876), (1025, 854)]",[],"[0, 1]",[0.85],vertical,"(390.0, 762.0)",1.6166666666666667,nan,0,2176.953,0
0,8,target,"[(1012, 855)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.6833333333333333,nan,0,2205.236,0
0,9,target,"[(1013, 845)]",[],[1],[],horizontal,"(390.0, 762.0)",,"('fix', 0.619)",0,2226.265,0
0,10,target,"[(1033, 880)]",[],[1],[],vertical,"(390.0, 762.0)",,"('fix', 0.436)",0,2239.834,0
0,11,target,"[(1025, 820)]",[],[1],[0.85],vertical,"(390.0, 762.0)",1.0,nan,0,5557.056,0
0,12,target,"[(1037, 865)]",[],[1],[],vertical,"(890.0, 762.0)",,"('fix', 0.331)",0,6320.702,0
0,13,catch,"[(1017, 860)]",[],[1],[],horizontal,"(890.0, 262.0)",1.4,nan,1,6322.644,1
0,14,target,"[(1028, 876)]",[],[1],[0.5],vertical,"(390.0, 262.0)",0.9333333333333333,0.459,1,6330.261,1
0,15,target,"[(1053, 848)]",[],[1],[0.5],vertical,"(890.0, 762.0)",0.65,0.457,1,6339.027,1
0,16,target,"[(1049, 880)]",[],[1],[0.4],vertical,"(390.0, 262.0)",1.0333333333333332,0.366,1,6343.443,2
0,17,target,"[(1038, 847)]",[],[1],[],vertical,"(390.0, 762.0)",,"('cti', 1.231)",0,6348.938,0
0,18,catch,"[(1029, 829)]",[],[1],[],vertical,"(390.0, 262.0)",1.5166666666666666,"('cti', 1.518),nan",0,6353.553,0
0,19,target,"[(1034, 824)]",[],[1],[0.65],horizontal,"(390.0, 262.0)",0.9833333333333333,0.605,1,6358.594,1
0,20,target,"[(1052, 828)]",[],[1],[0.55],vertical,"(890.0, 262.0)",0.5666666666666667,0.509,1,6364.104,1
0,21,target,"[(1043, 832)]",[],[1],[0.85],vertical,"(390.0, 262.0)",0.55,nan,0,6369.028,0
0,22,target,"[(1022, 866)]",[],[1],[0.5333333333333333],vertical,"(890.0, 262.0)",0.9,0.492,1,6373.495,1
0,23,target,"[(1037, 855)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",0.7333333333333333,nan,0,6824.047,0
0,24,target,"[(1029, 842)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",1.0333333333333332,nan,0,6829.097,0
0,25,target,"[(1037, 858)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 262.0)",0.9333333333333333,0.441,1,6833.499,1
0,26,target,"[(1053, 826)]",[],[1],[],vertical,"(390.0, 762.0)",,"('cti', 1.378)",0,6838.234,0
0,27,target,"[(1036, 834)]",[],[1],[0.06666666666666667],horizontal,"(890.0, 762.0)",1.4166666666666667,0.037,0,6842.338,0
0,28,catch,"[(1037, 847)]",[],[1],[],vertical,"(390.0, 762.0)",1.2,nan,1,6846.848,1
0,29,target,"[(1047, 834)]",[],[1],[0.85],vertical,"(890.0, 262.0)",0.8833333333333333,nan,0,6851.395,0
0,30,catch,"[(1022, 832)]",[],[1],[],vertical,"(890.0, 762.0)",1.1166666666666667,nan,1,6856.123,1
0,31,target,"[(1038, 852)]",[],[1],[],horizontal,"(390.0, 762.0)",,"('cti', 1.193)",0,6860.92,0
0,32,target,"[(1033, 852)]",[],[1],[],horizontal,"(390.0, 762.0)",,"('cti', 1.434)",0,6866.562,0
0,33,catch,"[(1053, 825)]",[],[1],[],horizontal,"(890.0, 762.0)",1.0666666666666667,nan,1,6871.46,1
