block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses
0,1,target,"[(474, 668), (933, 835), (1046, 839)]","[(918, 838)]","[0, 0, 1]",[0.2833333333333333],vertical,"(390.0, 762.0)",,"('bar', 0.296)",0,0.749,0
0,2,target,"[(552, 700), (474, 697), (944, 707), (930, 691), (1063, 894)]",[],"[0, 0, 0, 0, 1]",[0.4166666666666667],vertical,"(390.0, 262.0)",1.633333333,0.379,1,90.731,1
0,3,target,"[(1012, 790)]",[],[1],[0.31666666666666665],vertical,"(390.0, 262.0)",0.833333333,0.282,1,214.798,1
0,4,target,"[(1059, 800)]",[],[1],[],horizontal,"(390.0, 762.0)",,"('cti', 1.049)",0,2838.178,0
0,5,target,"[(1053, 812)]",[],[1],[],vertical,"(390.0, 762.0)",,"('cti', 1.331)",0,2842.32,0
0,6,target,"[(1093, 782)]",[],[1],[],horizontal,"(390.0, 762.0)",,"('cti', 1.359)",0,2846.795,0
0,7,catch,"[(1060, 802)]",[],[1],[],horizontal,"(390.0, 762.0)",,"('cti', 1.127),nan",0,2851.115,0
0,8,catch,"[(1062, 800)]",[],[1],[],horizontal,"(890.0, 762.0)",1.433333333,nan,1,2855.726,1
0,9,catch,"[(1112, 813)]",[],[1],[],vertical,"(390.0, 762.0)",1.533333333,nan,1,2860.987,1
0,10,target,"[(1070, 795)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",0.6,nan,0,2865.539,0
0,11,target,"[(1079, 809)]",[],[1],[0.85],vertical,"(890.0, 262.0)",1.2,nan,0,2870.297,0
0,12,target,"[(1088, 821)]",[],[1],[0.85],vertical,"(390.0, 262.0)",0.933333333,nan,0,2875.568,0
0,13,target,"[(1071, 799)]",[],[1],[0.5],vertical,"(390.0, 262.0)",1.283333333,0.464,1,2880.128,1
0,14,target,"[(1095, 791)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",0.583333333,nan,0,2885.262,0
0,15,target,"[(1085, 804)]",[],[1],[],horizontal,"(890.0, 262.0)",,"('cti', 1.576)",0,2889.839,0
0,16,target,"[(1107, 800)]",[],[1],[0.7],vertical,"(890.0, 762.0)",0.916666667,0.665,1,2894.879,1
0,17,target,"[(1114, 811)]",[],[1],[0.6333333333333333],vertical,"(390.0, 262.0)",0.583333333,0.596,1,2899.947,1
0,18,target,"[(1080, 780)]",[],[1],[0.6666666666666666],horizontal,"(890.0, 762.0)",1,0.625,1,2904.81,1
0,19,target,"[(1081, 797)]",[],[1],[0.55],vertical,"(390.0, 262.0)",0.816666667,0.509,1,2909.598,2
0,20,target,"[(1072, 790)]",[],[1],[0.6],horizontal,"(390.0, 262.0)",1.283333333,0.555,1,2914.988,2
0,21,target,"[(1097, 797)]",[],[1],[0.48333333333333334],vertical,"(390.0, 762.0)",1.383333333,0.445,1,2920.495,2
0,22,target,"[(1098, 790)]",[],[1],[0.4666666666666667],horizontal,"(390.0, 762.0)",1.3,0.432,1,2926.118,2
0,23,catch,"[(1126, 770)]",[],[1],[],vertical,"(890.0, 262.0)",1.516666667,nan,1,2931.445,2
0,24,target,"[(1102, 795)]",[],[1],[0.26666666666666666],horizontal,"(890.0, 762.0)",1.5,0.229,1,2936.795,3
0,25,target,"[(1079, 805)]",[],[1],[0.5],vertical,"(390.0, 762.0)",1.183333333,0.454,1,2942.766,3
0,26,target,"[(1102, 805)]",[],[1],[0.55],horizontal,"(390.0, 262.0)",0.533333333,0.509,1,2948.874,3
0,27,catch,"[(1096, 797)]",[],[1],[],horizontal,"(390.0, 262.0)",1.383333333,nan,1,2954.229,3
0,28,target,"[(1093, 811)]",[],[1],[0.6333333333333333],horizontal,"(390.0, 262.0)",0.566666667,0.588,1,2959.585,3
0,29,target,"[(1100, 805)]",[],[1],[0.55],vertical,"(390.0, 762.0)",0.983333333,0.504,1,2964.988,3
0,30,target,"[(1082, 801)]",[],[1],[0.4],horizontal,"(390.0, 762.0)",1.483333333,0.36,1,2970.428,3
0,31,target,"[(1083, 788)]",[],[1],[],vertical,"(390.0, 762.0)",,"('cti', 1.011)",0,2976.266,0
0,32,target,"[(1079, 806)]",[],[1],[0.16666666666666666],horizontal,"(390.0, 262.0)",1.366666667,0.135,0,2980.857,0
0,33,target,"[(1077, 798)]",[],[1],[0.26666666666666666],horizontal,"(390.0, 262.0)",1.6,0.231,1,2985.5,1
0,34,target,"[(1092, 784)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",0.916666667,0.523,1,2990.362,1
0,35,catch,"[(1095, 796)]",[],[1],[],vertical,"(890.0, 762.0)",,"('cti', 1.592),nan",0,2995.196,0
0,36,target,"[(1095, 808)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",0.6,0.51,1,3000.099,1
0,37,catch,"[(1100, 794)]",[],[1],[],horizontal,"(390.0, 262.0)",1.366666667,nan,1,3004.759,1
0,38,target,"[(1078, 805)]",[],[1],[0.16666666666666666],horizontal,"(890.0, 262.0)",1.516666667,0.136,0,3009.508,0
0,39,target,"[(1104, 796)]",[],[1],[0.6666666666666666],vertical,"(390.0, 762.0)",0.566666667,0.638,1,3014.068,1
0,40,catch,"[(1081, 799)]",[],[1],[],vertical,"(390.0, 762.0)",,"('cti', 1.169),nan",0,3018.946,0
0,41,target,"[(1124, 788)]",[],[1],[0.43333333333333335],horizontal,"(890.0, 762.0)",1.533333333,0.398,1,3023.642,1
