block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses,fa_rate_recent100,actual_invalid_type
0,1,valid,"[(1106, 856)]",[],[1],[0.4166666666666667],vertical,"(890.0, 262.0)",0.5,0.39,1,1.085,1,0.0,same
0,2,catch,"[(1091, 873)]",[],[1],[],vertical,"(890.0, 262.0)",,"('cti', 1.437),nan",0,8.359,0,0.5,same
0,3,valid,"[(1128, 825)]",[],[1],[0.8333333333333334],horizontal,"(390.0, 762.0)",1.0833333333333333,0.816,0,107.896,0,0.3333333333333333,same
0,4,invalid_adjacent_other_bar,"[(1131, 817)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.35,nan,0,112.594,0,0.25,other
0,5,valid,"[(1126, 786)]",[],[1],[0.85],vertical,"(890.0, 262.0)",0.8333333333333334,nan,0,116.661,0,0.2,same
0,6,valid,"[(1087, 830)]",[],[1],[0.6833333333333333],vertical,"(390.0, 762.0)",1.3666666666666667,0.647,1,121.599,1,0.16666666666666666,same
0,7,valid,"[(1107, 788)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 762.0)",1.1666666666666667,0.483,1,128.355,1,0.14285714285714285,same
0,8,valid,"[(1091, 795)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 762.0)",0.95,0.509,1,133.613,1,0.125,same
0,9,catch,"[(1158, 807)]",[],[1],[],vertical,"(890.0, 262.0)",1.7,nan,1,138.727,2,0.1111111111111111,same
0,10,valid,"[(1085, 821)]",[],[1],[0.5166666666666666],vertical,"(890.0, 262.0)",0.4666666666666667,0.478,1,144.932,2,0.1,same
0,11,catch,"[(1155, 806)]",[],[1],[],horizontal,"(890.0, 262.0)",1.7,nan,1,150.168,2,0.09090909090909091,same
0,12,valid,"[(1160, 824)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",0.7166666666666667,0.508,1,156.067,3,0.08333333333333333,same
0,13,catch,"[(1171, 792)]",[],[1],[],vertical,"(390.0, 262.0)",1.7,nan,1,162.345,3,0.07692307692307693,same
0,14,valid,"[(1156, 781)]",[],[1],[0.48333333333333334],vertical,"(890.0, 262.0)",0.8666666666666667,0.443,1,168.163,3,0.07142857142857142,same
0,15,catch,"[(1185, 790)]",[],[1],[],vertical,"(890.0, 262.0)",1.7,nan,1,173.665,3,0.06666666666666667,same
0,16,catch,"[(1096, 785)]",[],[1],[],vertical,"(890.0, 262.0)",1.7,nan,1,180.01,3,0.0625,same
0,17,valid,"[(1176, 792)]",[],[1],[0.6],horizontal,"(890.0, 762.0)",0.43333333333333335,0.56,1,185.993,3,0.058823529411764705,same
0,18,valid,"[(1185, 803)]",[],[1],[0.5166666666666666],vertical,"(890.0, 762.0)",0.9833333333333333,0.478,1,191.148,3,0.05555555555555555,same
0,19,valid,"[(1114, 792)]",[],[1],[0.7166666666666667],horizontal,"(390.0, 262.0)",1.0333333333333332,0.672,1,196.678,3,0.05263157894736842,same
0,20,valid,"[(1170, 789)]",[],[1],[0.48333333333333334],vertical,"(390.0, 262.0)",0.5666666666666667,0.446,1,203.023,3,0.05,same
0,21,catch,"[(1185, 801)]",[],[1],[],vertical,"(390.0, 262.0)",1.7,nan,1,208.429,3,0.047619047619047616,same
0,22,valid,"[(1166, 793)]",[],[1],[0.85],vertical,"(390.0, 262.0)",1.3333333333333333,nan,0,213.961,0,0.045454545454545456,same
0,23,valid,"[(1165, 791)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 262.0)",0.6666666666666666,0.443,1,218.896,1,0.043478260869565216,same
0,24,valid,"[(1156, 788)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",0.8,0.52,1,223.56,1,0.041666666666666664,same
0,25,invalid_same_bar,"[(1188, 786)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.85,nan,0,228.387,0,0.04,same
0,26,catch,"[(1086, 793)]",[],[1],[],horizontal,"(890.0, 262.0)",1.7,nan,1,232.776,1,0.038461538461538464,same
0,27,catch,"[(1080, 786)]",[],[1],[],vertical,"(890.0, 762.0)",1.7,nan,1,238.312,1,0.037037037037037035,same
