block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses,fa_rate_recent100,actual_invalid_type
0,1,catch,"[(1119, 857)]",[],[1],[],vertical,"(390.0, 262.0)",1.7,nan,1,0.544,1,0.0,same
0,2,valid,"[(1124, 806)]",[],[1],[0.85],vertical,"(390.0, 762.0)",0.45,nan,0,9.264,0,0.0,same
0,3,valid,"[(1140, 819)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",0.7666666666666666,0.522,1,539.63,1,0.0,same
0,4,catch,"[(1193, 768)]",[],[1],[],vertical,"(390.0, 262.0)",1.7,nan,1,545.777,1,0.0,same
0,5,valid,"[(1170, 800)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",0.5666666666666667,nan,0,550.765,0,0.0,same
0,6,catch,"[(1145, 806)]",[],[1],[],horizontal,"(390.0, 262.0)",1.7,nan,1,555.413,1,0.0,same
0,7,catch,"[(1173, 801)]",[],[1],[],horizontal,"(890.0, 762.0)",1.7,nan,1,584.997,1,0.0,same
0,8,valid,"[(1166, 778)]",[],[1],[0.5],horizontal,"(890.0, 762.0)",0.35,0.46,1,589.896,1,0.0,same
0,9,valid,"[(1194, 794)]",[],[1],[],vertical,"(390.0, 762.0)",,"('cti', 0.099)",0,594.562,0,0.0,same
0,10,valid,"[(1135, 774)]",[],[1],[0.5],horizontal,"(390.0, 262.0)",1.0333333333333332,0.461,1,598.055,1,0.0,same
0,11,valid,"[(1164, 789)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 762.0)",1.25,0.477,1,603.099,1,0.0,same
0,12,valid,"[(1160, 802)]",[],[1],[0.48333333333333334],horizontal,"(390.0, 262.0)",0.8166666666666667,0.44,1,608.096,1,0.0,same
0,13,valid,"[(1155, 797)]",[],[1],[0.5833333333333334],vertical,"(390.0, 262.0)",0.45,0.54,1,612.512,2,0.0,same
0,14,valid,"[(1165, 811)]",[],[1],[0.7166666666666667],vertical,"(890.0, 262.0)",0.7166666666666667,0.672,1,617.097,2,0.0,same
0,15,valid,"[(1161, 786)]",[],[1],[0.36666666666666664],vertical,"(390.0, 262.0)",0.7166666666666667,0.327,1,622.535,2,0.0,same
0,16,valid,"[(1187, 814)]",[],[1],[0.5166666666666666],vertical,"(390.0, 262.0)",0.6833333333333333,0.474,1,627.556,3,0.0,same
