block,practice,trial,change_interval_s,change_interval_frames,taps_start_time_during_fix,taps_end_time_during_fix,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_frame_during_fix,taps_on_lever_s_during_fix,fix_xy,bar_orientation,target_xy,cti,rt,acc,time
1,True,1,0.632,37,[],[],"[(1137, 896)]",[],[1],[],[],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[],[0],0,0.1
1,True,2,0.714,42,[],[],"[(1120, 904)]",[],[1],[72],[1.2],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.5],[0.476],1,543.085
1,True,3,0.449,26,[],[],"[(1106, 902)]",[],[1],[66],[1.1],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.95],[0.642],1,547.982
1,True,4,0.732,43,[],[],"[(1119, 898)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.3],[0.474],1,551.949
1,False,1,0.349,20,[],[],"[(1138, 869)]",[],[1],[52],[0.8666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.3166666666666667],[0.508],1,556.006
1,False,2,1.089,65,[],[],"[(1132, 905)]",[],[1],[115],[1.9166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.2666666666666666],[0.803],0,559.646
1,False,3,0.382,22,[],[],"[(1132, 868)]",[],[1],[54],[0.9],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.8333333333333334],[0.506],1,564.319
1,False,4,0.566,33,[],[],"[(1102, 893)]",[],[1],[68],[1.1333333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.6833333333333333],[0.557],1,567.888
1,False,5,0.567,34,[],[],"[(1109, 890)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.0333333333333332],[0.474],1,571.284
1,False,6,0.788,47,[],[],"[(1140, 886)]",[],[1],[80],[1.3333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.5666666666666667],[0.523],1,574.874
1,False,7,1.298,77,[],[],"[(1133, 882)]",[],[1],[119],[1.9833333333333334],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.5666666666666667],[0.673],1,579.217
1,False,8,0.912,54,[],[],"[(1112, 910)]",[],[1],[80],[1.3333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.4],[0.406],1,583.223
1,False,9,0.484,29,[],[],"[(1136, 888)]",[],[1],[49],[0.8166666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[1.4833333333333334],[0.31],1,587.373
1,False,10,1.448,86,[],[],"[(1093, 868)]",[],[1],[120],[2.0],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.15],[0.54],1,591.12
1,False,11,1.028,61,[],[],"[(1098, 888)]",[],[1],[100],[1.6666666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.4],[0.623],1,595.705
1,False,12,1.023,61,[],[],"[(1142, 909)]",[],[1],[],[],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[],[0],0,600.174
1,False,13,1.355,81,[],[],"[(1122, 889)]",[],[1],[116],[1.9333333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.5333333333333333],[0.558],1,665.384
1,False,14,0.624,37,[],[],"[(1124, 893)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.15],[0.477],1,669.433
1,False,15,1.457,87,[],[],"[(1139, 888)]",[],[1],[137],[2.283333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.5],"[0, 0.799]",0,673.188
1,False,16,0.647,38,[],[],"[(1123, 909)]",[],[1],[76],[1.2666666666666666],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.4166666666666667],[0.61],1,678.396
1,False,17,0.372,22,[],[],"[(1122, 909)]",[],[1],[60],[1.0],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.8],[0.609],1,728.307
1,False,18,1.491,89,[],[],"[(1096, 890)]",[],[1],[126],[2.1],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.9],[0.588],1,731.591
1,False,19,1.042,62,[],[],"[(1077, 883)]",[],[1],[94],[1.5666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.7],[0.51],1,736.063
1,False,20,0.756,45,[],[],"[(1110, 899)]",[],[1],[77],[1.2833333333333332],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.6666666666666666],[0.508],1,739.774
1,False,21,1.039,62,[],[],"[(1082, 875)]",[],[1],[95],[1.5833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.55],[0.523],1,743.221
1,False,22,0.503,30,[],[],"[(1117, 902)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.4333333333333333],[0.544],1,746.809
