block,practice,trial,change_interval_s,change_interval_frames,taps_start_time_during_fix,taps_end_time_during_fix,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_frame_during_fix,taps_on_lever_s_during_fix,fix_xy,bar_orientation,target_xy,cti,rt,acc,time
1,True,1,1.151,69,[],[],"[(1135, 876)]",[],[1],[28],[0.4666666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.2333333333333334],[0.422],1,0.406
1,True,2,1.046,62,[],[],"[(1076, 911)]",[],[1],[40],[0.6666666666666666],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.75],[0.626],1,14.754
1,True,3,0.652,39,[],[],"[(1062, 886)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[1.2],[0.803],0,363.572
1,True,4,0.826,49,[],[],"[(1100, 872)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.6333333333333333],[0.816],0,368.318
1,False,1,0.642,38,[],[],"[(1129, 854)]",[],[1],[],[],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[],[0],0,373.657
1,False,2,1.109,66,[],[],"[(1096, 856)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.4166666666666667],[0.514],1,378.564
1,False,3,1.015,60,[],[],"[(1060, 848)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.6166666666666667],[0.512],1,383.657
1,False,4,0.59,35,[],[],"[(1083, 860)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.5166666666666666],[0.801],0,388.861
1,False,5,0.511,30,[],[],"[(1105, 862)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.0166666666666666],[0.546],1,392.761
1,False,6,0.895,53,[],[],"[(1151, 818)]",[],[1],[26],[0.43333333333333335],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.95],[0.391],1,397.532
1,False,7,0.782,46,[],[],"[(697, 762), (693, 843), (907, 490), (68, 786), (1087, 873)]",[],"[0, 0, 0, 0, 1]",[32],[0.5333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.6166666666666667],[0.494],1,974.678
1,False,8,0.511,30,[],[],"[(1065, 878)]",[],[1],[39],[0.65],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.4833333333333334],[0.61],1,1264.125
1,False,9,0.578,34,[],[],"[(1094, 887)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.65],[0.81],0,1269.528
1,False,10,0.844,50,[],[],"[(1063, 901)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.0666666666666667],[0.491],1,1274.717
1,False,11,0.715,42,[],[],"[(1091, 895)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.4],[0.798],0,1282.887
1,False,12,0.569,34,[],[],"[(1081, 883)]",[],[1],[33],[0.55],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.0833333333333333],[0.511],1,1287.889
1,False,13,0.848,50,[],[],"[(1095, 886)]",[],[1],[6],[0.1],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.15],[0.069],1,1292.977
1,False,14,1.082,64,[],[],"[(382, 566), (382, 883), (377, 561), (691, 595), (1066, 880)]",[],"[0, 0, 0, 0, 1]",[35],[0.5833333333333334],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.55],[0.545],1,1302.229
1,False,15,0.799,47,[],[],"[(1075, 877)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.1],[0.54],1,1327.89
1,False,16,1.103,66,[],[],"[(1055, 876)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.5166666666666666],[0.801],0,1332.312
1,False,17,1.013,60,[],[],"[(1100, 878)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.6333333333333333],[0.799],0,1337.71
1,False,18,0.857,51,[],[],"[(1075, 870)]",[],[1],[39],[0.65],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.6166666666666667],[0.602],1,1345.543
1,False,19,1.172,70,[],[],"[(1077, 885)]",[],[1],[37],[0.6166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.5333333333333332],[0.569],1,1385.814
1,False,20,0.61,36,[],[],"[(1057, 872)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.7],[0.804],0,1391.105
1,False,21,0.992,59,[],[],"[(1068, 872)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.4833333333333334],[0.493],1,1395.339
1,False,22,0.925,55,[],[],"[(1105, 856)]",[],[1],[31],[0.5166666666666666],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[1.3333333333333333],[0.473],1,1400.923
1,False,23,0.96,57,[],[],"[(1065, 873)]",[],[1],[39],[0.65],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.7166666666666667],[0.606],1,1405.83
1,False,24,0.74,44,[],[],"[(1071, 873)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.6166666666666667],[0.523],1,1410.086
1,False,25,1.152,69,[],[],"[(1086, 884)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.2666666666666666],[0.517],1,1415.051
1,False,26,1.191,71,[],[],"[(1086, 881)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.2166666666666666],[0.49],1,1420.095
1,False,27,0.854,51,[],[],"[(1083, 879)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.0833333333333333],[0.49],1,1425.092
1,False,28,0.898,53,[],[],"[(1055, 877)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.05],[0.491],1,1429.657
1,False,29,0.55,33,[],[],"[(1047, 862)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.6],[0.801],0,1434.17
1,False,30,1.197,71,[],[],"[(1092, 862)]",[],[1],[33],[0.55],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.55],[0.508],1,1438.183
1,False,31,0.93,55,[],[],"[(1121, 876)]",[],[1],[43],[0.7166666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.05],[0.672],1,1442.649
1,False,32,0.878,52,[],[],"[(1111, 855)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.0833333333333333],[0.523],1,1447.436
1,False,33,0.646,38,[],[],"[(1104, 871)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.8833333333333333],[0.495],1,1452.009
1,False,34,0.657,39,[],[],"[(1076, 881)]",[],[1],[36],[0.6],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.5166666666666666],[0.563],1,1456.145
1,False,35,1.2,72,[],[],"[(1082, 876)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.5166666666666666],[0.522],1,1459.98
1,False,36,1.076,64,[],[],"[(1081, 876)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.05],[0.491],1,1467.683
