block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses
0,19,catch,"[(1055, 807)]",[],[1],[],vertical,"(890.0, 262.0)",1.6,nan,1,222.407,2
0,20,target,"[(1037, 810)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 262.0)",1.1833333333333333,0.472,1,227.957,3
0,21,catch,"[(1034, 810)]",[],[1],[],horizontal,"(390.0, 262.0)",1.6,nan,1,234.257,3
0,22,target,"[(1038, 798)]",[],[1],[0.5],vertical,"(890.0, 762.0)",0.95,0.463,1,239.69,3
0,23,target,"[(1037, 815)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 762.0)",0.6333333333333333,0.477,1,245.194,3
0,24,target,"[(1037, 799)]",[],[1],[0.85],vertical,"(890.0, 762.0)",1.3833333333333333,nan,0,250.774,0
0,25,catch,"[(1029, 830)]",[],[1],[],vertical,"(890.0, 262.0)",1.6,nan,1,255.776,1
0,26,target,"[(1029, 803)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 262.0)",0.9166666666666666,0.476,1,260.547,1
0,27,target,"[(1033, 786)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.9833333333333333,nan,0,265.069,0
0,28,target,"[(1021, 799)]",[],[1],[0.48333333333333334],vertical,"(390.0, 262.0)",1.0166666666666666,0.443,1,269.64,1
0,29,target,"[(1046, 810)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 262.0)",1.15,0.444,1,274.969,1
0,30,target,"[(1049, 796)]",[],[1],[0.3],horizontal,"(890.0, 262.0)",1.5,0.264,1,279.675,2
0,31,catch,"[(1030, 790)]",[],[1],[],vertical,"(390.0, 762.0)",1.6,nan,1,285.036,2
0,32,target,"[(1024, 779)]",[],[1],[0.48333333333333334],vertical,"(890.0, 262.0)",0.6833333333333333,0.442,1,290.524,2
0,33,target,"[(1055, 791)]",[],[1],[0.85],vertical,"(890.0, 262.0)",0.5,nan,0,295.706,0
0,34,catch,"[(1036, 799)]",[],[1],[],vertical,"(390.0, 262.0)",1.6,nan,1,300.075,1
0,35,target,"[(1029, 800)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.8,nan,0,305.31,0
0,36,target,"[(1035, 797)]",[],[1],[0.45],vertical,"(390.0, 262.0)",0.5666666666666667,0.41,1,310.19,1
0,37,target,"[(1030, 798)]",[],[1],[0.5],horizontal,"(890.0, 262.0)",0.7166666666666667,0.461,1,314.374,1
0,38,target,"[(1037, 785)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",0.9166666666666666,0.526,1,319.657,2
0,39,target,"[(1052, 795)]",[],[1],[0.5333333333333333],vertical,"(390.0, 262.0)",1.0166666666666666,0.491,1,325.003,2
0,40,target,"[(1033, 801)]",[],[1],[0.4666666666666667],vertical,"(390.0, 262.0)",1.0666666666666667,0.426,1,330.009,2
0,41,target,"[(1025, 785)]",[],[1],[0.35],horizontal,"(890.0, 262.0)",1.1833333333333333,0.31,1,335.374,2
0,42,target,"[(1032, 819)]",[],[1],[0.6],vertical,"(390.0, 762.0)",1.2333333333333334,0.563,1,340.758,3
0,43,target,"[(1036, 779)]",[],[1],[],vertical,"(890.0, 262.0)",,"('cti', 1.242)",0,349.674,0
0,44,target,"[(1017, 799)]",[],[1],[0.48333333333333334],vertical,"(890.0, 262.0)",1.3166666666666667,0.446,1,353.802,1
0,45,target,"[(1036, 795)]",[],[1],[0.2],vertical,"(890.0, 262.0)",1.5833333333333333,0.166,0,358.924,0
0,46,target,"[(1029, 800)]",[],[1],[0.75],vertical,"(890.0, 262.0)",0.75,0.703,1,363.839,1
0,47,target,"[(1030, 804)]",[],[1],[0.6666666666666666],horizontal,"(390.0, 262.0)",0.8833333333333333,0.622,1,369.102,1
0,48,target,"[(1034, 798)]",[],[1],[0.13333333333333333],horizontal,"(390.0, 762.0)",1.5,0.1,0,373.931,0
0,49,target,"[(1029, 806)]",[],[1],[0.55],horizontal,"(390.0, 262.0)",0.6,0.508,1,378.359,1
0,50,target,"[(1057, 811)]",[],[1],[0.6],vertical,"(890.0, 262.0)",0.5166666666666666,0.557,1,382.779,1
0,51,catch,"[(1046, 787)]",[],[1],[0.03333333333333333],horizontal,"(390.0, 262.0)",1.6,"0.02,nan",0,387.107,0
0,52,target,"[(1039, 802)]",[],[1],[0.5833333333333334],vertical,"(390.0, 262.0)",0.9,0.552,1,391.559,1
0,53,target,"[(1059, 785)]",[],[1],[0.65],horizontal,"(390.0, 762.0)",0.8166666666666667,0.604,1,396.673,1
0,54,target,"[(1028, 775)]",[],[1],[0.6],horizontal,"(890.0, 762.0)",0.8333333333333334,0.556,1,401.209,2
0,55,target,"[(1028, 781)]",[],[1],[],horizontal,"(890.0, 262.0)",,"('cti', 1.325)",0,406.065,0
0,56,target,"[(1021, 797)]",[],[1],[0.3],horizontal,"(390.0, 262.0)",1.5666666666666667,0.267,1,410.158,1
0,57,target,"[(1029, 801)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",0.7166666666666667,0.527,1,416.132,1
0,58,target,"[(1049, 795)]",[],[1],[0.75],vertical,"(390.0, 762.0)",0.9666666666666667,0.702,1,421.143,2
0,59,target,"[(1035, 799)]",[],[1],[0.31666666666666665],horizontal,"(890.0, 762.0)",1.2166666666666666,0.283,1,426.607,2
0,60,target,"[(1035, 795)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 762.0)",1.1166666666666667,0.493,1,432.109,2
0,61,target,"[(1033, 792)]",[],[1],[0.36666666666666664],horizontal,"(390.0, 762.0)",1.35,0.33,1,437.625,2
0,62,target,"[(1041, 790)]",[],[1],[0.06666666666666667],vertical,"(890.0, 762.0)",1.5666666666666667,0.035,0,443.191,0
0,63,target,"[(1029, 794)]",[],[1],[0.55],vertical,"(890.0, 262.0)",0.6666666666666666,0.521,1,448.009,1
0,64,target,"[(1040, 789)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 262.0)",0.9166666666666666,0.533,1,452.876,1
0,65,catch,"[(1033, 813)]",[],[1],[],horizontal,"(390.0, 762.0)",,"('cti', 1.589),nan",0,457.721,0
0,66,catch,"[(1033, 800)]",[],[1],[],horizontal,"(890.0, 262.0)",1.6,nan,1,462.573,1
0,67,target,"[(1059, 793)]",[],[1],[0.5],horizontal,"(890.0, 762.0)",0.9833333333333333,0.476,1,467.439,1
0,68,catch,"[(1032, 787)]",[],[1],[],vertical,"(390.0, 762.0)",,"('cti', 1.586),nan",0,472.127,0
0,69,target,"[(1025, 794)]",[],[1],[0.31666666666666665],horizontal,"(390.0, 262.0)",1.4333333333333333,0.287,1,476.84,1
0,70,target,"[(1029, 798)]",[],[1],[0.7333333333333333],horizontal,"(890.0, 762.0)",1.2,0.684,1,482.199,1
0,71,target,"[(1033, 788)]",[],[1],[0.6166666666666667],vertical,"(390.0, 262.0)",0.5333333333333333,0.592,1,487.355,2
0,72,target,"[(1057, 795)]",[],[1],[0.2833333333333333],vertical,"(890.0, 262.0)",1.4833333333333334,0.252,1,492.433,2
0,73,target,"[(1034, 793)]",[],[1],[0.2833333333333333],horizontal,"(390.0, 262.0)",1.3833333333333333,0.244,1,497.549,2
0,74,target,"[(1028, 799)]",[],[1],[0.48333333333333334],vertical,"(390.0, 262.0)",0.9166666666666666,0.45,1,502.982,2
0,75,target,"[(1043, 794)]",[],[1],[0.5166666666666666],vertical,"(890.0, 762.0)",1.25,0.475,1,508.26,3
0,76,target,"[(1044, 802)]",[],[1],[0.16666666666666666],vertical,"(890.0, 762.0)",1.45,0.134,0,514.09,0
0,77,target,"[(1025, 796)]",[],[1],[0.35],vertical,"(390.0, 762.0)",1.4833333333333334,0.312,1,518.692,1
0,78,target,"[(1052, 782)]",[],[1],[0.5833333333333334],vertical,"(390.0, 762.0)",0.9166666666666666,0.541,1,523.64,1
0,79,target,"[(1031, 786)]",[],[1],[0.65],horizontal,"(890.0, 262.0)",1.1333333333333333,0.609,1,528.343,2
0,80,target,"[(1057, 804)]",[],[1],[0.11666666666666667],horizontal,"(390.0, 762.0)",1.4833333333333334,0.084,0,533.6,0
0,81,target,"[(1026, 796)]",[],[1],[0.7],vertical,"(390.0, 762.0)",1.45,0.657,1,538.576,1
0,82,target,"[(1057, 797)]",[],[1],[0.7333333333333333],vertical,"(390.0, 762.0)",1.0166666666666666,0.693,1,543.659,1
0,83,target,"[(1057, 812)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 262.0)",1.1166666666666667,0.547,1,548.509,2
0,84,target,"[(1057, 788)]",[],[1],[0.26666666666666666],horizontal,"(390.0, 262.0)",1.3666666666666667,0.237,1,553.926,2
0,85,target,"[(1056, 800)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 262.0)",0.6333333333333333,0.445,1,559.019,2
0,86,catch,"[(1057, 791)]",[],[1],[],horizontal,"(390.0, 762.0)",1.6,nan,1,563.766,2
0,87,target,"[(1033, 790)]",[],[1],[0.6],horizontal,"(390.0, 762.0)",1.0666666666666667,0.564,1,569.233,3
0,88,target,"[(1052, 797)]",[],[1],[0.5333333333333333],vertical,"(890.0, 262.0)",1.5333333333333332,0.492,1,574.99,3
0,89,target,"[(1026, 790)]",[],[1],[0.6833333333333333],horizontal,"(390.0, 262.0)",0.5,0.645,1,580.825,3
0,90,target,"[(1052, 779)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",1.2166666666666666,0.529,1,586.456,3
0,91,target,"[(1030, 781)]",[],[1],[0.6166666666666667],horizontal,"(890.0, 262.0)",0.55,0.583,1,592.025,3
0,92,target,"[(1039, 796)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.7666666666666666,nan,0,597.408,0
0,93,target,"[(1031, 797)]",[],[1],[0.7],horizontal,"(390.0, 762.0)",1.0,0.652,1,601.823,1
0,94,target,"[(1049, 787)]",[],[1],[0.6],vertical,"(890.0, 262.0)",1.1666666666666667,0.561,1,606.975,1
0,95,target,"[(1052, 787)]",[],[1],[0.6833333333333333],horizontal,"(890.0, 762.0)",1.0166666666666666,0.65,1,611.777,2
0,96,target,"[(1038, 785)]",[],[1],[0.5333333333333333],vertical,"(390.0, 762.0)",0.9,0.493,1,617.158,2
0,97,target,"[(1033, 793)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",0.9,0.531,1,622.568,2
0,98,target,"[(1032, 804)]",[],[1],[0.6166666666666667],vertical,"(890.0, 762.0)",0.8166666666666667,0.576,1,627.708,2
0,99,target,"[(1060, 803)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",0.8,0.488,1,632.607,3
0,100,target,"[(1035, 783)]",[],[1],[0.5166666666666666],vertical,"(890.0, 262.0)",1.0666666666666667,0.481,1,638.064,3
0,101,catch,"[(1036, 793)]",[],[1],[],vertical,"(890.0, 762.0)",1.6,nan,1,643.891,3
0,102,target,"[(1037, 798)]",[],[1],[0.6333333333333333],vertical,"(390.0, 262.0)",0.8166666666666667,0.592,1,649.907,3
0,103,target,"[(1037, 783)]",[],[1],[0.45],horizontal,"(890.0, 262.0)",0.95,0.415,1,655.642,3
0,104,catch,"[(1025, 787)]",[],[1],[],vertical,"(890.0, 262.0)",1.6,nan,1,661.008,3
0,105,target,"[(1042, 809)]",[],[1],[0.5],vertical,"(390.0, 262.0)",1.2166666666666666,0.459,1,666.887,3
0,106,target,"[(1038, 779)]",[],[1],[0.18333333333333332],horizontal,"(890.0, 762.0)",1.5666666666666667,0.15,0,673.07,0
0,107,catch,"[(1038, 802)]",[],[1],[],horizontal,"(390.0, 262.0)",1.6,nan,1,677.979,1
0,108,target,"[(1057, 790)]",[],[1],[0.4666666666666667],horizontal,"(890.0, 762.0)",1.4166666666666667,0.426,1,682.925,1
0,109,target,"[(1053, 790)]",[],[1],[0.45],horizontal,"(890.0, 262.0)",1.2166666666666666,0.414,1,688.081,2
0,110,target,"[(1033, 792)]",[],[1],[0.45],horizontal,"(890.0, 762.0)",1.3833333333333333,0.412,1,693.488,2
0,111,target,"[(1054, 796)]",[],[1],[0.48333333333333334],vertical,"(390.0, 762.0)",1.2333333333333334,0.44,1,698.776,2
0,112,target,"[(1044, 797)]",[],[1],[0.85],vertical,"(390.0, 762.0)",0.5666666666666667,nan,0,704.391,0
0,113,target,"[(1021, 801)]",[],[1],[0.4],horizontal,"(390.0, 262.0)",1.1333333333333333,0.358,1,708.992,1
0,114,target,"[(1044, 803)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",0.8666666666666667,0.509,1,713.893,1
0,115,target,"[(1041, 804)]",[],[1],[0.6166666666666667],horizontal,"(890.0, 262.0)",0.55,0.575,1,718.483,2
0,116,target,"[(1038, 791)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 262.0)",0.9666666666666667,0.521,1,723.325,2
0,117,target,"[(1056, 789)]",[],[1],[0.4],vertical,"(890.0, 762.0)",1.45,0.361,1,728.577,2
0,118,target,"[(1037, 795)]",[],[1],[0.15],vertical,"(390.0, 762.0)",1.55,0.121,0,733.975,0
0,119,target,"[(1039, 801)]",[],[1],[0.6166666666666667],horizontal,"(890.0, 762.0)",1.3166666666666667,0.583,1,738.909,1
0,120,target,"[(1045, 765)]",[],[1],[0.5],horizontal,"(890.0, 262.0)",1.4166666666666667,0.464,1,743.692,1
0,121,target,"[(1039, 793)]",[],[1],[0.16666666666666666],horizontal,"(390.0, 762.0)",1.5333333333333332,0.134,0,748.642,0
0,122,target,"[(1035, 795)]",[],[1],[0.6333333333333333],horizontal,"(890.0, 762.0)",0.7166666666666667,0.593,1,753.305,1
0,123,target,"[(1040, 795)]",[],[1],[0.7166666666666667],horizontal,"(390.0, 762.0)",0.95,0.676,1,757.709,1
0,124,target,"[(1053, 792)]",[],[1],[0.6166666666666667],vertical,"(890.0, 762.0)",0.7833333333333333,0.574,1,762.442,2
0,125,target,"[(1057, 793)]",[],[1],[0.65],horizontal,"(890.0, 762.0)",0.9333333333333333,0.609,1,768.01,2
0,126,target,"[(1060, 806)]",[],[1],[],horizontal,"(890.0, 262.0)",,"('cti', 0.546)",0,773.025,0
0,127,target,"[(1034, 800)]",[],[1],[0.55],vertical,"(890.0, 262.0)",1.55,0.51,1,776.709,1
0,128,target,"[(1027, 792)]",[],[1],[0.6666666666666666],horizontal,"(390.0, 762.0)",0.7833333333333333,0.623,1,781.761,1
0,129,target,"[(1035, 787)]",[],[1],[0.31666666666666665],vertical,"(390.0, 762.0)",1.5,0.276,1,786.577,2
0,130,target,"[(1035, 798)]",[],[1],[0.6833333333333333],vertical,"(890.0, 762.0)",0.5166666666666666,0.646,1,791.887,2
0,131,target,"[(1037, 790)]",[],[1],[0.5],vertical,"(890.0, 262.0)",0.7166666666666667,0.463,1,796.953,2
0,132,target,"[(1038, 810)]",[],[1],[0.48333333333333334],horizontal,"(390.0, 262.0)",0.9666666666666667,0.447,1,801.66,2
0,133,target,"[(1033, 786)]",[],[1],[0.6333333333333333],horizontal,"(390.0, 762.0)",0.8333333333333334,0.594,1,806.925,3
0,134,target,"[(1049, 783)]",[],[1],[0.43333333333333335],vertical,"(890.0, 262.0)",1.2833333333333332,0.394,1,812.859,3
0,135,target,"[(1037, 785)]",[],[1],[0.5],vertical,"(890.0, 262.0)",1.0166666666666666,0.463,1,818.592,3
0,136,target,"[(1034, 785)]",[],[1],[0.6],vertical,"(390.0, 762.0)",1.1833333333333333,0.558,1,824.182,3
0,137,catch,"[(1029, 793)]",[],[1],[],horizontal,"(390.0, 262.0)",1.6,nan,1,830.276,3
0,138,target,"[(1033, 795)]",[],[1],[],horizontal,"(890.0, 762.0)",,"('cti', 1.308)",0,835.577,0
0,139,target,"[(1039, 792)]",[],[1],[0.6166666666666667],horizontal,"(890.0, 262.0)",0.6333333333333333,0.575,1,840.029,1
0,140,target,"[(1033, 784)]",[],[1],[0.18333333333333332],horizontal,"(390.0, 762.0)",1.4833333333333334,0.15,0,845.027,0
0,141,target,"[(1037, 773)]",[],[1],[0.85],vertical,"(390.0, 762.0)",0.5166666666666666,nan,0,849.692,0
0,142,target,"[(1044, 799)]",[],[1],[0.5666666666666667],vertical,"(390.0, 762.0)",0.6666666666666666,0.531,1,853.86,1
0,143,target,"[(1029, 787)]",[],[1],[0.18333333333333332],vertical,"(890.0, 762.0)",1.5166666666666666,0.152,0,858.726,0
0,144,target,"[(1035, 792)]",[],[1],[0.6666666666666666],vertical,"(890.0, 762.0)",0.7666666666666666,0.617,1,863.606,1
0,145,target,"[(1025, 777)]",[],[1],[0.4666666666666667],vertical,"(390.0, 262.0)",0.8166666666666667,0.419,1,868.126,1
0,146,target,"[(1027, 759)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 762.0)",0.8333333333333334,0.545,1,872.777,2
0,147,target,"[(1033, 779)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 262.0)",0.6,0.522,1,877.993,2
0,148,target,"[(1025, 796)]",[],[1],[0.4666666666666667],horizontal,"(890.0, 762.0)",1.1166666666666667,0.423,1,882.841,2
0,149,catch,"[(1037, 792)]",[],[1],[],vertical,"(890.0, 762.0)",1.6,nan,1,888.133,2
0,150,target,"[(1025, 766)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.65,nan,0,893.693,0
0,151,catch,"[(1037, 796)]",[],[1],[],vertical,"(390.0, 262.0)",1.6,nan,1,898.31,1
0,152,target,"[(1037, 795)]",[],[1],[0.6],vertical,"(890.0, 762.0)",1.25,0.556,1,903.242,1
0,153,target,"[(1043, 807)]",[],[1],[0.6833333333333333],horizontal,"(390.0, 762.0)",0.7833333333333333,0.637,1,908.769,2
0,154,target,"[(1057, 801)]",[],[1],[0.23333333333333334],horizontal,"(890.0, 262.0)",1.5333333333333332,0.202,1,914.054,2
0,155,target,"[(1037, 806)]",[],[1],[0.45],vertical,"(890.0, 762.0)",1.2833333333333332,0.413,1,919.675,2
0,156,target,"[(1041, 788)]",[],[1],[0.5],vertical,"(390.0, 262.0)",1.0,0.462,1,925.25,2
0,157,target,"[(1033, 790)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 262.0)",0.8833333333333333,0.54,1,930.228,3
0,158,target,"[(1042, 787)]",[],[1],[0.06666666666666667],vertical,"(390.0, 262.0)",1.4333333333333333,0.035,0,935.493,0
0,159,target,"[(1021, 813)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 262.0)",0.6,0.521,1,940.008,1
0,160,target,"[(1045, 803)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",0.6666666666666666,0.477,1,946.984,1
0,161,target,"[(1049, 793)]",[],[1],[0.6],vertical,"(890.0, 262.0)",0.7833333333333333,0.552,1,951.71,2
0,162,target,"[(1057, 805)]",[],[1],[0.85],vertical,"(390.0, 762.0)",0.7166666666666667,nan,0,956.863,0
0,163,target,"[(1035, 808)]",[],[1],[0.6166666666666667],horizontal,"(890.0, 262.0)",1.0,0.566,1,961.596,1
0,164,target,"[(1065, 804)]",[],[1],[0.7],horizontal,"(390.0, 262.0)",0.6833333333333333,0.654,1,966.179,1
0,165,target,"[(1041, 792)]",[],[1],[0.65],vertical,"(890.0, 762.0)",0.6333333333333333,0.608,1,970.749,2
0,166,target,"[(1029, 795)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 262.0)",1.2,0.525,1,975.965,2
0,167,catch,"[(1035, 790)]",[],[1],[],horizontal,"(390.0, 262.0)",1.6,nan,1,981.243,2
0,168,target,"[(1033, 771)]",[],[1],[0.36666666666666664],vertical,"(890.0, 762.0)",1.4166666666666667,0.327,1,986.491,2
0,169,target,"[(1057, 795)]",[],[1],[0.48333333333333334],vertical,"(390.0, 262.0)",0.8666666666666667,0.456,1,991.905,3
0,170,target,"[(1033, 793)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 762.0)",1.2166666666666666,0.474,1,997.209,3
0,171,target,"[(1038, 781)]",[],[1],[0.4],horizontal,"(890.0, 762.0)",1.45,0.364,1,1003.25,3
0,172,target,"[(1033, 791)]",[],[1],[0.5],horizontal,"(890.0, 262.0)",0.8666666666666667,0.454,1,1009.01,3
0,173,target,"[(1034, 783)]",[],[1],[0.7],horizontal,"(390.0, 262.0)",1.1166666666666667,0.658,1,1014.61,3
0,174,catch,"[(1033, 780)]",[],[1],[],vertical,"(390.0, 262.0)",1.6,nan,1,1020.317,3
0,175,target,"[(1033, 780)]",[],[1],[0.23333333333333334],horizontal,"(390.0, 262.0)",0.9833333333333333,0.199,0,1025.951,0
0,176,target,"[(1026, 788)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",0.9333333333333333,0.494,1,1030.41,1
0,177,target,"[(1038, 792)]",[],[1],[0.4],vertical,"(390.0, 762.0)",1.45,0.363,1,1035.327,1
0,178,target,"[(1033, 789)]",[],[1],[0.35],horizontal,"(890.0, 762.0)",1.4166666666666667,0.314,1,1040.609,2
0,179,target,"[(1038, 783)]",[],[1],[0.16666666666666666],vertical,"(890.0, 262.0)",1.4833333333333334,0.134,0,1046.317,0
0,180,target,"[(1036, 783)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",0.8666666666666667,nan,0,1051.109,0
0,181,target,"[(1033, 809)]",[],[1],[0.5833333333333334],vertical,"(390.0, 262.0)",1.1166666666666667,0.538,1,1055.864,1
0,182,target,"[(1036, 766)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",1.1,0.519,1,1060.812,1
0,183,target,"[(1035, 778)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",0.6666666666666666,nan,0,1065.976,0
0,184,target,"[(1029, 794)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.8166666666666667,nan,0,1070.343,0
0,185,target,"[(1026, 799)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",0.5166666666666666,nan,0,1074.893,0
0,186,target,"[(1029, 807)]",[],[1],[0.4166666666666667],vertical,"(890.0, 262.0)",1.35,0.377,1,1079.294,1
0,187,catch,"[(1033, 816)]",[],[1],[],horizontal,"(890.0, 262.0)",1.6,nan,1,1090.627,1
0,188,target,"[(1043, 795)]",[],[1],[0.6166666666666667],vertical,"(890.0, 262.0)",0.5666666666666667,0.569,1,1096.036,2
0,189,target,"[(1056, 783)]",[],[1],[0.48333333333333334],vertical,"(390.0, 262.0)",1.35,0.44,1,1101.209,2
0,190,target,"[(1041, 790)]",[],[1],[0.85],vertical,"(890.0, 262.0)",0.65,nan,0,1106.442,0
0,191,catch,"[(1033, 781)]",[],[1],[],vertical,"(890.0, 262.0)",1.6,nan,1,1110.634,1
0,192,target,"[(1038, 776)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",0.8666666666666667,nan,0,1115.502,0
0,193,target,"[(1036, 795)]",[],[1],[0.6833333333333333],vertical,"(890.0, 262.0)",1.2166666666666666,0.634,1,1119.884,1
0,194,target,"[(1033, 783)]",[],[1],[0.65],horizontal,"(390.0, 762.0)",1.1333333333333333,0.608,1,1125.533,1
0,195,target,"[(1036, 802)]",[],[1],[0.7166666666666667],horizontal,"(390.0, 762.0)",0.5,0.673,1,1130.608,2
0,196,target,"[(1056, 789)]",[],[1],[0.4666666666666667],horizontal,"(390.0, 762.0)",1.35,0.425,1,1135.509,2
0,197,target,"[(1037, 791)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.9666666666666667,nan,0,1140.738,0
0,198,catch,"[(1029, 793)]",[],[1],[],horizontal,"(890.0, 262.0)",1.6,nan,1,1145.191,1
0,199,target,"[(1036, 777)]",[],[1],[0.65],vertical,"(390.0, 762.0)",1.15,0.605,1,1150.209,1
0,200,target,"[(1041, 779)]",[],[1],[0.6166666666666667],vertical,"(890.0, 262.0)",0.6,0.574,1,1155.436,2
0,201,catch,"[(1036, 756)]",[],[1],[],horizontal,"(890.0, 262.0)",1.6,nan,1,1160.503,2
0,202,target,"[(1037, 798)]",[],[1],[0.5166666666666666],vertical,"(890.0, 762.0)",0.75,0.471,1,1165.856,2
0,203,catch,"[(1034, 794)]",[],[1],[],horizontal,"(890.0, 762.0)",1.6,nan,1,1170.602,2
0,204,catch,"[(1037, 803)]",[],[1],[],vertical,"(390.0, 762.0)",1.6,nan,1,1176.26,3
0,205,target,"[(1035, 795)]",[],[1],[0.5833333333333334],vertical,"(390.0, 762.0)",0.8,0.546,1,1181.976,3
0,206,target,"[(1060, 792)]",[],[1],[0.5333333333333333],vertical,"(890.0, 762.0)",0.9833333333333333,0.497,1,1187.7,3
0,207,target,"[(1025, 778)]",[],[1],[0.6666666666666666],horizontal,"(390.0, 762.0)",0.6666666666666666,0.623,1,1193.346,3
0,208,target,"[(1035, 792)]",[],[1],[0.7166666666666667],horizontal,"(890.0, 262.0)",0.6833333333333333,0.674,1,1198.842,3
0,209,target,"[(1023, 798)]",[],[1],[0.8166666666666667],vertical,"(890.0, 262.0)",0.5333333333333333,0.773,1,1204.085,3
0,210,target,"[(1042, 800)]",[],[1],[0.55],vertical,"(390.0, 762.0)",0.8833333333333333,0.51,1,1209.687,3
0,211,target,"[(1035, 786)]",[],[1],[0.4],vertical,"(890.0, 262.0)",1.3833333333333333,0.359,1,1215.255,3
0,212,target,"[(1033, 802)]",[],[1],[0.25],horizontal,"(890.0, 762.0)",1.3333333333333333,0.212,1,1221.337,3
