block,practice,trial,change_interval_s,change_interval_frames,taps_start_time_during_fix,taps_end_time_during_fix,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_frame_during_fix,taps_on_lever_s_during_fix,fix_xy,bar_orientation,target_xy,cti,rt,acc,time
1,True,1,0.329,19,[],[],"[(206, 77), (29, 818), (663, 466), (845, 832), (655, 449), (642, 311), (830, 999), (117, 999), (678, 999), (12, 846), (601, 1005), (621, 932), (282, 456), (147, 430), (336, 341), (141, 434), (1, 512), (470, 298), (21, 852), (296, 851), (593, 622), (524, 741), (623, 870), (519, 325), (543, 408), (341, 402), (1192, 915)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[56],[0.9333333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.5833333333333334],[0.592],1,0.106
1,True,2,0.499,29,[],[],"[(1164, 883)]",[],[1],[62],[1.0333333333333332],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.4],[0.525],1,253.887
1,True,3,1.148,68,[],[],"[(1160, 885)]",[],[1],[102],[1.7],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.5],[0.542],1,257.838
1,True,4,1.368,82,[],[],"[(1160, 906)]",[],[1],[121],[2.0166666666666666],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.3166666666666667],[0.621],1,262.503
1,False,1,0.341,20,[],[],"[(1142, 918)]",[],[1],[70],[1.1666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.6166666666666667],[0.803],0,267.309
1,False,2,0.829,49,[],[],"[(531, 483), (1146, 913)]",[],"[0, 1]",[99],[1.65],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.8666666666666667],[0.806],0,270.607
1,False,3,1.339,80,[],[],"[(1191, 902)]",[],[1],[130],[2.1666666666666665],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.0666666666666667],[0.81],0,319.207
1,False,4,0.687,41,[],[],"[(1142, 908)]",[],[1],[76],[1.2666666666666666],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.2333333333333334],[0.556],1,346.63
1,False,5,0.556,33,[],[],"[(1174, 889)]",[],[1],[68],[1.1333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.0333333333333332],[0.56],1,350.847
1,False,6,0.641,38,[],[],"[(1150, 905)]",[],[1],[88],[1.4666666666666666],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.95],[0.805],0,354.525
1,False,7,0.347,20,[],[],"[(1147, 885)]",[],[1],[60],[1.0],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.3833333333333333],[0.637],1,358.425
1,False,8,0.607,36,[],[],"[(1125, 896)]",[],[1],[69],[1.15],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.5166666666666666],[0.523],1,362.566
1,False,9,1.284,77,[],[],"[(1110, 890)]",[],[1],[118],[1.9666666666666666],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.6166666666666667],[0.652],1,366.685
