block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses,fa_rate_recent100,actual_invalid_type
0,1,invalid_adjacent_other_bar,"[(1136, 878)]",[],[1],[0.43333333333333335],vertical,"(390.0, 262.0)",1.1,0.4,1,0.709,1,0.0,other
0,2,valid,"[(1110, 792)]",[],[1],[0.4],horizontal,"(390.0, 262.0)",0.8333333333333334,0.366,1,10.073,1,0.0,same
0,3,valid,"[(1091, 837)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 762.0)",0.8166666666666667,0.575,1,15.321,1,0.0,same
0,4,valid,"[(1069, 835)]",[],[1],[0.2],horizontal,"(390.0, 262.0)",0.5833333333333334,0.167,0,514.36,0,0.0,same
0,5,catch,"[(1077, 819)]",[],[1],[],horizontal,"(890.0, 262.0)",1.7,nan,1,757.483,1,0.0,same
0,6,catch,"[(1127, 822)]",[],[1],[],horizontal,"(390.0, 262.0)",1.7,nan,1,1236.532,1,0.0,same
0,7,valid,"[(1118, 814)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 262.0)",1.45,0.526,1,1243.5,1,0.0,same
0,8,valid,"[(1106, 830)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.5833333333333334,nan,0,1251.243,0,0.0,same
0,9,valid,"[(1093, 859)]",[],[1],[0.85],vertical,"(390.0, 762.0)",0.35,nan,0,1257.406,0,0.0,same
0,10,valid,"[(1106, 826)]",[],[1],[0.75],vertical,"(890.0, 762.0)",1.1666666666666667,0.704,1,2433.806,1,0.0,same
0,11,catch,"[(1129, 796)]",[],[1],[],horizontal,"(890.0, 262.0)",1.7,nan,1,2476.12,1,0.0,same
0,12,catch,"[(1119, 812)]",[],[1],[],horizontal,"(890.0, 262.0)",1.7,nan,1,2481.205,1,0.0,same
0,13,valid,"[(1102, 798)]",[],[1],[0.85],vertical,"(890.0, 762.0)",1.2666666666666666,nan,0,2486.952,0,0.0,same
0,14,catch,"[(1156, 772)]",[],[1],[],horizontal,"(890.0, 262.0)",1.7,nan,1,2492.17,1,0.0,same
0,15,catch,"[(1097, 769)]",[],[1],[],horizontal,"(890.0, 262.0)",1.7,nan,1,2497.27,1,0.0,same
0,16,valid,"[(1136, 787)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",0.7666666666666666,0.494,1,2503.193,1,0.0,same
0,17,valid,"[(1131, 777)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",0.3833333333333333,nan,0,2508.071,0,0.0,same
0,18,valid,"[(1109, 797)]",[],[1],[],horizontal,"(390.0, 262.0)",,"('cti', 1.028)",0,2512.355,0,0.0,same
0,19,valid,"[(1133, 797)]",[],[1],[0.6],horizontal,"(890.0, 262.0)",1.05,0.564,1,2517.272,1,0.0,same
0,20,catch,"[(1136, 862)]",[],[1],[],horizontal,"(390.0, 762.0)",,"('cti', 0.836),nan",0,2528.071,0,0.05,same
0,21,invalid_same_bar,"[(1101, 821)]",[],[1],[0.31666666666666665],vertical,"(390.0, 262.0)",0.55,0.282,1,5348.65,1,0.047619047619047616,same
0,22,valid,"[(1082, 813)]",[],[1],[0.5166666666666666],vertical,"(390.0, 762.0)",1.1833333333333333,0.486,1,5353.945,1,0.045454545454545456,same
0,23,valid,"[(1061, 918)]",[],[1],[0.4],vertical,"(390.0, 762.0)",1.0,0.366,1,5359.029,1,0.043478260869565216,same
