block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses,fa_rate_recent100,actual_invalid_type
0,1,valid,"[(1148, 878)]",[],[1],[0.4],horizontal,"(890.0, 262.0)",1.1833333333333333,0.369,1,1.212,1,0.0,same
0,2,valid,"[(1025, 895)]",[],[1],[],vertical,"(890.0, 762.0)",,"('cti', 0.831)",0,8.425,0,0.0,same
0,3,valid,"[(1080, 857)]",[],[1],[],horizontal,"(390.0, 262.0)",,"('cti', 0.216)",0,69.355,0,0.0,same
0,4,valid,"[(1074, 842)]",[],[1],[],vertical,"(890.0, 262.0)",,"('cti', 0.557)",0,117.519,0,0.0,same
0,5,invalid_adjacent_other_bar,"[(1079, 814)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",0.75,nan,0,122.377,0,0.0,other
0,6,catch,"[(1055, 831)]",[],[1],[],horizontal,"(390.0, 762.0)",1.7,nan,1,127.316,1,0.0,same
0,7,invalid_same_bar,"[(1096, 838)]",[],[1],[0.75],vertical,"(390.0, 262.0)",0.6,0.714,1,132.753,1,0.0,same
0,8,valid,"[(1090, 816)]",[],[1],[0.6166666666666667],vertical,"(390.0, 262.0)",0.5166666666666666,0.586,1,137.465,1,0.0,same
0,9,invalid_adjacent_other_bar,"[(1086, 819)]",[],[1],[0.85],vertical,"(390.0, 762.0)",0.8833333333333333,nan,0,142.594,0,0.0,other
0,10,valid,"[(1086, 856)]",[],[1],[0.85],vertical,"(390.0, 262.0)",0.7333333333333333,nan,0,147.605,0,0.0,same
0,11,valid,"[(1077, 854)]",[],[1],[0.7833333333333333],horizontal,"(390.0, 262.0)",1.2166666666666666,0.746,1,152.136,1,0.0,same
0,12,valid,"[(1115, 788)]",[],[1],[],horizontal,"(890.0, 262.0)",,"('cti', 0.586)",0,158.402,0,0.0,same
0,13,catch,"[(1080, 813)]",[],[1],[],vertical,"(890.0, 762.0)",,"('cti', 0.581),nan",0,162.459,0,0.07692307692307693,same
0,14,valid,"[(1149, 811)]",[],[1],[0.6666666666666666],horizontal,"(390.0, 262.0)",0.36666666666666664,0.618,1,165.821,1,0.07142857142857142,same
0,15,valid,"[(1122, 803)]",[],[1],[0.85],vertical,"(390.0, 762.0)",1.15,nan,0,170.356,0,0.06666666666666667,same
0,16,invalid_same_bar,"[(1040, 791)]",[],[1],[0.85],vertical,"(390.0, 262.0)",1.5,nan,0,175.541,0,0.0625,same
0,17,invalid_same_bar,"[(1055, 806)]",[],[1],[],vertical,"(890.0, 762.0)",,"('cti', 0.265)",0,181.423,0,0.058823529411764705,same
0,18,valid,"[(1070, 850)]",[],[1],[0.85],vertical,"(890.0, 262.0)",1.3833333333333333,nan,0,185.065,0,0.05555555555555555,same
0,19,valid,"[(1124, 793)]",[],[1],[0.65],vertical,"(390.0, 262.0)",1.45,0.615,1,205.78,1,0.05263157894736842,same
0,20,valid,"[(1135, 799)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",1.2666666666666666,nan,0,211.603,0,0.05,same
0,21,valid,"[(1141, 831)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",0.5166666666666666,nan,0,216.897,0,0.047619047619047616,same
0,22,valid,"[(1133, 830)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",1.4,nan,0,221.231,0,0.045454545454545456,same
0,23,valid,"[(1099, 801)]",[],[1],[0.85],vertical,"(890.0, 262.0)",1.4,nan,0,226.496,0,0.043478260869565216,same
