block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses
0,32,catch,"[(1037, 815)]",[],[1],[],horizontal,"(390.0, 262.0)",1.6166666666666667,nan,1,287.493,1
0,33,target,"[(1041, 847)]",[],[1],[0.8166666666666667],horizontal,"(390.0, 762.0)",1.6666666666666667,0.797,1,292.202,3
0,34,target,"[(1048, 828)]",[],[1],[0.4166666666666667],vertical,"(390.0, 262.0)",1.4666666666666666,0.391,1,299.304,1
0,35,catch,"[(1037, 847)]",[],[1],[],vertical,"(890.0, 762.0)",1.4166666666666667,nan,1,304.704,1
0,36,target,"[(1044, 840)]",[],[1],[],horizontal,"(890.0, 262.0)",,"('cti', 1.411)",0,309.548,0
0,37,target,"[(1040, 828)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 762.0)",1.3833333333333333,0.501,1,314.35,1
0,38,catch,"[(1037, 852)]",[],[1],[],horizontal,"(890.0, 762.0)",,"('cti', 1.337),nan",0,319.37,0
0,39,target,"[(1040, 817)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",0.55,0.539,1,324.271,1
0,40,target,"[(1042, 845)]",[],[1],[0.6],vertical,"(390.0, 762.0)",0.5166666666666666,0.565,1,328.988,1
0,41,target,"[(1040, 846)]",[],[1],[0.5],vertical,"(390.0, 262.0)",0.55,0.475,1,334.516,1
0,42,target,"[(1039, 832)]",[],[1],[0.5333333333333333],vertical,"(890.0, 262.0)",1.2333333333333334,0.49,1,339.752,2
0,43,target,"[(1038, 832)]",[],[1],[0.85],vertical,"(390.0, 762.0)",1.4666666666666666,nan,0,345.251,0
0,44,target,"[(1040, 852)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 762.0)",0.9333333333333333,0.475,1,350.73,1
0,45,target,"[(1040, 823)]",[],[1],[0.55],vertical,"(390.0, 762.0)",0.8666666666666667,0.519,1,357.238,1
0,46,target,"[(1043, 849)]",[],[1],[0.05],horizontal,"(890.0, 762.0)",1.4166666666666667,0.018,0,362.538,0
0,47,target,"[(1040, 825)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",1.15,0.559,1,367.752,1
0,48,target,"[(1061, 818)]",[],[1],[0.6333333333333333],horizontal,"(890.0, 762.0)",0.8,0.599,1,372.865,1
0,49,target,"[(1040, 854)]",[],[1],[0.48333333333333334],vertical,"(890.0, 262.0)",0.9666666666666667,0.454,1,377.838,1
0,50,target,"[(1040, 855)]",[],[1],[0.5333333333333333],vertical,"(890.0, 262.0)",0.7333333333333333,0.507,1,382.821,2
0,51,target,"[(1056, 829)]",[],[1],[0.4666666666666667],horizontal,"(390.0, 762.0)",0.9833333333333333,0.433,1,387.802,1
0,52,target,"[(1056, 822)]",[],[1],[0.48333333333333334],horizontal,"(390.0, 762.0)",0.95,0.447,1,392.854,1
0,53,target,"[(1057, 836)]",[],[1],[],vertical,"(890.0, 262.0)",,"('cti', 0.428)",0,397.855,0
0,54,catch,"[(1040, 849)]",[],[1],[],vertical,"(890.0, 262.0)",1.2,nan,1,402.61,1
0,55,target,"[(1040, 833)]",[],[1],[0.23333333333333334],vertical,"(390.0, 762.0)",1.2833333333333332,0.204,1,407.403,1
0,56,target,"[(1045, 829)]",[],[1],[],vertical,"(390.0, 762.0)",,"('cti', 1.21)",0,412.538,0
0,57,target,"[(1054, 839)]",[],[1],[0.5],vertical,"(390.0, 762.0)",0.9666666666666667,0.463,1,417.569,1
0,58,target,"[(1040, 863)]",[],[1],[0.5],vertical,"(890.0, 762.0)",0.75,0.471,1,424.785,1
0,59,target,"[(1045, 852)]",[],[1],[0.21666666666666667],vertical,"(390.0, 762.0)",1.6666666666666667,0.187,1,429.653,1
0,60,target,"[(1040, 859)]",[],[1],[0.6333333333333333],horizontal,"(390.0, 762.0)",0.8666666666666667,0.599,1,437.32,2
0,61,target,"[(1041, 847)]",[],[1],[0.4666666666666667],vertical,"(390.0, 762.0)",1.2666666666666666,0.436,1,442.585,1
0,62,target,"[(1041, 851)]",[],[1],[],vertical,"(390.0, 762.0)",,"('cti', 1.577)",0,447.721,0
0,63,target,"[(1043, 832)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.5833333333333334,nan,0,453.37,0
0,64,catch,"[(1040, 815)]",[],[1],[],vertical,"(390.0, 762.0)",1.1166666666666667,nan,1,457.894,1
0,65,target,"[(1042, 825)]",[],[1],[0.55],vertical,"(890.0, 262.0)",0.7333333333333333,0.51,1,462.535,1
0,66,target,"[(1058, 829)]",[],[1],[],horizontal,"(390.0, 262.0)",,"('cti', 1.356)",0,467.488,0
0,67,target,"[(1049, 832)]",[],[1],[0.5],horizontal,"(890.0, 762.0)",0.6833333333333333,0.473,1,471.908,1
0,68,target,"[(1045, 822)]",[],[1],[0.5666666666666667],vertical,"(390.0, 762.0)",0.9833333333333333,0.543,1,476.752,1
0,69,target,"[(1046, 823)]",[],[1],[0.06666666666666667],horizontal,"(390.0, 762.0)",1.4333333333333333,0.036,0,482.189,0
0,70,catch,"[(1044, 821)]",[],[1],[],horizontal,"(890.0, 262.0)",1.0,nan,1,487.504,1
0,71,target,"[(1059, 822)]",[],[1],[0.4666666666666667],horizontal,"(390.0, 262.0)",0.8166666666666667,0.437,1,492.22,1
0,72,target,"[(1045, 837)]",[],[1],[0.08333333333333333],vertical,"(890.0, 262.0)",1.6833333333333333,0.056,0,497.287,0
0,73,target,"[(1043, 809)]",[],[1],[0.3833333333333333],horizontal,"(890.0, 762.0)",1.2666666666666666,0.356,1,502.046,1
0,74,target,"[(1045, 837)]",[],[1],[0.5333333333333333],vertical,"(390.0, 762.0)",1.2333333333333334,0.5,1,507.071,1
0,75,target,"[(1042, 820)]",[],[1],[0.4],vertical,"(890.0, 762.0)",1.15,0.362,1,512.158,1
0,76,target,"[(1047, 837)]",[],[1],[0.5],horizontal,"(390.0, 762.0)",1.3166666666666667,0.462,1,517.739,2
0,77,target,"[(1040, 852)]",[],[1],[0.5],vertical,"(390.0, 262.0)",1.1166666666666667,0.477,1,523.736,1
0,78,target,"[(364, 418), (1029, 855)]",[],"[0, 1]",[0.85],horizontal,"(890.0, 262.0)",1.0333333333333332,nan,0,535.938,0
0,79,catch,"[(1030, 873)]",[],[1],[],horizontal,"(390.0, 762.0)",1.3166666666666667,nan,1,547.606,1
0,80,target,"[(1055, 860)]",[],[1],[0.55],vertical,"(890.0, 762.0)",1.0166666666666666,0.518,1,552.653,1
0,81,target,"[(1041, 829)]",[],[1],[0.5],horizontal,"(390.0, 262.0)",1.0833333333333333,0.469,1,557.572,1
0,82,target,"[(1039, 841)]",[],[1],[0.5],vertical,"(890.0, 262.0)",1.2,0.472,1,563.137,2
0,83,target,"[(1038, 826)]",[],[1],[0.18333333333333332],vertical,"(890.0, 762.0)",1.2833333333333332,0.156,1,568.634,1
0,84,target,"[(1049, 829)]",[],[1],[0.35],vertical,"(890.0, 762.0)",1.2,0.323,1,574.019,1
0,85,target,"[(1033, 828)]",[],[1],[0.31666666666666665],horizontal,"(390.0, 762.0)",1.35,0.279,1,579.355,1
0,86,target,"[(1040, 834)]",[],[1],[0.5666666666666667],vertical,"(390.0, 762.0)",0.8,0.54,1,584.522,3
0,87,target,"[(1038, 850)]",[],[1],[0.1],vertical,"(390.0, 762.0)",1.4166666666666667,0.069,0,590.101,0
0,88,target,"[(1041, 823)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",0.9333333333333333,0.524,1,595.037,1
0,89,target,"[(1043, 838)]",[],[1],[0.2833333333333333],horizontal,"(390.0, 762.0)",1.3833333333333333,0.252,1,599.64,1
0,90,target,"[(1034, 847)]",[],[1],[0.3333333333333333],horizontal,"(390.0, 762.0)",1.3,0.303,1,604.739,1
0,91,target,"[(1047, 825)]",[],[1],[0.5166666666666666],vertical,"(390.0, 262.0)",0.8833333333333333,0.485,1,610.066,2
0,92,target,"[(403, 489), (1027, 846)]",[],"[0, 1]",[0.48333333333333334],horizontal,"(890.0, 262.0)",1.35,0.453,1,620.972,1
0,93,target,"[(1032, 829)]",[],[1],[0.48333333333333334],vertical,"(890.0, 262.0)",1.2666666666666666,0.455,1,627.193,1
0,94,target,"[(1033, 832)]",[],[1],[0.6333333333333333],horizontal,"(890.0, 762.0)",0.75,0.602,1,632.988,1
0,95,target,"[(1037, 854)]",[],[1],[0.4166666666666667],horizontal,"(390.0, 262.0)",1.1333333333333333,0.389,1,638.356,3
