block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time
15,535,target,"[(1108, 901)]",[],[1],[0.06666666666666667],horizontal,"(390.0, 262.0)",1.583333333,0.036,1,6264.333
15,536,target,"[(1105, 897)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",0.516666667,0.494,1,6268.868
15,537,target,"[(1086, 896)]",[],[1],[0.5],vertical,"(890.0, 262.0)",0.916666667,0.462,1,6273.085
15,538,target,"[(1104, 903)]",[],[1],[0.7333333333333333],horizontal,"(390.0, 262.0)",0.933333333,0.692,1,6277.612
15,539,target,"[(1076, 916)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,6282.101
15,540,target,"[(1104, 896)]",[],[1],[0.5666666666666667],vertical,"(390.0, 762.0)",1.05,0.524,1,6286.551
15,541,target,"[(1106, 898)]",[],[1],[0.7666666666666666],vertical,"(390.0, 262.0)",0.616666667,0.725,1,6290.908
15,542,target,"[(1104, 908)]",[],[1],[0.3],horizontal,"(390.0, 762.0)",1.316666667,0.265,1,6295.186
15,543,target,"[(1110, 915)]",[],[1],[0.18333333333333332],horizontal,"(390.0, 762.0)",1.633333333,0.151,1,6299.637
15,544,target,"[(1110, 914)]",[],[1],[],vertical,"(890.0, 762.0)",,cti_phase,0,6304.118
15,545,target,"[(1104, 897)]",[],[1],[0.5],horizontal,"(390.0, 262.0)",1,0.452,1,6308.596
15,546,target,"[(1095, 894)]",[],[1],[0.18333333333333332],horizontal,"(390.0, 262.0)",1.466666667,0.148,1,6313.185
15,547,target,"[(1085, 901)]",[],[1],[0.5833333333333334],vertical,"(390.0, 762.0)",0.533333333,0.546,1,6317.922
15,548,target,"[(1104, 922)]",[],[1],[0.5],vertical,"(390.0, 262.0)",1.033333333,0.464,1,6322.346
15,549,target,"[(1086, 907)]",[],[1],[0.36666666666666664],horizontal,"(890.0, 762.0)",1.283333333,0.334,1,6327.236
15,550,target,"[(1104, 907)]",[],[1],[0.5166666666666666],vertical,"(390.0, 262.0)",0.95,0.478,1,6332.081
16,551,catch,"[(1110, 924)]",[],[1],[0.05],vertical,"(390.0, 762.0)",0.883333333,nan,1,6336.606
16,552,catch,"[(1104, 880)]",[],[1],[0.05],vertical,"(390.0, 262.0)",0.7,nan,1,6340.401
16,553,catch,"[(1104, 891)]",[],[1],[0.05],vertical,"(390.0, 262.0)",0.95,nan,1,6344.09
16,554,catch,"[(1108, 890)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,6348.617
16,555,catch,"[(1105, 898)]",[],[1],[0.05],horizontal,"(390.0, 262.0)",0.5,nan,1,6353.108
16,556,catch,"[(1104, 902)]",[],[1],[0.05],horizontal,"(390.0, 262.0)",0.516666667,nan,1,6356.502
16,557,catch,"[(1105, 920)]",[],[1],[0.05],horizontal,"(390.0, 762.0)",0.966666667,nan,1,6360.051
16,558,catch,"[(1100, 912)]",[],[1],[0.05],horizontal,"(390.0, 262.0)",0.6,nan,1,6364.324
16,559,catch,"[(1104, 908)]",[],[1],[0.05],horizontal,"(390.0, 762.0)",0.533333333,nan,1,6368.086
16,560,catch,"[(1105, 902)]",[],[1],[0.05],vertical,"(390.0, 262.0)",0.533333333,nan,1,6372.356
16,561,catch,"[(1104, 893)]",[],[1],[0.05],vertical,"(890.0, 262.0)",0.8,nan,1,6376.086
16,562,catch,"[(1117, 922)]",[],[1],[0.05],horizontal,"(390.0, 262.0)",0.616666667,nan,1,6380.367
16,563,catch,"[(1104, 911)]",[],[1],[],horizontal,"(890.0, 262.0)",,cti_phase,0,6384.306
16,564,catch,"[(1106, 901)]",[],[1],[0.05],horizontal,"(390.0, 262.0)",0.766666667,nan,1,6388.635
16,565,catch,"[(1102, 898)]",[],[1],[0.05],horizontal,"(890.0, 262.0)",0.9,nan,1,6392.623
16,566,catch,"[(1100, 898)]",[],[1],[0.05],horizontal,"(890.0, 262.0)",0.733333333,nan,1,6396.768
16,567,catch,"[(1101, 897)]",[],[1],[],horizontal,"(890.0, 262.0)",,cti_phase,0,6400.453
16,568,catch,"[(1104, 907)]",[],[1],[0.05],horizontal,"(390.0, 262.0)",1.55,nan,1,6405.134
16,569,catch,"[(1119, 907)]",[],[1],[0.05],horizontal,"(890.0, 262.0)",1.416666667,nan,1,6409.533
16,570,catch,"[(1106, 912)]",[],[1],[0.05],horizontal,"(390.0, 262.0)",1.25,nan,1,6413.568
16,571,catch,"[(1104, 922)]",[],[1],[0.05],vertical,"(890.0, 762.0)",0.933333333,nan,1,6417.702
16,572,catch,"[(1104, 919)]",[],[1],[0.05],vertical,"(390.0, 262.0)",0.6,nan,1,6421.868
16,573,catch,"[(1083, 895)]",[],[1],[0.05],horizontal,"(890.0, 262.0)",0.966666667,nan,1,6425.96
16,574,catch,"[(1103, 899)]",[],[1],[0.05],vertical,"(890.0, 762.0)",0.816666667,nan,1,6430.696
16,575,catch,"[(1104, 903)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,6434.347
16,576,catch,"[(1123, 898)]",[],[1],[0.05],vertical,"(390.0, 762.0)",0.55,nan,1,6438.719
16,577,catch,"[(1104, 884)]",[],[1],[0.05],vertical,"(890.0, 262.0)",1.55,nan,1,6442.757
16,578,catch,"[(1086, 897)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,6447.537
16,579,catch,"[(1104, 876)]",[],[1],[0.05],horizontal,"(890.0, 262.0)",1.366666667,nan,1,6451.802
16,580,catch,"[(1085, 903)]",[],[1],[0.05],horizontal,"(890.0, 262.0)",1.15,nan,1,6456.292
16,581,catch,"[(1104, 907)]",[],[1],[0.05],horizontal,"(390.0, 762.0)",1.466666667,nan,1,6460.68
16,582,catch,"[(1104, 896)]",[],[1],[0.05],vertical,"(390.0, 762.0)",1.033333333,nan,1,6465.434
16,583,catch,"[(1101, 893)]",[],[1],"[0.05, 0.05]",vertical,"(890.0, 762.0)",1,nan,1,6469.619
16,584,catch,"[(1104, 903)]",[],[1],[0.05],horizontal,"(890.0, 762.0)",0.733333333,nan,1,6473.676
16,585,catch,"[(1081, 907)]",[],[1],[0.05],horizontal,"(390.0, 762.0)",1.25,nan,1,6477.278
16,586,catch,"[(1104, 903)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,6481.886
16,587,catch,"[(1126, 879)]",[],[1],[],vertical,"(890.0, 762.0)",,cti_phase,0,6486.444
16,588,catch,"[(1104, 875)]",[],[1],[0.05],vertical,"(390.0, 262.0)",1.1,nan,1,6490.661
16,589,catch,"[(1104, 917)]",[],[1],[0.05],horizontal,"(390.0, 762.0)",0.9,nan,1,6494.736
16,590,catch,"[(1104, 898)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,6498.969
16,591,catch,"[(1127, 879)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,6503.502
16,592,catch,"[(1104, 883)]",[],[1],[0.05],horizontal,"(390.0, 762.0)",0.983333333,nan,1,6508.107
16,593,catch,"[(1104, 906)]",[],[1],[0.05],horizontal,"(390.0, 262.0)",1.266666667,nan,1,6512.271
16,594,catch,"[(1104, 881)]",[],[1],[0.05],vertical,"(390.0, 762.0)",0.983333333,nan,1,6516.852
16,595,catch,"[(1104, 886)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,6521.312
16,596,catch,"[(1104, 894)]",[],[1],[0.05],vertical,"(890.0, 262.0)",1.683333333,nan,1,6525.91
16,597,catch,"[(1107, 878)]",[],[1],[],vertical,"(890.0, 762.0)",,cti_phase,0,6530.539
16,598,catch,"[(1104, 872)]",[],[1],[0.05],vertical,"(890.0, 262.0)",1.133333333,nan,1,6534.805
16,599,catch,"[(1104, 902)]",[],[1],[0.05],horizontal,"(390.0, 262.0)",1.2,nan,1,6538.652
16,600,catch,"[(1104, 917)]",[],[1],[0.05],vertical,"(890.0, 262.0)",0.65,nan,1,6543.322
17,601,target,"[(1138, 465), (590, 493), (1109, 573), (1206, 513), (1056, 912)]","[(1070, 920)]","[0, 0, 0, 0, 1]",[0.21666666666666667],vertical,"(390.0, 762.0)",,bar_phase,0,6546.791
17,602,target,"[(1073, 913)]","[(1083, 923)]",[1],[0.2],vertical,"(890.0, 262.0)",,bar_phase,0,6664.04
17,603,target,"[(1242, 514), (1109, 594), (1177, 498), (1163, 874)]","[(1076, 910)]","[0, 0, 0, 1]",[0.5666666666666667],horizontal,"(390.0, 762.0)",,bar_phase,0,6666.582
17,604,target,"[(1070, 905)]",[],[1],[],vertical,"(390.0, 262.0)",,fix_phase,0,6670.887
17,605,target,"[(1068, 894)]",[],[1],[],horizontal,"(390.0, 262.0)",,fix_phase,0,6672.855
17,606,target,"[(1078, 892)]","[(1081, 905)]",[1],[0.4166666666666667],vertical,"(890.0, 262.0)",,bar_phase,0,6676.032
17,607,target,"[(1201, 593), (1138, 868)]",[],"[0, 1]",[],horizontal,"(390.0, 762.0)",,cti_phase,0,6678.776
17,608,target,"[(1071, 909)]",[],[1],[],horizontal,"(890.0, 762.0)",,fix_phase,0,6684.44
17,609,target,"[(1077, 892)]",[],[1],[0.26666666666666666],vertical,"(390.0, 762.0)",1.233333333,0.231,1,6686.287
17,610,target,"[(1065, 912)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 262.0)",0.683333333,0.478,1,6690.764
17,611,target,"[(1104, 910)]",[],[1],[],vertical,"(390.0, 262.0)",,cti_phase,0,6694.853
17,612,target,"[(1127, 885)]","[(1075, 902)]",[1],[0.05],vertical,"(390.0, 262.0)",,bar_phase,0,6699.28
17,613,target,"[(1154, 898)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",0.666666667,nan,0,6701.703
17,614,target,"[(1154, 861)]",[],[1],[0.85],vertical,"(890.0, 762.0)",1.2,cti_phase,0,6706.19
17,615,target,"[(1250, 657), (1110, 868)]",[],"[0, 1]",[],horizontal,"(390.0, 762.0)",,fix_phase,0,6711.003
17,616,target,"[(1133, 687), (1075, 896)]",[],"[0, 1]",[],vertical,"(890.0, 762.0)",,cti_phase,0,6719.354
17,617,target,"[(1081, 907)]",[],[1],[0.3],horizontal,"(890.0, 262.0)",1.216666667,0.27,1,6723.354
17,618,target,"[(1080, 898)]",[],[1],[],vertical,"(890.0, 762.0)",,cti_phase,0,6728.504
17,619,target,"[(1104, 707), (1078, 903)]","[(1073, 910)]","[0, 1]",[0.06666666666666667],vertical,"(390.0, 262.0)",,bar_phase,0,6732.536
17,620,target,"[(1127, 710), (1081, 896)]",[],"[0, 1]",[],vertical,"(890.0, 262.0)",,fix_phase,0,6734.853
17,621,target,"[(1083, 892)]",[],[1],[],horizontal,"(890.0, 762.0)",,fix_phase,0,6736.954
17,622,target,"[(1163, 858)]",[],[1],[0.18333333333333332],horizontal,"(390.0, 262.0)",1.4,0.15,1,6738.82
17,623,target,"[(1131, 714), (1082, 912)]",[],"[0, 1]",[0.15],horizontal,"(390.0, 262.0)",0.833333333,0.119,1,6743.319
17,624,target,"[(1075, 902)]",[],[1],[],vertical,"(390.0, 762.0)",,fix_phase,0,6747.025
17,625,target,"[(1168, 873)]",[],[1],[],vertical,"(890.0, 762.0)",,cti_phase,0,6749.154
18,626,catch,"[(1120, 898)]",[],[1],[0.05],horizontal,"(890.0, 262.0)",1.683333333,nan,1,6753.478
18,627,catch,"[(1105, 898)]",[],[1],[0.05],vertical,"(390.0, 762.0)",1.65,nan,1,6757.969
18,628,catch,"[(1129, 901)]",[],[1],[0.05],horizontal,"(390.0, 262.0)",0.583333333,nan,1,6762.612
18,629,catch,"[(1104, 898)]",[],[1],[0.05],horizontal,"(890.0, 262.0)",1.133333333,nan,1,6766.095
18,630,catch,"[(1126, 902)]",[],[1],[0.05],horizontal,"(390.0, 262.0)",1.416666667,nan,1,6770.335
18,631,catch,"[(1109, 917)]",[],[1],[0.05],vertical,"(890.0, 262.0)",0.866666667,nan,1,6774.918
18,632,catch,"[(1127, 917)]",[],[1],[],horizontal,"(890.0, 762.0)",,cti_phase,0,6779.37
18,633,catch,"[(1124, 872)]",[],[1],[0.05],horizontal,"(890.0, 262.0)",1.55,nan,1,6783.836
18,634,catch,"[(1080, 894)]",[],[1],[0.05],vertical,"(890.0, 762.0)",1.366666667,nan,1,6788.209
18,635,catch,"[(1104, 887)]",[],[1],[0.05],vertical,"(390.0, 762.0)",0.583333333,nan,1,6793.065
18,636,catch,"[(1108, 902)]",[],[1],[0.05],vertical,"(390.0, 762.0)",1.233333333,nan,1,6796.903
18,637,catch,"[(1104, 897)]",[],[1],[],horizontal,"(890.0, 262.0)",,cti_phase,0,6801.152
18,638,catch,"[(1124, 884)]",[],[1],[],vertical,"(890.0, 762.0)",,cti_phase,0,6805.698
18,639,catch,"[(1119, 882)]",[],[1],[0.05],vertical,"(390.0, 762.0)",1.7,cti_phase,1,6810.37
18,640,catch,"[(1103, 893)]",[],[1],[0.05],horizontal,"(890.0, 762.0)",1.433333333,cti_phase,1,6815.377
18,641,catch,"[(1128, 917)]",[],[1],[0.05],horizontal,"(890.0, 762.0)",0.916666667,nan,1,6820.052
18,642,catch,"[(1127, 915)]",[],[1],[0.05],vertical,"(390.0, 262.0)",1.583333333,nan,1,6823.887
18,643,catch,"[(1105, 904)]",[],[1],[0.05],vertical,"(390.0, 262.0)",1.566666667,nan,1,6828.854
18,644,catch,"[(1105, 904)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,6833.503
18,645,catch,"[(1127, 878)]",[],[1],[0.05],horizontal,"(890.0, 762.0)",1.033333333,nan,1,6837.576
18,646,catch,"[(1127, 903)]",[],[1],[0.05],vertical,"(890.0, 262.0)",1.45,nan,1,6841.592
18,647,catch,"[(1106, 905)]",[],[1],[0.05],horizontal,"(890.0, 762.0)",1.216666667,nan,1,6846.103
18,648,catch,"[(1105, 898)]",[],[1],[0.05],horizontal,"(390.0, 262.0)",1.233333333,nan,1,6850.563
18,649,catch,"[(1102, 910)]",[],[1],[],vertical,"(890.0, 262.0)",,cti_phase,0,6854.637
18,650,catch,"[(1134, 876)]",[],[1],[0.05],vertical,"(890.0, 762.0)",0.816666667,nan,1,6859.437
18,651,catch,"[(1105, 900)]",[],[1],[0.05],horizontal,"(890.0, 262.0)",1.283333333,nan,1,6863.071
18,652,catch,"[(1110, 901)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,6867.487
18,653,catch,"[(1129, 892)]",[],[1],[0.05],vertical,"(390.0, 262.0)",0.516666667,nan,1,6872.421
18,654,catch,"[(1101, 898)]",[],[1],[],horizontal,"(890.0, 762.0)",,cti_phase,0,6876.254
18,655,catch,"[(1129, 871)]",[],[1],[0.05],horizontal,"(890.0, 262.0)",0.95,nan,1,6881.145
18,656,catch,"[(1104, 910)]",[],[1],[],vertical,"(890.0, 762.0)",,cti_phase,0,6884.987
18,657,catch,"[(1129, 897)]",[],[1],[0.05],horizontal,"(390.0, 262.0)",1.033333333,nan,1,6889.889
18,658,catch,"[(1103, 898)]",[],[1],[0.05],horizontal,"(390.0, 762.0)",1.333333333,nan,1,6894.288
18,659,catch,"[(1105, 902)]",[],[1],[],horizontal,"(890.0, 762.0)",,cti_phase,0,6899.02
18,660,catch,"[(1129, 897)]",[],[1],[0.05],horizontal,"(890.0, 762.0)",0.633333333,nan,1,6903.377
18,661,catch,"[(1105, 895)]",[],[1],[0.05],horizontal,"(390.0, 262.0)",0.6,nan,1,6907.437
18,662,catch,"[(1120, 915)]",[],[1],[0.05],horizontal,"(390.0, 762.0)",1.4,nan,1,6911.167
18,663,catch,"[(1110, 906)]",[],[1],[],horizontal,"(890.0, 262.0)",,cti_phase,0,6915.752
18,664,catch,"[(1117, 870)]",[],[1],[0.05],horizontal,"(390.0, 762.0)",1.3,nan,1,6920.57
18,665,catch,"[(1104, 890)]",[],[1],[0.05],horizontal,"(890.0, 762.0)",0.75,nan,1,6925.136
18,666,catch,"[(1104, 890)]",[],[1],[0.05],horizontal,"(890.0, 762.0)",1.366666667,nan,1,6929.254
18,667,catch,"[(1105, 900)]",[],[1],[],vertical,"(890.0, 262.0)",,cti_phase,0,6933.865
18,668,catch,"[(1105, 876)]",[],[1],[0.05],horizontal,"(390.0, 762.0)",0.666666667,nan,1,6938.4
18,669,catch,"[(1132, 898)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,6942.337
18,670,catch,"[(1103, 879)]",[],[1],[0.05],vertical,"(890.0, 262.0)",0.916666667,nan,1,6946.97
18,671,catch,"[(1110, 901)]",[],[1],[0.05],horizontal,"(390.0, 262.0)",0.883333333,nan,1,6950.76
18,672,catch,"[(1100, 894)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,6954.82
18,673,catch,"[(1132, 866)]",[],[1],[0.05],vertical,"(390.0, 762.0)",1.066666667,nan,1,6959.621
18,674,catch,"[(1125, 908)]",[],[1],[0.05],vertical,"(390.0, 762.0)",0.733333333,nan,1,6963.555
18,675,catch,"[(1105, 898)]",[],[1],[],horizontal,"(890.0, 762.0)",,cti_phase,0,6967.523
19,676,target,"[(1104, 887)]",[],[1],[0.6],vertical,"(390.0, 762.0)",1,0.559,1,6971.76
19,677,target,"[(1129, 917)]",[],[1],[0.25],vertical,"(890.0, 262.0)",1.116666667,0.216,1,6976.155
19,678,target,"[(1110, 903)]",[],[1],[],vertical,"(890.0, 762.0)",,cti_phase,0,6980.904
19,679,target,"[(1100, 897)]",[],[1],[0.5333333333333333],vertical,"(390.0, 262.0)",1,0.497,1,6984.888
19,680,target,"[(1130, 917)]",[],[1],[0.6333333333333333],vertical,"(390.0, 762.0)",0.616666667,0.589,1,6989.554
19,681,target,"[(1104, 901)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,6993.684
19,682,target,"[(1104, 896)]",[],[1],[0.08333333333333333],horizontal,"(390.0, 262.0)",1.133333333,0.053,1,6998.403
19,683,target,"[(1132, 927)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",1.05,cti_phase,0,7003.175
19,684,target,"[(1104, 883)]",[],[1],[0.36666666666666664],vertical,"(890.0, 762.0)",1.216666667,0.327,1,7007.743
19,685,target,"[(1104, 877)]",[],[1],[0.3],horizontal,"(390.0, 762.0)",1.35,0.267,1,7012.587
19,686,target,"[(1131, 903)]",[],[1],[0.5],horizontal,"(890.0, 262.0)",1.116666667,0.459,1,7017.52
19,687,target,"[(1110, 902)]",[],[1],[0.5833333333333334],vertical,"(390.0, 262.0)",1.316666667,0.545,1,7021.869
19,688,target,"[(1104, 904)]",[],[1],[0.25],horizontal,"(890.0, 762.0)",1.283333333,0.22,1,7026.722
19,689,target,"[(1104, 904)]",[],[1],[0.3],vertical,"(390.0, 262.0)",1.683333333,0.27,1,7031.092
19,690,target,"[(1133, 912)]",[],[1],[0.55],horizontal,"(890.0, 762.0)",1.25,0.514,1,7036.105
19,691,target,"[(1110, 907)]",[],[1],[],vertical,"(890.0, 762.0)",,cti_phase,0,7040.832
19,692,target,"[(1104, 887)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 262.0)",1.166666667,0.477,1,7045.632
19,693,target,"[(1127, 922)]",[],[1],[0.55],vertical,"(390.0, 762.0)",0.766666667,0.508,1,7050.155
19,694,target,"[(1104, 889)]",[],[1],[0.5166666666666666],vertical,"(890.0, 262.0)",1.566666667,0.477,1,7054.819
19,695,target,"[(1127, 894)]",[],[1],[0.5666666666666667],vertical,"(890.0, 262.0)",0.75,0.52,1,7059.622
19,696,target,"[(1110, 889)]",[],[1],[],vertical,"(390.0, 262.0)",,cti_phase,0,7063.945
19,697,target,"[(1131, 899)]",[],[1],[0.5],vertical,"(890.0, 262.0)",0.716666667,0.459,1,7068.521
19,698,target,"[(1110, 891)]",[],[1],[0.5333333333333333],vertical,"(390.0, 762.0)",0.65,0.497,1,7072.863
19,699,target,"[(1108, 902)]",[],[1],[0.11666666666666667],vertical,"(890.0, 762.0)",1.466666667,0.086,1,7077.087
19,700,target,"[(1117, 910)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",0.766666667,0.489,1,7081.504
20,701,catch,"[(1104, 911)]",[],[1],[0.05],vertical,"(890.0, 262.0)",1.066666667,nan,1,7086.248
20,702,catch,"[(1104, 872)]",[],[1],[0.05],horizontal,"(390.0, 762.0)",0.95,nan,1,7090.424
20,703,catch,"[(1104, 897)]",[],[1],[0.05],horizontal,"(890.0, 262.0)",1.05,nan,1,7094.49
20,704,catch,"[(1132, 898)]",[],[1],[0.05],horizontal,"(390.0, 762.0)",0.566666667,nan,1,7098.612
20,705,catch,"[(1104, 876)]",[],[1],[],horizontal,"(890.0, 762.0)",,cti_phase,0,7102.484
20,706,catch,"[(1128, 878)]",[],[1],[],vertical,"(890.0, 762.0)",,cti_phase,0,7106.87
20,707,catch,"[(1123, 871)]",[],[1],[0.05],vertical,"(390.0, 262.0)",1.033333333,nan,1,7111.37
20,708,catch,"[(1104, 896)]",[],[1],[],horizontal,"(890.0, 762.0)",,cti_phase,0,7115.689
20,709,catch,"[(1118, 873)]",[],[1],[0.05],horizontal,"(890.0, 262.0)",0.8,nan,1,7120.422
20,710,catch,"[(1104, 894)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,7124.438
20,711,catch,"[(1104, 879)]",[],[1],[0.05],vertical,"(390.0, 762.0)",0.916666667,nan,1,7129.222
20,712,catch,"[(1104, 879)]",[],[1],[0.05],vertical,"(890.0, 262.0)",0.633333333,nan,1,7133.094
20,713,catch,"[(1104, 866)]",[],[1],[0.05],vertical,"(890.0, 262.0)",0.5,nan,1,7137.02
20,714,catch,"[(1104, 897)]",[],[1],[0.05],vertical,"(390.0, 262.0)",0.566666667,nan,1,7141.203
20,715,catch,"[(1110, 898)]",[],[1],[0.05],horizontal,"(890.0, 762.0)",0.566666667,nan,1,7145.227
20,716,catch,"[(1104, 882)]",[],[1],[],vertical,"(890.0, 762.0)",,cti_phase,0,7149.426
20,717,catch,"[(1108, 894)]",[],[1],[],vertical,"(890.0, 262.0)",,cti_phase,0,7153.52
20,718,catch,"[(1111, 878)]",[],[1],[0.05],vertical,"(390.0, 262.0)",1.35,nan,1,7157.937
20,719,catch,"[(1105, 896)]",[],[1],[0.05],vertical,"(390.0, 262.0)",0.733333333,nan,1,7162.273
20,720,catch,"[(1105, 869)]",[],[1],[0.05],vertical,"(390.0, 262.0)",1.033333333,nan,1,7166.137
20,721,catch,"[(1110, 892)]",[],[1],[],horizontal,"(890.0, 762.0)",,cti_phase,0,7170.643
20,722,catch,"[(1133, 874)]",[],[1],[],vertical,"(890.0, 762.0)",,cti_phase,0,7175.037
20,723,catch,"[(1106, 873)]",[],[1],[0.05],vertical,"(390.0, 762.0)",0.716666667,nan,1,7179.373
20,724,catch,"[(1104, 894)]",[],[1],[],vertical,"(390.0, 262.0)",,cti_phase,0,7183.004
20,725,catch,"[(1133, 879)]",[],[1],[0.05],horizontal,"(390.0, 762.0)",1.283333333,nan,1,7187.666
20,726,catch,"[(1104, 898)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,7191.857
20,727,catch,"[(1105, 883)]",[],[1],[0.05],horizontal,"(390.0, 762.0)",0.516666667,nan,1,7196.454
20,728,catch,"[(1104, 884)]",[],[1],[0.05],vertical,"(890.0, 262.0)",0.666666667,nan,1,7200.037
20,729,catch,"[(1104, 893)]",[],[1],[0.05],vertical,"(390.0, 762.0)",1.1,nan,1,7204.167
20,730,catch,"[(1105, 905)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,7208.378
20,731,catch,"[(1105, 873)]","[(1088, 882)]",[1],[0.3],horizontal,"(390.0, 262.0)",,bar_phase,0,7212.971
20,732,catch,"[(1110, 868)]",[],[1],[0.05],horizontal,"(390.0, 762.0)",0.583333333,nan,1,7215.406
20,733,catch,"[(1104, 886)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,7219.054
20,734,catch,"[(1104, 870)]",[],[1],[0.05],vertical,"(890.0, 762.0)",0.65,nan,1,7224.012
20,735,catch,"[(1104, 893)]",[],[1],[0.05],horizontal,"(890.0, 262.0)",0.916666667,nan,1,7227.606
20,736,catch,"[(1111, 886)]",[],[1],[],vertical,"(890.0, 262.0)",,cti_phase,0,7231.667
20,737,catch,"[(1110, 912)]",[],[1],[0.05],horizontal,"(390.0, 762.0)",0.7,nan,1,7236.804
20,738,catch,"[(1104, 889)]",[],[1],[],vertical,"(890.0, 262.0)",,cti_phase,0,7240.776
20,739,catch,"[(1104, 876)]",[],[1],[0.05],horizontal,"(390.0, 762.0)",0.716666667,nan,1,7246.256
20,740,catch,"[(1108, 893)]",[],[1],[0.05],vertical,"(890.0, 762.0)",0.716666667,nan,1,7249.944
20,741,catch,"[(1104, 876)]",[],[1],[0.05],vertical,"(390.0, 762.0)",1.066666667,nan,1,7254.239
20,742,catch,"[(1104, 883)]",[],[1],[],horizontal,"(890.0, 762.0)",,cti_phase,0,7258.472
20,743,catch,"[(1104, 894)]",[],[1],[0.05],horizontal,"(890.0, 762.0)",1.116666667,nan,1,7263.207
20,744,catch,"[(1104, 879)]",[],[1],[0.05],horizontal,"(390.0, 262.0)",0.683333333,nan,1,7267.472
20,745,catch,"[(1106, 877)]",[],[1],[0.05],horizontal,"(890.0, 762.0)",0.683333333,nan,1,7271.648
20,746,catch,"[(1106, 909)]",[],[1],[0.05],horizontal,"(390.0, 762.0)",0.766666667,nan,1,7275.837
20,747,catch,"[(1104, 885)]",[],[1],[0.05],horizontal,"(390.0, 262.0)",0.966666667,nan,1,7280.089
20,748,catch,"[(1127, 882)]",[],[1],[0.05],vertical,"(890.0, 262.0)",0.733333333,nan,1,7284.038
20,749,catch,"[(1104, 907)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,7288.189
20,750,catch,"[(1124, 902)]",[],[1],[0.05],vertical,"(890.0, 762.0)",0.55,nan,1,7293.322
21,751,target,"[(1104, 896)]",[],[1],[],vertical,"(890.0, 262.0)",,cti_phase,0,7296.923
21,752,target,"[(1127, 882)]",[],[1],[0.4666666666666667],horizontal,"(390.0, 262.0)",1.2,0.43,1,7301.437
21,753,target,"[(1119, 899)]",[],[1],[],vertical,"(390.0, 262.0)",,cti_phase,0,7306.439
21,754,target,"[(1104, 901)]",[],[1],[0.4166666666666667],vertical,"(890.0, 762.0)",1.316666667,0.377,1,7310.939
21,755,target,"[(1109, 872)]",[],[1],[0.31666666666666665],vertical,"(390.0, 762.0)",1.233333333,0.279,1,7315.937
21,756,target,"[(1104, 898)]",[],[1],[0.5333333333333333],vertical,"(890.0, 262.0)",0.583333333,0.492,1,7320.826
21,757,target,"[(1128, 890)]",[],[1],[0.5],horizontal,"(390.0, 262.0)",1.3,0.459,1,7324.963
21,758,target,"[(1127, 901)]",[],[1],[0.5166666666666666],vertical,"(890.0, 762.0)",0.65,0.481,1,7329.888
21,759,target,"[(1140, 897)]",[],[1],[0.16666666666666666],horizontal,"(390.0, 762.0)",1.5,0.131,1,7334.088
21,760,target,"[(1106, 879)]",[],[1],[0.5],vertical,"(890.0, 262.0)",0.733333333,0.454,1,7338.772
21,761,target,"[(1104, 898)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",0.816666667,0.541,1,7343.327
21,762,target,"[(1127, 907)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 762.0)",0.55,0.494,1,7347.838
21,763,target,"[(1110, 899)]",[],[1],[0.5833333333333334],vertical,"(390.0, 762.0)",1.1,0.541,1,7352.307
21,764,target,"[(1104, 896)]",[],[1],[0.45],vertical,"(890.0, 262.0)",1.616666667,0.415,1,7356.746
