block,practice,trial,change_interval_s,change_interval_frames,taps_start_time_during_fix,taps_end_time_during_fix,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_frame_during_fix,taps_on_lever_s_during_fix,fix_xy,bar_orientation,target_xy,cti,rt,acc,time
1,False,11,0.641,38,[],[],"[(1226, 870)]",[],[1],[31],[0.5166666666666666],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.8333333333333334],[0.479],1,198.378
1,False,12,0.584,35,[],[],"[(1190, 859)]",[],[1],[33],[0.55],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.85],[0.509],1,202.381
1,False,13,0.92,55,[],[],"[(1160, 862)]",[],[1],[],[],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[],[0],0,206.24
1,False,14,0.533,31,[],[],"[(1213, 866)]",[],[1],[7],[0.11666666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.5166666666666666],[0.082],1,208.235
1,False,15,0.603,36,[],[],"[(1204, 876)]",[],[1],[31],[0.5166666666666666],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.5166666666666666],[0.476],1,212.363
1,False,16,1.063,63,[],[],"[(1190, 874)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.7166666666666667],[0.524],1,217.17
1,False,17,1.187,71,[],[232762],"[(1176, 864)]","[(1129, 885)]",[1],[25],[0.4166666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[],[0],0,221.542
1,False,18,1.029,61,[],[],"[(532, 673), (1190, 876)]",[],"[0, 1]",[33],[0.55],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.65],[0.504],1,223.959
1,False,19,1.112,66,[],[],"[(1207, 856)]",[],[1],[33],[0.55],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.6],[0.505],1,229.99
1,False,20,1.065,63,[],[],"[(1215, 861)]",[],[1],[31],[0.5166666666666666],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.2666666666666666],[0.473],1,235.039
1,False,21,1.137,68,[],[],"[(1190, 857)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.7833333333333333],[0.543],1,239.736
1,False,22,0.685,41,[],[],"[(1190, 858)]",[],[1],[41],[0.6833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.5333333333333333],[0.633],1,244.096
1,False,23,1.114,66,[],[],"[(1193, 879)]",[],[1],[],[],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[],[0],0,247.913
1,False,24,1.019,61,[],[],"[(1233, 862), (1196, 863)]",[],"[0, 1]",[],[],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[],[0],0,251.614
1,False,25,1.161,69,[],[],"[(1221, 868)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.1333333333333333],[0.801],0,257.12
1,False,26,0.743,44,[],[],"[(922, 652), (1233, 868), (1189, 860)]",[],"[0, 0, 1]",[],[],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[],[0],0,262.215
1,False,27,0.554,33,[],[],"[(1226, 859)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.5666666666666667],[0.512],1,267.943
1,False,28,1.011,60,[],[],"[(1172, 872)]",[],[1],[36],[0.6],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.5666666666666667],[0.56],1,271.584
1,False,29,0.685,41,[],[],"[(1200, 866)]",[],[1],[12],[0.2],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.6666666666666667],[0.164],1,276.802
1,False,30,1.153,69,[],[293441],"[(1147, 875)]","[(1143, 890)]",[1],[66],[1.1],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[],[0],0,281.418
1,False,31,0.927,55,[],[],"[(1221, 870)]",[],[1],[25],[0.4166666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.9],[0.386],1,284.652
1,False,32,1.001,60,[],[],"[(1192, 870)]",[],[1],[43],[0.7166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.1333333333333333],[0.675],1,288.804
1,False,33,1.119,67,[],[],"[(1196, 869)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.8166666666666667],[0.509],1,293.622
1,False,34,1.183,70,[],[],"[(1192, 865)]",[],[1],[],[],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[],[0],0,298.228
1,False,35,0.988,59,[],[],"[(1196, 875)]",[],[1],[27],[0.45],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.5166666666666666],[0.41],1,302.202
1,False,36,0.562,33,[],[],"[(1197, 886)]",[],[1],[31],[0.5166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.2166666666666666],[0.481],1,307.048
1,False,37,0.79,47,[],[],"[(1179, 858)]",[],[1],[],[],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[],[0],0,311.156
1,False,38,1.048,62,[],[326183],"[(1190, 855)]","[(1177, 873)]",[1],[32],[0.5333333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[],[0],0,314.845
1,False,39,1.008,60,[],[],"[(1242, 870), (1141, 871)]",[],"[0, 1]",[32],[0.5333333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.5166666666666666],[0.493],1,317.386
1,False,40,0.67,40,[],[],"[(1218, 882)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.9166666666666666],[0.807],0,323.781
1,False,41,0.637,38,[],[],"[(1130, 865)]",[],[1],[],[],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[],[0],0,328.147
1,False,42,0.959,57,[],[],"[(1172, 865)]",[],[1],[37],[0.6166666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[1.0166666666666666],[0.577],1,332.357
1,False,43,0.998,59,[],[],"[(1200, 875)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.1666666666666667],[0.514],1,337.15
1,False,44,1.054,63,[],[],"[(1203, 879)]",[],[1],[33],[0.55],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.3666666666666667],[0.507],1,341.833
1,False,45,0.698,41,[],[],"[(1196, 875)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.4833333333333334],[0.809],0,346.653
1,False,46,1.188,71,[],[],"[(1197, 876)]",[],[1],[],[],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[],[0],0,351.457
1,False,47,0.757,45,[],[],"[(1227, 875)]",[],[1],[31],[0.5166666666666666],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.1],[0.478],1,363.5
1,False,48,0.61,36,[],[],"[(1190, 875)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.2],[0.803],0,367.722
1,False,49,0.55,33,[],[],"[(1197, 862)]",[],[1],[31],[0.5166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.5666666666666667],[0.482],1,372.21
1,False,50,1.079,64,[],[],"[(1177, 858)]",[],[1],[27],[0.45],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.3666666666666667],[0.417],1,376.727
1,False,51,0.754,45,[],[],"[(1141, 850)]",[],[1],[33],[0.55],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.4833333333333334],[0.507],1,381.619
1,False,52,1.08,64,[],[],"[(1182, 865)]",[],[1],[41],[0.6833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.5833333333333334],[0.64],1,386.635
1,False,53,0.555,33,[],[],"[(1218, 866)]",[],[1],[27],[0.45],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.15],[0.409],1,390.985
1,False,54,0.752,45,[],[],"[(1178, 884)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.5333333333333332],[0.799],0,394.983
1,False,55,1.167,70,[],[],"[(1136, 900)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.7],[0.488],1,400.044
1,False,56,0.578,34,[],[],"[(1176, 866)]",[],[1],[31],[0.5166666666666666],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.2833333333333332],[0.477],1,407.14
1,False,57,1.064,63,[],[],"[(1196, 878)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.5],[0.541],1,411.307
1,False,58,0.688,41,[],[],"[(1176, 880)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.7666666666666666],[0.807],0,415.28
1,False,59,1.047,62,[],[],"[(1196, 872)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.4166666666666667],[0.511],1,419.605
1,False,60,1.137,68,[],[],"[(1190, 876)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.5],[0.802],0,424.474
2,False,61,0.982,58,[],[],"[(1204, 872)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.7833333333333333],[0.803],0,429.933
2,False,62,0.966,57,[],[],"[(1166, 864)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.8166666666666667],[0.809],0,434.485
2,False,63,0.72,43,[],[],"[(1195, 862)]",[],[1],[47],[0.7833333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.2],[0.744],1,439.134
2,False,64,0.875,52,[],[],"[(1167, 874)]",[],[1],[],[],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[],[0],0,443.794
2,False,65,0.72,43,[],[],"[(1203, 855)]",[],[1],[8],[0.13333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.9166666666666666],[0.099],1,447.5
2,False,66,1.024,61,[],[],"[(1180, 874)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.5666666666666667],[0.807],0,451.176
2,False,67,0.644,38,[],[],"[(1247, 881), (1190, 867)]",[],"[0, 1]",[32],[0.5333333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[1.0833333333333333],[0.494],1,455.794
2,False,68,0.991,59,[],[],"[(1177, 867)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.0333333333333332],[0.802],0,463.224
2,False,69,1.168,70,[],[],"[(1193, 874)]",[],[1],[41],[0.6833333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.1166666666666667],[0.643],1,468.045
2,False,70,0.882,52,[],[],"[(1217, 865)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.5],[0.816],0,472.967
2,False,71,0.776,46,[],[],"[(1188, 889)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.6333333333333333],[0.805],0,477.191
2,False,72,1.004,60,[],[],"[(1170, 870)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.65],[0.493],1,482.46
2,False,73,1.059,63,[],[],"[(1188, 868)]",[],[1],[31],[0.5166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.3833333333333333],[0.474],1,489.767
2,False,74,0.96,57,[],[],"[(1225, 869)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.5],[0.804],0,494.746
2,False,75,0.834,50,[],[],"[(1195, 860)]",[],[1],[23],[0.3833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.1833333333333333],[0.347],1,500.024
2,False,76,0.688,41,[],[],"[(1188, 877)]",[],[1],[44],[0.7333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.6166666666666667],[0.69],1,504.338
2,False,77,0.754,45,[],[],"[(1180, 862)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.6666666666666666],[0.803],0,509.219
2,False,78,0.608,36,[],[],"[(1178, 864)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.55],[0.804],0,513.435
2,False,79,1.073,64,[],[],"[(1203, 873)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.4333333333333333],[0.808],0,518.408
2,False,80,1.095,65,[],[],"[(1186, 875)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.9666666666666667],[0.493],1,523.634
2,False,81,1.03,61,[],[],"[(1148, 871)]",[],[1],[29],[0.48333333333333334],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.65],[0.439],1,528.256
2,False,82,1.023,61,[],[],"[(1178, 863)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.0333333333333332],[0.799],0,533.308
2,False,83,0.989,59,[],[],"[(1208, 872)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.6],[0.493],1,538.207
2,False,84,1.164,69,[],[],"[(1185, 885)]",[],[1],[40],[0.6666666666666666],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.9833333333333333],[0.622],1,542.323
2,False,85,0.602,36,[],[],"[(1188, 874)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.3],[0.8],0,546.992
2,False,86,1.058,63,[],[],"[(1220, 877)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.6333333333333333],[0.543],1,551.607
2,False,87,1.081,64,[],[],"[(1189, 875)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.6833333333333333],[0.527],1,555.889
2,False,88,0.632,37,[],[],"[(1177, 863)]",[],[1],[],[],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[],[0],0,560.989
2,False,89,1.092,65,[],[],"[(1152, 851)]",[],[1],[36],[0.6],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.6833333333333333],[0.562],1,564.729
2,False,90,0.98,58,[],[],"[(1193, 882)]",[],[1],[31],[0.5166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.6666666666666666],[0.471],1,569.955
2,False,91,1.043,62,[],[],"[(1203, 887)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.6833333333333333],[0.524],1,573.927
2,False,92,0.805,48,[],[],"[(1184, 862)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.3833333333333333],[0.802],0,578.032
2,False,93,1.118,67,[],[],"[(1183, 878)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.35],[0.487],1,583.096
2,False,94,0.772,46,[],[],"[(1178, 854)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.4833333333333334],[0.804],0,587.853
2,False,95,0.909,54,[],[],"[(1178, 862)]",[],[1],[39],[0.65],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.6],[0.608],1,592.858
2,False,96,0.978,58,[],[],"[(1194, 878)]",[],[1],[31],[0.5166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.65],[0.486],1,597.021
2,False,97,0.83,49,[],[],"[(1190, 868)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.5833333333333334],[0.803],0,601.073
2,False,98,0.603,36,[],[],"[(1177, 883)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.2333333333333334],[0.494],1,605.34
2,False,99,1.082,64,[],[],"[(1192, 870)]",[],[1],[37],[0.6166666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.6],[0.572],1,611.466
2,False,100,0.576,34,[],[],"[(1190, 868)]",[],[1],[31],[0.5166666666666666],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.7166666666666667],[0.476],1,615.768
2,False,101,0.889,53,[],[],"[(1193, 871)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.1166666666666667],[0.508],1,619.438
2,False,102,0.592,35,[],[],"[(1196, 860)]",[],[1],[27],[0.45],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.5833333333333333],[0.407],1,623.819
2,False,103,0.618,37,[],[],"[(1190, 871)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.2333333333333334],[0.49],1,628.404
2,False,104,1.094,65,[],[],"[(1178, 858)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.5666666666666667],[0.529],1,632.706
2,False,105,1.064,63,[],[],"[(1174, 869)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.4333333333333333],[0.528],1,636.92
2,False,106,0.996,59,[],[],"[(1184, 857)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.7333333333333333],[0.541],1,641.869
2,False,107,1.031,61,[],[],"[(1193, 875)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.5166666666666666],[0.527],1,646.17
2,False,108,0.863,51,[],[],"[(1194, 864)]",[],[1],[31],[0.5166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.5166666666666666],[0.476],1,650.169
2,False,109,0.584,35,[],[],"[(1174, 855)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.9333333333333333],[0.525],1,655.037
2,False,110,0.631,37,[],[],"[(1195, 870)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.0833333333333333],[0.541],1,659.135
2,False,111,1.138,68,[],[],"[(1153, 867)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.6166666666666667],[0.491],1,663.255
2,False,112,1.073,64,[],[],"[(1213, 873)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.8833333333333333],[0.527],1,667.502
2,False,113,0.544,32,[],[],"[(1181, 871)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[1.0],[0.798],0,671.961
2,False,114,0.568,34,[],[],"[(1193, 865)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.7833333333333333],[0.805],0,676.275
2,False,115,1.122,67,[],[],"[(1218, 880)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.0],[0.806],0,680.473
2,False,116,1.174,70,[],[],"[(1245, 870), (1217, 860)]",[],"[0, 1]",[51],[0.85],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.3],[0.802],0,685.354
2,False,117,0.663,39,[],[],"[(1172, 852)]",[],[1],[36],[0.6],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.8166666666666667],[0.559],1,691.759
2,False,118,0.525,31,[],[],"[(1193, 860)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.5666666666666667],[0.808],0,695.889
2,False,119,0.845,50,[],[],"[(1180, 862)]",[],[1],[39],[0.65],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.0166666666666666],[0.608],1,700.786
2,False,120,0.745,44,[],[],"[(1164, 871)]",[],[1],[36],[0.6],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.7166666666666667],[0.557],1,705.236
3,False,121,1.012,60,[],[],"[(1163, 866)]",[],[1],[33],[0.55],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.3],[0.508],1,709.152
3,False,122,0.761,45,[],[],"[(1171, 868)]",[],[1],[33],[0.55],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.5166666666666666],[0.514],1,713.839
3,False,123,1.172,70,[],[],"[(1150, 870)]",[],[1],[31],[0.5166666666666666],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.55],[0.475],1,718.653
3,False,124,0.819,49,[],[],"[(1131, 867)]",[],[1],[40],[0.6666666666666666],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.2],[0.621],1,723.798
3,False,125,1.119,67,[],[],"[(1142, 855)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.9166666666666666],[0.506],1,728.296
3,False,126,0.525,31,[],[],"[(1172, 875)]",[],[1],[33],[0.55],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.6166666666666667],[0.508],1,732.774
3,False,127,0.804,48,[],[],"[(1129, 857)]",[],[1],[37],[0.6166666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.9666666666666667],[0.576],1,737.458
3,False,128,0.954,57,[],[],"[(1179, 863)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.6666666666666667],[0.51],1,741.649
3,False,129,1.181,70,[],[],"[(1178, 867)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.85],[0.548],1,746.825
3,False,130,0.9,54,[],[],"[(1200, 878)]",[],[1],[6],[0.1],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[1.5833333333333333],[0.066],1,751.441
3,False,131,0.92,55,[],[],"[(1191, 875)]",[],[1],[31],[0.5166666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.2],[0.476],1,755.868
3,False,132,0.509,30,[],[],"[(1188, 873)]",[],[1],[43],[0.7166666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.3],[0.671],1,760.348
3,False,133,1.024,61,[],[],"[(1180, 849)]",[],[1],[39],[0.65],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.6333333333333333],[0.603],1,764.829
3,False,134,0.742,44,[],[],"[(1188, 865)]",[],[1],[30],[0.5],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.25],[0.457],1,768.962
3,False,135,1.12,67,[],[],"[(1153, 872)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.0],[0.526],1,773.44
3,False,136,0.907,54,[],[],"[(1142, 875)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.7833333333333333],[0.492],1,778.124
3,False,137,1.182,70,[],[],"[(1174, 859)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.3166666666666667],[0.51],1,782.232
3,False,138,0.581,34,[],[],"[(1154, 862)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.4],[0.523],1,787.192
3,False,139,1.089,65,[],[],"[(1168, 874)]",[],[1],[],[],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[],[0],0,791.541
3,False,140,0.954,57,[],[],"[(1194, 862)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.5],[0.485],1,795.587
3,False,141,0.721,43,[],[],"[(1174, 870)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.5166666666666666],[0.523],1,800.559
3,False,142,0.699,41,[],[],"[(1170, 873)]",[],[1],[45],[0.75],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.6166666666666667],[0.707],1,805.197
3,False,143,0.883,52,[],[],"[(1203, 865)]",[],[1],[40],[0.6666666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.2166666666666666],[0.62],1,809.168
3,False,144,0.621,37,[],[],"[(1172, 884)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.6833333333333333],[0.54],1,813.948
3,False,145,0.747,44,[],[],"[(1177, 872)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.6],[0.492],1,818.699
3,False,146,0.511,30,[],[],"[(1172, 862)]",[],[1],[31],[0.5166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.0166666666666666],[0.475],1,823.445
3,False,147,0.979,58,[],[],"[(1185, 859)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.8833333333333333],[0.49],1,827.365
