block,practice,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time
15,False,883,target,"[(1069, 914)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,14232.675
15,False,884,target,"[(1066, 878)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 262.0)",0.95,0.471,1,14236.875
15,False,885,target,"[(1086, 886)]",[],[1],[0.3833333333333333],vertical,"(890.0, 762.0)",0.8666666666666667,0.343,1,14257.32
15,False,886,target,"[(1060, 891)]",[],[1],[0.48333333333333334],vertical,"(890.0, 262.0)",0.5333333333333333,0.441,1,14261.641
15,False,887,target,"[(1073, 919)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,14265.707
15,False,888,target,"[(1076, 889)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 762.0)",1.0833333333333333,0.442,1,14269.566
15,False,889,target,"[(1076, 881)]",[],[1],[0.2],horizontal,"(390.0, 262.0)",1.3,0.167,1,14274.895
15,False,890,target,"[(1105, 889)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 762.0)",0.6,0.44,1,14279.296
15,False,891,target,"[(1107, 891)]",[],[1],[0.5333333333333333],vertical,"(890.0, 762.0)",1.1666666666666667,0.489,1,14283.796
15,False,892,target,"[(1100, 905)]",[],[1],[0.5333333333333333],vertical,"(890.0, 262.0)",0.5,0.487,1,14288.753
15,False,893,target,"[(1088, 885)]",[],[1],[0.4166666666666667],vertical,"(890.0, 262.0)",1.1833333333333333,0.376,1,14292.835
15,False,894,target,"[(1084, 885)]",[],[1],[0.4166666666666667],vertical,"(390.0, 762.0)",1.2666666666666666,0.379,1,14297.255
15,False,895,target,"[(1107, 890)]",[],[1],[0.5],horizontal,"(890.0, 762.0)",0.5166666666666666,0.458,1,14302.103
15,False,896,target,"[(1081, 887)]",[],[1],[0.43333333333333335],horizontal,"(390.0, 762.0)",0.85,0.395,1,14306.672
15,False,897,target,"[(1081, 885)]",[],[1],[0.4666666666666667],vertical,"(390.0, 262.0)",1.3833333333333333,0.435,1,14312.144
15,False,898,target,"[(1072, 882)]",[],[1],[],vertical,"(890.0, 762.0)",,cti_phase,0,14317.069
15,False,899,target,"[(1096, 876)]",[],[1],[0.25],horizontal,"(890.0, 762.0)",1.55,0.212,1,14321.461
15,False,900,target,"[(1076, 885)]",[],[1],[0.23333333333333334],vertical,"(890.0, 262.0)",1.5333333333333332,0.201,1,14326.958
16,False,901,target,"[(1086, 890)]",[],[1],[0.55],vertical,"(890.0, 762.0)",1.2833333333333332,0.508,1,14331.852
16,False,902,target,"[(1066, 894)]",[],[1],[0.6666666666666666],vertical,"(390.0, 262.0)",0.75,0.631,1,14336.845
16,False,903,target,"[(1072, 895)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",1.4,0.518,1,14342.137
16,False,904,target,"[(1062, 892)]",[],[1],[],horizontal,"(890.0, 262.0)",,cti_phase,0,14347.069
16,False,905,target,"[(1091, 873)]",[],[1],[0.65],vertical,"(390.0, 762.0)",0.6,0.605,1,14356.328
16,False,906,target,"[(1072, 894)]",[],[1],[0.2],vertical,"(890.0, 762.0)",1.5333333333333332,0.169,1,14360.875
16,False,907,target,"[(1089, 889)]",[],[1],[0.5833333333333334],vertical,"(390.0, 762.0)",0.5333333333333333,0.54,1,14365.958
16,False,908,target,"[(1105, 875)]",[],[1],[0.25],vertical,"(390.0, 262.0)",1.3,0.22,1,14369.852
16,False,909,target,"[(1083, 908)]",[],[1],[0.16666666666666666],vertical,"(390.0, 262.0)",1.35,0.135,1,14374.53
16,False,910,catch,"[(1070, 881)]",[],[1],[0.25],horizontal,"(390.0, 762.0)",1.3666666666666667,0.215,0,14379.035
16,False,911,target,"[(1072, 860)]",[],[1],[0.55],vertical,"(890.0, 262.0)",0.7333333333333333,0.512,1,14384.07
16,False,912,target,"[(1081, 894)]",[],[1],[0.55],horizontal,"(890.0, 762.0)",1.35,0.508,1,14389.048
16,False,913,target,"[(1072, 883)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,14394.205
16,False,914,target,"[(1072, 881)]",[],[1],[0.55],horizontal,"(890.0, 762.0)",1.0833333333333333,0.509,1,14398.836
16,False,915,catch,"[(1091, 894)]",[],[1],[0.7166666666666667],vertical,"(890.0, 762.0)",0.75,0.677,0,14405.271
16,False,916,target,"[(1062, 886)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",0.5333333333333333,0.531,1,14409.742
16,False,917,target,"[(1072, 883)]",[],[1],[0.5],vertical,"(390.0, 262.0)",1.0666666666666667,0.456,1,14414.408
16,False,918,target,"[(1081, 884)]",[],[1],[0.4666666666666667],horizontal,"(390.0, 262.0)",0.8166666666666667,0.431,1,14418.877
16,False,919,target,"[(1070, 883)]",[],[1],[0.55],vertical,"(890.0, 762.0)",1.4666666666666666,0.512,1,14423.139
16,False,920,target,"[(1105, 881)]",[],[1],[0.55],vertical,"(390.0, 262.0)",0.9,0.514,1,14428.092
16,False,921,target,"[(1100, 886)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",0.6666666666666666,0.529,1,14433.007
16,False,922,target,"[(1072, 881)]",[],[1],[0.35],vertical,"(890.0, 262.0)",1.0333333333333332,0.31,1,14437.089
16,False,923,target,"[(1102, 893)]",[],[1],[0.25],vertical,"(890.0, 262.0)",1.4166666666666667,0.215,1,14441.456
16,False,924,target,"[(1082, 897)]",[],[1],[0.55],vertical,"(890.0, 262.0)",0.8,0.507,1,14446.414
16,False,925,target,"[(1081, 894)]",[],[1],[0.55],vertical,"(390.0, 762.0)",1.2,0.51,1,14450.803
16,False,926,target,"[(1100, 894)]",[],[1],[],vertical,"(890.0, 262.0)",,cti_phase,0,14455.379
16,False,927,target,"[(1096, 880)]",[],[1],[0.23333333333333334],horizontal,"(890.0, 762.0)",1.5333333333333332,0.2,1,14459.957
16,False,928,target,"[(1105, 888)]",[],[1],[0.35],horizontal,"(890.0, 262.0)",1.25,0.313,1,14464.559
16,False,929,catch,"[(1099, 894)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",1.15,0.538,0,14469.252
16,False,930,target,"[(1100, 884)]",[],[1],[0.45],horizontal,"(890.0, 262.0)",1.0166666666666666,0.409,1,14474.221
16,False,931,target,"[(1097, 883)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 762.0)",1.0666666666666667,0.471,1,14479.553
16,False,932,target,"[(1094, 890)]",[],[1],[0.6166666666666667],vertical,"(890.0, 762.0)",0.7,0.577,1,14484.658
16,False,933,target,"[(1072, 888)]",[],[1],[0.3833333333333333],vertical,"(390.0, 762.0)",1.15,0.344,1,14488.938
16,False,934,target,"[(1076, 889)]",[],[1],[0.11666666666666667],vertical,"(890.0, 762.0)",1.6833333333333333,0.085,1,14493.916
16,False,935,catch,"[(1096, 901)]",[],[1],[0.43333333333333335],vertical,"(390.0, 262.0)",1.0833333333333333,0.398,0,14498.857
16,False,936,catch,"[(1071, 868)]",[],[1],[0.4],vertical,"(390.0, 762.0)",1.6333333333333333,0.362,0,14503.686
16,False,937,target,"[(1067, 880)]",[],[1],[0.6333333333333333],vertical,"(390.0, 262.0)",0.7333333333333333,0.592,1,14508.97
16,False,938,target,"[(1083, 899)]",[],[1],[0.5],horizontal,"(890.0, 262.0)",1.1333333333333333,0.466,1,14513.724
16,False,939,catch,"[(1097, 907)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",1.5,0.529,0,14518.722
16,False,940,catch,"[(1089, 879)]",[],[1],[0.85],vertical,"(390.0, 762.0)",1.0,nan,1,14523.921
16,False,941,target,"[(353, 771), (392, 793), (944, 352), (454, 943), (142, 770), (72, 768), (503, 885), (84, 286), (548, 444), (228, 881), (507, 891), (439, 461), (416, 823), (397, 908), (189, 809), (153, 829), (150, 792), (401, 471), (102, 885), (377, 962), (1119, 330), (343, 709), (1178, 353), (1131, 727), (1124, 1015), (128, 426), (117, 365), (416, 368), (83, 462), (95, 770), (314, 487), (431, 780), (343, 747), (464, 766), (88, 780), (361, 492), (362, 795), (570, 809), (609, 507), (310, 512), (449, 425), (97, 423), (348, 516), (256, 823), (30, 838), (218, 438), (570, 521), (425, 838), (370, 530), (377, 464), (488, 530), (599, 876), (339, 540), (464, 568), (469, 392), (324, 545), (464, 550), (472, 555), (403, 420), (425, 584), (633, 584), (623, 579), (430, 594), (435, 603), (420, 608), (512, 473), (623, 627), (469, 497), (377, 670), (411, 646), (367, 676), (397, 871), (652, 692), (1078, 898)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[0.6],horizontal,"(890.0, 762.0)",0.9166666666666666,0.569,1,14528.77
16,False,942,target,"[(1073, 880)]",[],[1],[0.5833333333333334],vertical,"(390.0, 262.0)",1.65,0.541,1,14799.652
16,False,943,target,"[(1101, 880)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,14804.852
16,False,944,target,"[(1207, 910)]",[],[1],[],vertical,"(890.0, 762.0)",,fix_phase,0,14808.903
16,False,945,target,"[(1156, 720), (1077, 900)]","[(1067, 899)]","[0, 1]",[0.05],vertical,"(890.0, 762.0)",,bar_phase,0,14810.476
16,False,946,target,"[(1197, 899)]","[(1179, 897)]",[1],[0.21666666666666667],vertical,"(390.0, 762.0)",,bar_phase,0,14812.846
16,False,947,target,"[(1211, 914)]","[(1191, 912)]",[1],[0.016666666666666666],vertical,"(890.0, 762.0)",,bar_phase,0,14815.446
16,False,948,target,"[(1192, 660), (1188, 740), (1200, 934)]",[],"[0, 0, 1]",[],vertical,"(890.0, 762.0)",,fix_phase,0,14820.187
16,False,949,target,"[(1093, 900)]",[],[1],[0.5],vertical,"(390.0, 762.0)",1.0333333333333332,0.455,1,14825.541
16,False,950,target,"[(1076, 893)]",[],[1],"[0.85, 0.85]",vertical,"(890.0, 262.0)",0.95,"0.795,nan",0,14830.436
16,False,951,target,"[(1139, 780)]",[],[1],[],vertical,"(890.0, 262.0)",,fix_phase,0,14835.407
16,False,952,target,"[(1086, 905)]",[],[1],[0.85],vertical,"(890.0, 762.0)",1.3833333333333333,nan,0,14836.866
16,False,953,target,"[(1105, 881)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,14843.782
16,False,954,target,"[(1100, 741), (1060, 930)]",[],"[0, 1]",[0.11666666666666667],horizontal,"(390.0, 762.0)",1.4333333333333333,0.087,1,14851.88
16,False,955,catch,"[(1067, 761)]",[],[1],[0.85],vertical,"(390.0, 262.0)",0.6666666666666666,nan,1,14878.226
16,False,956,target,"[(1097, 918)]",[],[1],[0.85],vertical,"(390.0, 262.0)",1.2,nan,0,14882.652
16,False,957,target,"[(1075, 910)]",[],[1],[0.48333333333333334],horizontal,"(390.0, 762.0)",1.0333333333333332,0.451,1,15155.269
16,False,958,target,"[(1072, 905)]",[],[1],[0.5666666666666667],vertical,"(390.0, 762.0)",0.5,0.529,1,15160.007
16,False,959,target,"[(1071, 909)]",[],[1],[0.6333333333333333],vertical,"(890.0, 262.0)",0.6,0.591,1,15164.306
16,False,960,target,"[(1072, 901)]",[],[1],[0.5],horizontal,"(390.0, 262.0)",0.9666666666666667,0.457,1,15168.254
17,False,961,target,"[(1078, 910)]",[],[1],[0.45],vertical,"(390.0, 262.0)",0.7333333333333333,0.418,1,15172.691
17,False,962,target,"[(1055, 888)]",[],[1],[0.6],vertical,"(890.0, 262.0)",0.5166666666666666,0.556,1,15177.057
17,False,963,target,"[(1053, 914)]",[],[1],[0.5333333333333333],vertical,"(890.0, 762.0)",0.7166666666666667,0.498,1,15181.205
17,False,964,target,"[(1069, 910)]",[],[1],[0.6166666666666667],vertical,"(890.0, 262.0)",1.1833333333333333,0.571,1,15191.186
17,False,965,target,"[(1086, 896)]",[],[1],[0.55],vertical,"(390.0, 262.0)",0.7666666666666666,0.515,1,15196.294
17,False,966,catch,"[(1092, 917)]",[],[1],[0.85],vertical,"(390.0, 262.0)",0.5333333333333333,nan,1,15200.789
17,False,967,target,"[(1072, 899)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",0.6166666666666667,0.474,1,15205.436
17,False,968,catch,"[(1099, 893)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",0.5166666666666666,nan,1,15209.925
17,False,969,target,"[(1085, 897)]",[],[1],[0.55],vertical,"(390.0, 262.0)",0.95,0.523,1,15214.181
17,False,970,catch,"[(1089, 900)]",[],[1],[0.36666666666666664],horizontal,"(390.0, 262.0)",1.2833333333333332,0.33,0,15218.624
17,False,971,target,"[(1077, 885)]",[],[1],[0.5],horizontal,"(890.0, 762.0)",1.0666666666666667,0.457,1,15223.467
17,False,972,target,"[(1076, 898)]",[],[1],[0.18333333333333332],horizontal,"(890.0, 762.0)",1.6,0.153,1,15231.734
17,False,973,target,"[(1097, 882)]",[],[1],[0.5333333333333333],vertical,"(890.0, 262.0)",0.95,0.494,1,15236.834
17,False,974,target,"[(1075, 883)]",[],[1],[0.5],vertical,"(390.0, 262.0)",1.4666666666666666,0.463,1,15241.553
17,False,975,catch,"[(1100, 900)]",[],[1],[0.31666666666666665],vertical,"(390.0, 762.0)",1.45,0.281,0,15246.487
17,False,976,target,"[(1100, 889)]",[],[1],[0.4666666666666667],horizontal,"(890.0, 262.0)",1.4666666666666666,0.427,1,15251.509
17,False,977,target,"[(1095, 895)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",1.3666666666666667,0.478,1,15256.527
17,False,978,target,"[(1082, 900)]",[],[1],[0.6166666666666667],vertical,"(390.0, 262.0)",0.5,0.573,1,15261.832
17,False,979,target,"[(1105, 892)]",[],[1],[0.4666666666666667],horizontal,"(890.0, 762.0)",0.8833333333333333,0.427,1,15265.739
17,False,980,catch,"[(1117, 901)]",[],[1],[],horizontal,"(890.0, 762.0)",,cti_phase,0,15270.389
17,False,981,target,"[(1080, 893)]",[],[1],[0.5333333333333333],vertical,"(890.0, 762.0)",0.75,0.5,1,15274.625
17,False,982,target,"[(1100, 912)]",[],[1],[0.5833333333333334],vertical,"(390.0, 762.0)",0.7,0.54,1,15278.842
17,False,983,target,"[(1110, 904)]",[],[1],[0.26666666666666666],vertical,"(890.0, 762.0)",1.3833333333333333,0.231,1,15283.46
17,False,984,target,"[(1076, 897)]",[],[1],[0.6333333333333333],horizontal,"(390.0, 762.0)",0.5333333333333333,0.594,1,15288.391
17,False,985,target,"[(1080, 870)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",0.8,0.522,1,15292.969
17,False,986,target,"[(1111, 898)]",[],[1],[0.5166666666666666],vertical,"(390.0, 262.0)",1.05,0.479,1,15297.22
17,False,987,target,"[(1093, 891)]",[],[1],[0.48333333333333334],horizontal,"(390.0, 762.0)",1.3666666666666667,0.441,1,15302.025
17,False,988,catch,"[(1083, 895)]",[],[1],[0.23333333333333334],vertical,"(890.0, 762.0)",1.45,0.2,0,15306.572
17,False,989,target,"[(1072, 895)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",1.2666666666666666,0.492,1,15311.471
17,False,990,target,"[(1076, 894)]",[],[1],[0.5],horizontal,"(890.0, 262.0)",1.3166666666666667,0.461,1,15319.237
17,False,991,catch,"[(1099, 888)]",[],[1],[0.5],vertical,"(890.0, 762.0)",1.1833333333333333,0.459,0,15323.95
17,False,992,target,"[(1097, 887)]",[],[1],[0.5333333333333333],vertical,"(390.0, 762.0)",1.35,0.486,1,15328.926
17,False,993,target,"[(1096, 893)]",[],[1],[0.05],horizontal,"(390.0, 762.0)",1.4333333333333333,0.019,1,15334.361
17,False,994,target,"[(1086, 903)]",[],[1],[0.5666666666666667],vertical,"(890.0, 262.0)",1.0,0.528,1,15338.727
17,False,995,target,"[(1078, 887)]",[],[1],[0.7],horizontal,"(890.0, 762.0)",0.9,0.655,1,15343.167
17,False,996,target,"[(1086, 886)]",[],[1],[0.21666666666666667],horizontal,"(390.0, 262.0)",1.4833333333333334,0.181,1,15348.509
17,False,997,target,"[(1095, 891)]",[],[1],[0.4166666666666667],vertical,"(890.0, 262.0)",0.9,0.377,1,15353.449
17,False,998,target,"[(1079, 898)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,15358.218
17,False,999,target,"[(1081, 894)]",[],[1],[0.5833333333333334],vertical,"(390.0, 762.0)",0.5166666666666666,0.541,1,15362.897
17,False,1000,target,"[(1100, 897)]",[],[1],[0.4666666666666667],vertical,"(390.0, 262.0)",0.7833333333333333,0.427,1,15368.938
17,False,1001,target,"[(1078, 896)]",[],[1],[0.5333333333333333],vertical,"(390.0, 262.0)",1.1666666666666667,0.501,1,15373.589
17,False,1002,target,"[(1071, 888)]",[],[1],[0.55],vertical,"(390.0, 262.0)",1.0166666666666666,0.509,1,15378.673
17,False,1003,target,"[(1080, 890)]",[],[1],[0.5666666666666667],vertical,"(390.0, 762.0)",0.6333333333333333,0.525,1,15383.404
17,False,1004,target,"[(1047, 884)]",[],[1],[0.5166666666666666],vertical,"(890.0, 262.0)",0.9333333333333333,0.481,1,15387.36
17,False,1005,target,"[(1117, 894)]",[],[1],[0.55],vertical,"(390.0, 262.0)",0.9833333333333333,0.51,1,15391.659
17,False,1006,target,"[(1092, 894)]",[],[1],[0.55],vertical,"(390.0, 262.0)",1.3833333333333333,0.506,1,15396.422
17,False,1007,target,"[(1083, 894)]",[],[1],[0.23333333333333334],vertical,"(890.0, 262.0)",1.5166666666666666,0.2,1,15401.527
17,False,1008,target,"[(1088, 892)]",[],[1],[0.36666666666666664],vertical,"(890.0, 262.0)",1.25,0.33,1,15405.948
17,False,1009,catch,"[(1062, 897)]",[],[1],[0.6333333333333333],vertical,"(390.0, 762.0)",1.15,0.59,0,15410.399
17,False,1010,target,"[(1086, 888)]",[],[1],[0.6666666666666666],horizontal,"(390.0, 762.0)",0.55,0.619,1,15415.416
17,False,1011,catch,"[(1076, 890)]",[],[1],[0.65],horizontal,"(890.0, 262.0)",0.8333333333333334,0.61,0,15421.526
17,False,1012,target,"[(1047, 883)]",[],[1],[0.6],horizontal,"(390.0, 762.0)",0.7,0.562,1,15426.254
17,False,1013,target,"[(1076, 899)]",[],[1],[0.65],vertical,"(390.0, 762.0)",1.0666666666666667,0.611,1,15435.387
17,False,1014,target,"[(1038, 892)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 762.0)",1.2,0.495,1,15440.023
17,False,1015,catch,"[(1067, 877)]",[],[1],[0.1],vertical,"(890.0, 262.0)",1.0166666666666666,0.069,0,15444.792
17,False,1016,target,"[(1073, 887)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 762.0)",0.6,0.496,1,15448.988
17,False,1017,target,"[(1081, 889)]",[],[1],[0.48333333333333334],horizontal,"(390.0, 262.0)",1.2666666666666666,0.443,1,15498.492
17,False,1018,catch,"[(1077, 891)]",[],[1],[0.85],vertical,"(890.0, 762.0)",1.0833333333333333,nan,1,15503.294
17,False,1019,target,"[(1076, 930)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",1.5833333333333333,0.507,1,15508.235
17,False,1020,target,"[(1079, 906)]","[(1083, 907)]",[1],[0.03333333333333333],vertical,"(890.0, 262.0)",,bar_phase,0,15513.407
18,False,1021,target,"[(1082, 881)]",[],[1],[0.3333333333333333],vertical,"(890.0, 262.0)",1.4833333333333334,0.294,1,15515.655
18,False,1022,target,"[(1076, 899)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",0.9666666666666667,0.518,1,15520.537
18,False,1023,target,"[(1076, 892)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 262.0)",0.95,0.545,1,15525.06
18,False,1024,target,"[(1079, 873)]",[],[1],[0.13333333333333333],horizontal,"(890.0, 762.0)",1.5833333333333333,0.099,1,15529.577
18,False,1025,target,"[(1074, 892)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",1.1333333333333333,0.495,1,15534.205
18,False,1026,target,"[(1091, 891)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 262.0)",0.55,0.549,1,15539.176
18,False,1027,target,"[(1074, 898)]",[],[1],[0.5333333333333333],vertical,"(390.0, 762.0)",1.3333333333333333,0.49,1,15543.018
18,False,1028,target,"[(1067, 885)]",[],[1],[0.5166666666666666],vertical,"(890.0, 262.0)",1.2333333333333334,0.476,1,15547.931
18,False,1029,catch,"[(1078, 884)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",0.6333333333333333,nan,1,15552.533
18,False,1030,target,"[(1082, 889)]",[],[1],[0.6],horizontal,"(890.0, 262.0)",1.2833333333333332,0.56,1,15556.841
18,False,1031,target,"[(1076, 889)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",0.9,0.526,1,15561.933
18,False,1032,target,"[(1072, 905)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 262.0)",0.5333333333333333,0.522,1,15566.33
18,False,1033,target,"[(1072, 903)]",[],[1],[0.43333333333333335],horizontal,"(390.0, 262.0)",1.1333333333333333,0.396,1,15570.144
18,False,1034,target,"[(1077, 895)]",[],[1],[0.26666666666666666],horizontal,"(890.0, 262.0)",1.05,0.238,1,15574.406
18,False,1035,catch,"[(1100, 900)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",0.7833333333333333,nan,1,15578.842
18,False,1036,target,"[(1110, 891)]",[],[1],[0.4666666666666667],vertical,"(890.0, 262.0)",1.1833333333333333,0.429,1,15583.73
18,False,1037,catch,"[(1076, 888)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.2166666666666666,nan,1,15588.639
18,False,1038,target,"[(1076, 905)]",[],[1],[0.6],vertical,"(390.0, 262.0)",0.9166666666666666,0.563,1,15593.511
