block,practice,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time
4,False,201,target,"[(1122, 895)]",[],[1],[0.5],vertical,"(890.0, 262.0)",0.6833333333333333,0.461,1,1250.058
4,False,202,target,"[(1100, 888)]",[],[1],[0.55],vertical,"(390.0, 262.0)",1.0833333333333333,0.51,1,1254.229
4,False,203,target,"[(1081, 879)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,1259.009
4,False,204,target,"[(1085, 871)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",0.5666666666666667,0.525,1,1263.288
4,False,205,catch,"[(1078, 894)]",[],[1],[0.5833333333333334],vertical,"(390.0, 262.0)",1.05,0.54,0,1267.607
4,False,206,target,"[(1079, 872)]",[],[1],[],horizontal,"(890.0, 262.0)",,cti_phase,0,1271.964
4,False,207,target,"[(1081, 881)]",[],[1],[0.5],vertical,"(890.0, 262.0)",1.0333333333333332,0.456,1,1278.092
4,False,208,target,"[(1107, 889)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,1282.612
4,False,209,catch,"[(1104, 870)]",[],[1],[0.85],vertical,"(890.0, 262.0)",0.7833333333333333,nan,1,1287.01
4,False,210,target,"[(1104, 886)]",[],[1],[],horizontal,"(890.0, 762.0)",,cti_phase,0,1291.733
4,False,211,target,"[(1084, 880)]",[],[1],[],vertical,"(890.0, 762.0)",,cti_phase,0,1296.015
4,False,212,target,"[(1109, 879)]",[],[1],[0.55],vertical,"(390.0, 762.0)",0.7833333333333333,0.504,1,1300.588
4,False,213,target,"[(1079, 880)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",0.6833333333333333,0.494,1,1304.752
4,False,214,target,"[(1104, 892)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",0.9666666666666667,0.478,1,1308.943
4,False,215,target,"[(1085, 878)]",[],[1],[0.4],vertical,"(390.0, 762.0)",0.7333333333333333,0.362,1,1313.398
4,False,216,catch,"[(1080, 899)]",[],[1],[0.43333333333333335],vertical,"(890.0, 762.0)",1.2666666666666666,0.393,0,1317.379
4,False,217,target,"[(1101, 868)]",[],[1],[0.5166666666666666],vertical,"(390.0, 762.0)",0.7833333333333333,0.476,1,1322.029
4,False,218,catch,"[(1089, 900)]",[],[1],[0.6833333333333333],horizontal,"(890.0, 262.0)",1.2166666666666666,0.644,0,1327.089
4,False,219,target,"[(1086, 880)]",[],[1],[0.5],vertical,"(390.0, 762.0)",0.7833333333333333,0.462,1,1332.249
4,False,220,target,"[(1082, 888)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 262.0)",0.6833333333333333,0.573,1,1337.244
4,False,221,target,"[(1082, 880)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 262.0)",1.0833333333333333,0.472,1,1341.929
4,False,222,target,"[(1092, 885)]",[],[1],[0.4666666666666667],vertical,"(890.0, 762.0)",1.2166666666666666,0.426,1,1346.745
4,False,223,target,"[(1088, 878)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,1351.32
4,False,224,catch,"[(1104, 883)]",[],[1],[0.6333333333333333],vertical,"(390.0, 762.0)",1.5666666666666667,0.591,0,1355.57
4,False,225,target,"[(1088, 868)]",[],[1],[0.05],vertical,"(890.0, 762.0)",1.5666666666666667,0.02,1,1360.569
4,False,226,target,"[(1109, 879)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",1.1833333333333333,0.534,1,1365.48
4,False,227,target,"[(1101, 902)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",0.9,0.545,1,1370.143
4,False,228,target,"[(1085, 890)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 762.0)",0.7333333333333333,0.54,1,1374.374
4,False,229,target,"[(1104, 900)]",[],[1],[0.4166666666666667],horizontal,"(390.0, 762.0)",1.5666666666666667,0.378,1,1378.725
4,False,230,target,"[(1103, 879)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",0.5333333333333333,0.546,1,1383.82
4,False,231,target,"[(1085, 888)]",[],[1],[0.65],horizontal,"(390.0, 762.0)",0.55,0.608,1,1387.907
4,False,232,target,"[(1099, 895)]",[],[1],[0.55],horizontal,"(890.0, 762.0)",1.2,0.506,1,1392.227
4,False,233,target,"[(1115, 895)]",[],[1],[0.5],vertical,"(390.0, 762.0)",0.9,0.456,1,1396.828
4,False,234,target,"[(1082, 867)]",[],[1],[],vertical,"(890.0, 762.0)",,cti_phase,0,1401.099
4,False,235,target,"[(1104, 904)]",[],[1],[],vertical,"(890.0, 762.0)",,cti_phase,0,1405.267
4,False,236,target,"[(1101, 883)]",[],[1],[0.55],vertical,"(890.0, 762.0)",0.6666666666666666,0.504,1,1409.39
4,False,237,target,"[(1107, 893)]",[],[1],[0.4],vertical,"(390.0, 762.0)",0.6333333333333333,0.359,1,1413.335
4,False,238,target,"[(1103, 873)]",[],[1],[0.5166666666666666],vertical,"(890.0, 762.0)",0.6666666666666666,0.471,1,1417.13
4,False,239,target,"[(1092, 893)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",1.0,0.476,1,1421.514
4,False,240,target,"[(1105, 891)]",[],[1],[0.48333333333333334],vertical,"(890.0, 262.0)",0.6333333333333333,0.442,1,1426.474
5,False,241,target,"[(1102, 891)]",[],[1],[0.55],vertical,"(390.0, 262.0)",0.9333333333333333,0.517,1,1430.429
5,False,242,target,"[(1118, 886)]",[],[1],[0.5166666666666666],vertical,"(890.0, 262.0)",0.6166666666666667,0.474,1,1434.804
5,False,243,target,"[(1084, 869)]",[],[1],[0.45],horizontal,"(390.0, 762.0)",1.45,0.412,1,1438.94
5,False,244,catch,"[(1107, 904)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",0.8333333333333334,nan,1,1444.159
5,False,245,catch,"[(1106, 906)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,1449.042
5,False,246,target,"[(1109, 881)]",[],[1],[0.5166666666666666],vertical,"(390.0, 762.0)",1.4,0.476,1,1453.757
5,False,247,target,"[(1101, 891)]",[],[1],[0.45],horizontal,"(390.0, 262.0)",1.0666666666666667,0.404,1,1458.575
5,False,248,target,"[(1094, 899)]",[],[1],[0.5166666666666666],vertical,"(390.0, 762.0)",1.0166666666666666,0.477,1,1462.86
5,False,249,target,"[(1112, 888)]",[],[1],[0.5166666666666666],vertical,"(890.0, 762.0)",0.7666666666666666,0.477,1,1467.66
5,False,250,target,"[(1110, 906)]",[],[1],[0.5333333333333333],vertical,"(390.0, 262.0)",0.7833333333333333,0.494,1,1471.879
5,False,251,target,"[(1100, 868)]",[],[1],[0.23333333333333334],vertical,"(890.0, 762.0)",1.0,0.201,1,1476.756
5,False,252,target,"[(1101, 887)]",[],[1],[0.2833333333333333],horizontal,"(890.0, 262.0)",1.6,0.248,1,1480.887
5,False,253,target,"[(1149, 906)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,1485.739
5,False,254,target,"[(1082, 880)]",[],[1],[0.5],horizontal,"(390.0, 762.0)",0.7333333333333333,0.457,1,1489.719
5,False,255,target,"[(1105, 885)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.6166666666666667,"cti_phase,nan",0,1493.85
5,False,256,catch,"[(1109, 877)]",[],[1],[0.55],vertical,"(390.0, 262.0)",0.95,0.508,0,1499.041
5,False,257,target,"[(1104, 876)]",[],[1],[0.11666666666666667],horizontal,"(390.0, 762.0)",1.3,0.085,1,1503.448
5,False,258,target,"[(1104, 894)]",[],[1],[0.4166666666666667],vertical,"(390.0, 262.0)",1.6666666666666667,0.375,1,1507.827
5,False,259,target,"[(1095, 889)]",[],[1],[0.13333333333333333],vertical,"(890.0, 262.0)",1.3,0.102,1,1513.41
5,False,260,catch,"[(1113, 885)]",[],[1],[0.11666666666666667],horizontal,"(390.0, 762.0)",1.45,0.083,0,1517.841
5,False,261,catch,"[(1085, 876)]",[],[1],[0.18333333333333332],horizontal,"(890.0, 262.0)",1.3,0.148,0,1522.863
5,False,262,target,"[(1095, 866)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",1.6666666666666667,"cti_phase,nan",0,1527.514
5,False,263,target,"[(1129, 870)]",[],[1],[0.55],horizontal,"(390.0, 262.0)",1.3333333333333333,0.507,1,1533.016
5,False,264,target,"[(1106, 897)]",[],[1],[0.48333333333333334],vertical,"(390.0, 762.0)",1.0333333333333332,0.448,1,1537.685
5,False,265,target,"[(1104, 884)]",[],[1],[],vertical,"(890.0, 762.0)",,cti_phase,0,1542.338
5,False,266,target,"[(1106, 881)]",[],[1],[0.23333333333333334],horizontal,"(890.0, 762.0)",1.15,0.202,1,1546.512
5,False,267,target,"[(1094, 906)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",0.5833333333333334,0.541,1,1550.615
5,False,268,target,"[(1081, 878)]",[],[1],[0.5333333333333333],vertical,"(390.0, 762.0)",0.5666666666666667,0.486,1,1555.3
5,False,269,target,"[(1118, 887)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",0.95,0.488,1,1558.959
5,False,270,catch,"[(1107, 881)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",0.55,0.542,0,1563.358
5,False,271,target,"[(1081, 878)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",1.4,"cti_phase,nan",0,1567.241
5,False,272,target,"[(1087, 884)]",[],[1],[0.7166666666666667],horizontal,"(390.0, 262.0)",0.8166666666666667,0.673,1,1572.91
5,False,273,catch,"[(1107, 892)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",0.5166666666666666,nan,1,1578.113
5,False,274,target,"[(616, 782), (870, 686), (564, 538), (613, 781), (587, 814), (562, 528), (1079, 895)]",[],"[0, 0, 0, 0, 0, 0, 1]",[0.85],horizontal,"(890.0, 762.0)",1.35,nan,0,1582.459
5,False,275,target,"[(1085, 876)]",[],[1],"[0.85, 0.85]",vertical,"(890.0, 262.0)",0.85,"0.801,nan",0,1616.496
5,False,276,catch,"[(1100, 885)]",[],[1],[0.43333333333333335],horizontal,"(390.0, 762.0)",0.6666666666666666,0.396,0,1621.608
5,False,277,target,"[(1123, 877)]",[],[1],[0.5166666666666666],vertical,"(390.0, 262.0)",1.0333333333333332,0.475,1,1625.841
5,False,278,target,"[(1082, 881)]",[],[1],[0.18333333333333332],vertical,"(890.0, 262.0)",1.2166666666666666,0.15,1,1630.742
5,False,279,target,"[(1104, 884)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,1635.566
5,False,280,target,"[(1087, 868)]",[],[1],[0.4666666666666667],vertical,"(390.0, 262.0)",1.1166666666666667,0.424,1,1639.7
5,False,281,target,"[(1124, 874)]",[],[1],[0.3833333333333333],vertical,"(890.0, 262.0)",0.9,0.346,1,1644.463
5,False,282,target,"[(1113, 875)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,1648.763
5,False,283,target,"[(1114, 862)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,1653.263
5,False,284,target,"[(1095, 873)]",[],[1],[0.5333333333333333],vertical,"(390.0, 762.0)",0.7166666666666667,0.493,1,1657.373
5,False,285,target,"[(1086, 893)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,1661.769
5,False,286,target,"[(1108, 872)]",[],[1],[0.3],horizontal,"(890.0, 262.0)",1.3166666666666667,0.264,1,1666.161
5,False,287,target,"[(1085, 891)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,1671.131
5,False,288,target,"[(1104, 881)]",[],[1],[0.6666666666666666],vertical,"(890.0, 762.0)",0.5333333333333333,0.62,1,1675.378
5,False,289,target,"[(1119, 896)]",[],[1],[0.15],vertical,"(890.0, 262.0)",1.25,0.117,1,1679.914
5,False,290,target,"[(1079, 889)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 262.0)",1.0,0.489,1,1684.42
5,False,291,target,"[(1090, 882)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",1.0333333333333332,0.494,1,1688.981
5,False,292,target,"[(1104, 880)]",[],[1],[0.45],horizontal,"(890.0, 762.0)",1.2666666666666666,0.406,1,1693.372
5,False,293,target,"[(1109, 896)]",[],[1],[],vertical,"(890.0, 762.0)",,cti_phase,0,1698.081
5,False,294,target,"[(1080, 871)]",[],[1],[0.2833333333333333],vertical,"(390.0, 262.0)",1.15,0.245,1,1702.594
5,False,295,target,"[(1100, 865)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 762.0)",0.9333333333333333,0.576,1,1707.718
5,False,296,target,"[(1092, 878)]",[],[1],[],vertical,"(390.0, 262.0)",,cti_phase,0,1712.141
5,False,297,target,"[(1075, 876)]",[],[1],[0.36666666666666664],horizontal,"(390.0, 262.0)",1.6166666666666667,0.331,1,1716.482
5,False,298,target,"[(1101, 892)]",[],[1],[],vertical,"(890.0, 762.0)",,cti_phase,0,1722.504
5,False,299,target,"[(1089, 872)]",[],[1],[0.55],vertical,"(890.0, 762.0)",0.8,0.511,1,1726.73
5,False,300,target,"[(1110, 876)]",[],[1],[0.18333333333333332],horizontal,"(390.0, 262.0)",1.3166666666666667,0.151,1,1731.325
6,False,301,target,"[(1077, 891)]",[],[1],[0.55],vertical,"(390.0, 262.0)",0.9166666666666666,0.51,1,1736.053
6,False,302,target,"[(1098, 876)]",[],[1],[0.5666666666666667],vertical,"(390.0, 762.0)",0.5833333333333334,0.523,1,1740.918
6,False,303,target,"[(1109, 886)]",[],[1],[],vertical,"(390.0, 262.0)",,cti_phase,0,1745.123
6,False,304,target,"[(1109, 875)]",[],[1],[0.5166666666666666],vertical,"(890.0, 762.0)",1.05,0.475,1,1749.506
6,False,305,target,"[(1103, 890)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,1753.689
6,False,306,target,"[(1088, 864)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,1757.964
6,False,307,target,"[(1079, 868)]",[],[1],[0.65],vertical,"(390.0, 762.0)",1.35,0.601,1,1762.456
6,False,308,target,"[(1086, 877)]",[],[1],[0.5333333333333333],vertical,"(390.0, 762.0)",0.8,0.495,1,1767.602
6,False,309,catch,"[(1096, 884)]",[],[1],[0.16666666666666666],vertical,"(890.0, 762.0)",1.2166666666666666,0.135,0,1772.337
6,False,310,target,"[(1103, 862)]",[],[1],[0.6833333333333333],horizontal,"(890.0, 262.0)",0.9666666666666667,0.64,1,1777.089
6,False,311,target,"[(1101, 893)]",[],[1],[0.55],vertical,"(390.0, 262.0)",1.0166666666666666,0.506,1,1781.898
6,False,312,catch,"[(1088, 865)]","[(1032, 868)]",[1],[0.21666666666666667],vertical,"(890.0, 762.0)",,bar_phase,0,1786.136
6,False,313,target,"[(1105, 881)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,1788.685
6,False,314,target,"[(1090, 862)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",0.5333333333333333,0.505,1,1798.379
6,False,315,target,"[(1121, 870)]",[],[1],[0.05],horizontal,"(390.0, 762.0)",1.4666666666666666,0.018,1,1802.908
6,False,316,target,"[(1108, 886)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",0.7,0.541,1,1807.607
6,False,317,target,"[(1077, 886)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 262.0)",1.6166666666666667,0.438,1,1811.78
6,False,318,target,"[(1109, 882)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 262.0)",0.5,0.547,1,1816.846
6,False,319,target,"[(1112, 882)]",[],[1],[0.43333333333333335],vertical,"(890.0, 762.0)",0.8166666666666667,0.393,1,1820.791
6,False,320,target,"[(1120, 890)]",[],[1],[0.55],vertical,"(390.0, 262.0)",1.4666666666666666,0.511,1,1825.174
6,False,321,target,"[(1106, 883)]",[],[1],[0.5],vertical,"(890.0, 762.0)",0.7833333333333333,0.459,1,1830.368
6,False,322,target,"[(1079, 887)]",[],[1],[0.55],vertical,"(890.0, 762.0)",0.6166666666666667,0.511,1,1834.805
6,False,323,target,"[(1095, 890)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,1839.375
6,False,324,target,"[(1076, 858)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 262.0)",0.9333333333333333,0.53,1,1843.679
6,False,325,target,"[(1075, 888)]",[],[1],[0.6333333333333333],horizontal,"(390.0, 762.0)",1.4333333333333333,0.584,1,1848.18
6,False,326,target,"[(1109, 881)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 762.0)",1.0,0.49,1,1853.297
6,False,327,target,"[(1098, 886)]",[],[1],[0.5833333333333334],vertical,"(390.0, 762.0)",0.95,0.544,1,1857.926
6,False,328,target,"[(1100, 886)]",[],[1],[0.5],vertical,"(390.0, 262.0)",1.1666666666666667,0.456,1,1862.76
6,False,329,target,"[(1086, 890)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,1867.976
6,False,330,catch,"[(1116, 875)]",[],[1],[0.85],vertical,"(390.0, 262.0)",1.2833333333333332,nan,1,1872.629
6,False,331,target,"[(1102, 882)]",[],[1],[0.3333333333333333],vertical,"(890.0, 262.0)",1.4,0.294,1,1877.806
6,False,332,target,"[(1086, 886)]",[],[1],[0.55],vertical,"(390.0, 762.0)",0.8166666666666667,0.504,1,1882.685
6,False,333,target,"[(1109, 885)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",1.1666666666666667,0.479,1,1886.928
6,False,334,target,"[(1085, 888)]",[],[1],[0.4666666666666667],horizontal,"(390.0, 762.0)",1.0166666666666666,0.426,1,1891.589
6,False,335,target,"[(1105, 909)]",[],[1],[0.45],vertical,"(390.0, 762.0)",1.1,0.408,1,1896.098
6,False,336,target,"[(1104, 891)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,1900.902
6,False,337,target,"[(1110, 881)]",[],[1],[0.45],vertical,"(390.0, 762.0)",1.6666666666666667,0.413,1,1905.597
6,False,338,target,"[(1077, 877)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 262.0)",0.8666666666666667,0.442,1,1910.629
6,False,339,target,"[(1120, 886)]",[],[1],[0.21666666666666667],horizontal,"(890.0, 762.0)",1.6833333333333333,0.181,1,1914.952
6,False,340,target,"[(1077, 901)]",[],[1],[0.4666666666666667],horizontal,"(390.0, 762.0)",1.2,0.428,1,1920.07
6,False,341,target,"[(1109, 882)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 762.0)",0.85,0.48,1,1924.847
6,False,342,target,"[(1090, 885)]",[],[1],[0.6333333333333333],vertical,"(390.0, 762.0)",0.9833333333333333,0.59,1,1929.53
6,False,343,target,"[(1104, 885)]",[],[1],[0.7],horizontal,"(890.0, 262.0)",0.9666666666666667,0.662,1,1934.563
6,False,344,target,"[(1105, 876)]",[],[1],[0.65],vertical,"(390.0, 762.0)",0.8833333333333333,0.61,1,1939.381
6,False,345,target,"[(1103, 886)]",[],[1],[0.5666666666666667],vertical,"(390.0, 762.0)",0.5666666666666667,0.521,1,1943.803
6,False,346,target,"[(1090, 866)]",[],[1],[0.11666666666666667],vertical,"(390.0, 762.0)",1.0666666666666667,0.085,1,1947.775
6,False,347,target,"[(1090, 889)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 262.0)",0.6166666666666667,0.521,1,1951.696
6,False,348,target,"[(1068, 876)]",[],[1],[0.5666666666666667],vertical,"(390.0, 762.0)",0.8333333333333334,0.526,1,1955.769
6,False,349,target,"[(1077, 896)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",1.25,0.49,1,1960.036
6,False,350,target,"[(1105, 891)]",[],[1],[0.45],horizontal,"(390.0, 262.0)",1.35,0.408,1,1965.05
6,False,351,target,"[(1077, 872)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 262.0)",0.5333333333333333,0.524,1,1969.98
6,False,352,target,"[(1109, 883)]",[],[1],[0.5],vertical,"(390.0, 762.0)",1.1166666666666667,0.461,1,1973.897
6,False,353,target,"[(1098, 889)]",[],[1],[0.3],vertical,"(390.0, 762.0)",1.45,0.266,1,1978.835
6,False,354,target,"[(1114, 887)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",0.8333333333333334,0.506,1,1983.676
6,False,355,target,"[(1104, 894)]",[],[1],[0.4166666666666667],horizontal,"(390.0, 262.0)",1.6333333333333333,0.376,1,1988.121
6,False,356,catch,"[(1114, 881)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,1993.047
6,False,357,target,"[(1104, 876)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",1.1666666666666667,0.479,1,1997.378
6,False,358,target,"[(1110, 887)]",[],[1],[0.5833333333333334],vertical,"(390.0, 262.0)",0.8,0.538,1,2002.278
6,False,359,target,"[(1105, 881)]",[],[1],[],horizontal,"(890.0, 262.0)",,cti_phase,0,2006.873
6,False,360,target,"[(1105, 874)]",[],[1],[0.5166666666666666],vertical,"(390.0, 762.0)",1.1666666666666667,0.474,1,2011.005
7,False,361,target,"[(1092, 892)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 262.0)",1.0,0.481,1,2015.424
7,False,362,target,"[(1104, 885)]",[],[1],[0.55],horizontal,"(890.0, 762.0)",1.1333333333333333,0.504,1,2019.843
7,False,363,catch,"[(1075, 876)]",[],[1],[0.7833333333333333],horizontal,"(390.0, 262.0)",1.1166666666666667,0.746,0,2024.729
7,False,364,target,"[(1106, 879)]",[],[1],[0.55],horizontal,"(890.0, 762.0)",0.7,0.512,1,2031.628
7,False,365,target,"[(1105, 890)]",[],[1],[0.6],horizontal,"(890.0, 762.0)",0.7,0.558,1,2035.811
7,False,366,target,"[(1103, 876)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 262.0)",0.5,0.531,1,2040.374
7,False,367,target,"[(1095, 888)]",[],[1],[0.5166666666666666],vertical,"(390.0, 762.0)",0.8833333333333333,0.474,1,2044.585
7,False,368,target,"[(1095, 885)]",[],[1],[0.5],vertical,"(390.0, 262.0)",1.2,0.459,1,2050.584
7,False,369,target,"[(1100, 881)]",[],[1],[0.5166666666666666],vertical,"(890.0, 762.0)",0.9,0.476,1,2055.28
7,False,370,target,"[(1107, 891)]",[],[1],[0.43333333333333335],vertical,"(890.0, 262.0)",1.4,0.395,1,2059.994
7,False,371,target,"[(1114, 901)]",[],[1],[0.5],vertical,"(890.0, 262.0)",0.7166666666666667,0.465,1,2064.691
7,False,372,target,"[(1098, 886)]",[],[1],[0.06666666666666667],vertical,"(390.0, 762.0)",1.65,0.035,1,2068.914
7,False,373,target,"[(1106, 885)]",[],[1],[0.7166666666666667],vertical,"(390.0, 262.0)",0.8666666666666667,0.671,1,2073.781
7,False,374,catch,"[(1106, 881)]",[],[1],[0.7],horizontal,"(390.0, 262.0)",1.0666666666666667,0.653,0,2078.576
7,False,375,target,"[(1104, 890)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",0.65,0.511,1,2083.258
7,False,376,target,"[(1090, 881)]",[],[1],[0.3],vertical,"(890.0, 262.0)",1.35,0.267,1,2088.164
7,False,377,target,"[(1114, 879)]",[],[1],[0.2],horizontal,"(390.0, 762.0)",1.0,0.166,1,2092.919
7,False,378,target,"[(1098, 884)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",1.3333333333333333,0.525,1,2097.178
7,False,379,target,"[(1088, 872)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 762.0)",0.7666666666666666,0.539,1,2102.811
7,False,380,target,"[(1104, 889)]",[],[1],[0.6],horizontal,"(890.0, 762.0)",0.5333333333333333,0.559,1,2107.511
7,False,381,target,"[(1075, 879)]",[],[1],[0.48333333333333334],vertical,"(390.0, 262.0)",1.0333333333333332,0.444,1,2111.53
7,False,382,target,"[(1083, 865)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",0.6333333333333333,0.541,1,2115.846
7,False,383,target,"[(1076, 886)]",[],[1],[0.35],horizontal,"(390.0, 762.0)",1.4,0.315,1,2119.51
7,False,384,target,"[(1081, 881)]",[],[1],[0.2],horizontal,"(390.0, 262.0)",1.3833333333333333,0.164,1,2124.214
7,False,385,target,"[(1083, 889)]",[],[1],[0.3333333333333333],vertical,"(890.0, 262.0)",1.5166666666666666,0.295,1,2129.198
7,False,386,catch,"[(1094, 885)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",0.5,nan,1,2134.23
7,False,387,target,"[(1090, 917)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 262.0)",0.6333333333333333,0.52,1,2138.497
7,False,388,catch,"[(1089, 875)]",[],[1],[0.8333333333333334],horizontal,"(890.0, 762.0)",1.0833333333333333,0.799,0,2142.614
7,False,389,target,"[(1079, 876)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",1.2833333333333332,0.478,1,2147.585
7,False,390,catch,"[(1109, 887)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.6833333333333333,nan,1,2152.247
7,False,391,target,"[(1090, 885)]",[],[1],[0.43333333333333335],vertical,"(390.0, 762.0)",1.6666666666666667,0.4,1,2156.595
7,False,392,target,"[(1081, 885)]",[],[1],[0.4],vertical,"(890.0, 262.0)",1.5333333333333332,0.358,1,2161.532
7,False,393,catch,"[(1085, 894)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.1166666666666667,nan,1,2166.527
7,False,394,target,"[(659, 605), (390, 809), (1017, 643), (1017, 552), (170, 585), (1090, 585), (1080, 906)]",[],"[0, 0, 0, 0, 0, 0, 1]",[0.85],horizontal,"(890.0, 762.0)",0.6666666666666666,nan,0,2171.238
7,False,395,catch,"[(1062, 909)]",[],[1],[0.85],vertical,"(890.0, 262.0)",0.5333333333333333,nan,1,2238.822
7,False,396,target,"[(486, 605), (1107, 889)]",[],"[0, 1]",[0.85],horizontal,"(890.0, 262.0)",1.2666666666666666,nan,0,2243.119
7,False,397,catch,"[(1095, 884)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.2833333333333332,nan,1,2347.992
7,False,398,target,"[(1073, 913)]",[],[1],[0.45],horizontal,"(390.0, 262.0)",1.0,0.411,1,2379.149
7,False,399,target,"[(1066, 891)]",[],[1],[0.5],vertical,"(390.0, 762.0)",0.6166666666666667,0.462,1,2848.596
7,False,400,target,"[(1061, 928)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 262.0)",0.5333333333333333,0.53,1,2852.824
7,False,401,target,"[(1092, 903)]",[],[1],[0.6],vertical,"(390.0, 262.0)",0.5166666666666666,0.565,1,2859.155
7,False,402,target,"[(1080, 897)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,2863.235
7,False,403,target,"[(1100, 909)]",[],[1],[0.36666666666666664],vertical,"(890.0, 262.0)",1.4833333333333334,0.333,1,2867.364
7,False,404,target,"[(1092, 883)]",[],[1],[],vertical,"(890.0, 262.0)",,cti_phase,0,2872.276
7,False,405,target,"[(1109, 876)]",[],[1],[0.3333333333333333],horizontal,"(390.0, 262.0)",1.1,0.296,1,2876.863
7,False,406,target,"[(1110, 872)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,2881.656
7,False,407,catch,"[(1107, 874)]",[],[1],[0.55],vertical,"(390.0, 262.0)",1.1,0.51,0,2886.081
7,False,408,target,"[(1109, 877)]",[],[1],[0.05],horizontal,"(390.0, 262.0)",1.4166666666666667,0.02,1,2891.231
7,False,409,target,"[(1076, 896)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 762.0)",1.4,0.443,1,2896.141
7,False,410,target,"[(1078, 892)]",[],[1],[0.25],horizontal,"(390.0, 762.0)",1.2666666666666666,0.219,1,2901.403
