block,practice,trial,change_interval_s,change_interval_frames,taps_start_time_during_fix,taps_end_time_during_fix,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_frame_during_fix,taps_on_lever_s_during_fix,fix_xy,bar_orientation,target_xy,cti,rt,acc,time
1,True,1,1.045,62,[],[59810],"[(1124, 875)]","[(1139, 902)]",[1],[31],[0.5166666666666666],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[],[0],0,0.359
1,True,2,0.71,42,[],[],"[(1218, 923)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.5333333333333333],[0.522],1,44.942
1,True,3,1.122,67,[],[],"[(1099, 885)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.1833333333333333],[0.54],1,50.139
1,True,4,0.596,35,[],[],"[(1123, 229), (1194, 928)]",[],"[0, 1]",[31],[0.5166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.4],[0.473],1,55.206
1,False,1,1.067,64,[],[],"[(1172, 880)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.95],[0.528],1,135.627
1,False,2,0.517,31,[],[],"[(188, 875), (261, 999), (172, 877), (172, 898), (543, 923), (555, 784), (150, 918), (1167, 920)]",[],"[0, 0, 0, 0, 0, 0, 0, 1]",[51],[0.85],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.4833333333333334],[0.803],0,141.036
1,False,3,0.919,55,[],[],"[(145, 813), (147, 937), (1183, 940)]",[],"[0, 0, 1]",[36],[0.6],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.65],[0.565],1,242.769
1,False,4,0.623,37,[],[],"[(153, 937), (1044, 908)]",[],"[0, 1]",[33],[0.55],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.2166666666666666],[0.51],1,260.677
1,False,5,0.516,30,[],[],"[(1095, 894)]",[],[1],[33],[0.55],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.5833333333333334],[0.512],1,267.06
1,False,6,0.99,59,[],[],"[(1113, 889)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.6666666666666666],[0.799],0,270.863
1,False,7,1.194,71,[],[],"[(1120, 881)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.6833333333333333],[0.8],0,275.442
1,False,8,0.722,43,[],[],"[(115, 924), (1148, 911)]",[],"[0, 1]",[],[],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[],[0],0,280.053
1,False,9,0.664,39,[],[],"[(1111, 894)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[1.45],[0.809],0,287.67
1,False,10,0.986,59,[],[],"[(897, 71), (593, 426), (605, 29), (1136, 904)]",[],"[0, 0, 0, 1]",[51],[0.85],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.55],[0.8],0,293.627
1,False,11,0.635,38,[],[],"[(1093, 899)]",[],[1],[37],[0.6166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.1333333333333333],[0.586],1,313.681
1,False,12,0.916,54,[],[],"[(1118, 895)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.0666666666666667],[0.542],1,319.525
1,False,13,0.907,54,[],[],"[(1123, 880)]",[],[1],[36],[0.6],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.5833333333333333],[0.556],1,324.008
1,False,14,1.04,62,[],[],"[(1075, 885)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.8],[0.8],0,329.065
1,False,15,0.555,33,[],[],"[(1123, 871)]",[],[1],[33],[0.55],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.1333333333333333],[0.501],1,334.651
1,False,16,0.856,51,[],[],"[(1091, 880)]",[],[1],[40],[0.6666666666666666],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.5833333333333334],[0.625],1,342.98
1,False,17,0.532,31,[],[],"[(1100, 866)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.9666666666666667],[0.801],0,347.056
1,False,18,0.723,43,[],[],"[(1136, 898)]",[],[1],[41],[0.6833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.7166666666666667],[0.642],1,351.465
1,False,19,1.14,68,[],[],"[(1123, 875)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.2],[0.801],0,355.611
1,False,20,0.587,35,[],[],"[(1099, 882)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.4333333333333333],[0.543],1,360.825
1,False,21,0.79,47,[],[],"[(1117, 885)]",[],[1],[],[],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[],[0],0,365.394
1,False,22,0.619,37,[],[],"[(1158, 881)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.6166666666666667],[0.801],0,369.364
1,False,23,0.829,49,[],[],"[(1093, 866)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.4],[0.809],0,374.913
1,False,24,1.198,71,[],[],"[(1145, 883)]",[],[1],[],[],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[],[0],0,380.612
1,False,25,0.907,54,[],[],"[(1129, 870)]",[],[1],[36],[0.6],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[1.3166666666666667],[0.556],1,382.496
1,False,26,0.738,44,[],[],"[(1117, 856)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.0666666666666667],[0.796],0,387.375
1,False,27,0.534,32,[],[],"[(1080, 900)]",[],[1],[33],[0.55],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.1],[0.511],1,392.001
1,False,28,0.928,55,[],[],"[(1125, 885)]",[],[1],[33],[0.55],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.5],[0.504],1,396.261
1,False,29,0.634,38,[],[],"[(1120, 867)]",[],[1],[30],[0.5],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[1.25],[0.466],1,401.18
1,False,30,0.509,30,[],[],"[(1099, 889)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.1666666666666667],[0.799],0,405.461
1,False,31,1.056,63,[],[],"[(1129, 870)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.55],[0.527],1,409.947
1,False,32,0.589,35,[],[],"[(1125, 875)]",[],[1],[47],[0.7833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.6333333333333333],[0.734],1,414.055
1,False,33,0.549,32,[],[],"[(1110, 864)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.5666666666666667],[0.807],0,418.053
1,False,34,0.756,45,[],[],"[(1120, 869)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.9666666666666667],[0.807],0,422.91
