block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses
0,1,target,"[(1077, 888)]",[],[1],[0.45],horizontal,"(390.0, 762.0)",1.5166666666666666,0.416,1,0.065,1
0,2,target,"[(1077, 887)]",[],[1],[0.45],horizontal,"(890.0, 262.0)",1.3666666666666667,0.414,1,6.065,1
0,3,target,"[(344, 837), (1064, 287), (1060, 353), (1088, 417), (1017, 969), (1013, 985), (1027, 948), (361, 619), (1009, 979), (1024, 980), (1001, 973), (1013, 960), (1028, 954), (1033, 982), (1021, 960), (997, 960), (1032, 945), (404, 501), (1028, 958), (1013, 967), (1035, 955), (472, 597), (1011, 970), (661, 645), (1029, 937)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[],vertical,"(390.0, 262.0)",,"('cti', 1.28)",0,11.062,0
0,4,catch,"[(1039, 965), (1041, 970), (1038, 954), (358, 372), (1014, 957), (1040, 975), (1011, 975), (539, 580), (1005, 983), (550, 495), (1005, 970), (1001, 928), (1019, 961), (573, 468), (602, 668), (1014, 975), (945, 841), (1030, 916)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[],vertical,"(890.0, 762.0)",,"('fix', 0.051),nan",0,6798.873,0
0,5,target,"[(1013, 975), (1025, 939)]",[],"[0, 1]",[0.5166666666666666],vertical,"(390.0, 762.0)",0.6833333333333333,0.48,1,6841.379,1
0,6,target,"[(1052, 942)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.9333333333333333,nan,0,6847.773,0
0,7,target,"[(1036, 963), (1022, 956), (549, 691), (1017, 955), (566, 554), (1003, 965), (1033, 953), (514, 500), (1003, 922), (993, 969), (1028, 964), (1021, 945), (1014, 967), (1020, 965), (1005, 967), (1033, 928)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[0.85],vertical,"(390.0, 762.0)",0.6166666666666667,nan,0,6852.256,0
0,8,target,"[(1033, 951), (1029, 962), (1033, 932)]",[],"[0, 0, 1]",[0.06666666666666667],vertical,"(390.0, 762.0)",1.6,0.036,0,6900.623,0
0,9,target,"[(1033, 940)]",[],[1],[0.5],horizontal,"(890.0, 262.0)",0.5833333333333334,0.454,1,6908.613,1
0,10,target,"[(1029, 947), (1037, 951), (1021, 941)]",[],"[0, 0, 1]",[0.6333333333333333],horizontal,"(890.0, 762.0)",1.4,0.589,1,6912.81,1
0,11,target,"[(1039, 924)]",[],[1],[0.3833333333333333],vertical,"(390.0, 762.0)",1.6666666666666667,0.345,1,6920.951,1
0,12,target,"[(1036, 951), (1033, 949), (1032, 970), (432, 587), (1029, 919)]",[],"[0, 0, 0, 0, 1]",[0.5166666666666666],vertical,"(390.0, 262.0)",0.7,0.472,1,6926.106,2
0,13,target,"[(1032, 955), (1029, 949), (1040, 964), (386, 530), (1001, 964), (1030, 954), (1005, 980), (1001, 987), (540, 576), (948, 844), (1035, 986), (416, 468), (1033, 963), (1040, 923)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[0.45],vertical,"(390.0, 762.0)",1.1666666666666667,0.412,1,6935.395,1
0,14,target,"[(1056, 965), (1050, 973), (1026, 963), (357, 551), (1033, 977), (1005, 981), (452, 424), (1005, 969), (1013, 970), (1040, 935)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[0.5333333333333333],vertical,"(390.0, 262.0)",0.7833333333333333,0.495,1,6962.733,1
0,15,target,"[(1040, 947), (1019, 937)]",[],"[0, 1]",[0.16666666666666666],horizontal,"(390.0, 762.0)",1.4333333333333333,0.133,0,6981.423,0
0,16,catch,"[(1058, 937)]",[],[1],[],horizontal,"(390.0, 262.0)",,"('cti', 1.477),nan",0,6987.759,0
0,17,target,"[(1048, 950), (420, 598), (1048, 958), (518, 478), (1033, 949), (1021, 938)]",[],"[0, 0, 0, 0, 0, 1]",[0.7333333333333333],horizontal,"(890.0, 762.0)",1.15,0.691,1,6992.489,1
0,18,target,"[(1033, 966), (1025, 938)]",[],"[0, 1]",[0.5],horizontal,"(890.0, 762.0)",1.4333333333333333,0.468,1,7001.825,1
0,19,target,"[(1041, 957), (1056, 934)]",[],"[0, 1]",[0.65],vertical,"(890.0, 762.0)",0.6666666666666666,0.61,1,7008.04,1
0,20,target,"[(1049, 939)]",[],[1],[],horizontal,"(890.0, 262.0)",,"('cti', 1.499)",0,7015.242,0
0,21,target,"[(1052, 942)]",[],[1],[0.6833333333333333],vertical,"(390.0, 762.0)",0.5166666666666666,0.65,1,7020.465,1
0,22,target,"[(1037, 959), (1038, 958), (1018, 957), (1001, 971), (1025, 972), (1019, 948), (998, 975), (1001, 972), (1023, 921)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 1]",[0.6],vertical,"(390.0, 762.0)",0.85,0.555,1,7025.26,1
0,23,target,"[(1041, 934)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.7666666666666666,nan,0,7045.177,0
0,24,target,"[(1056, 952), (1025, 966), (1029, 945), (1037, 953), (1021, 916)]",[],"[0, 0, 0, 0, 1]",[0.5333333333333333],horizontal,"(390.0, 262.0)",1.4,0.503,1,7049.624,1
