block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time
1,1,target,"[(1068, 839)]",[],[1],[0.36666666666666664],vertical,"(390.0, 262.0)",1.1833333333333333,0.33,1,0.372
1,2,target,"[(1095, 858)]",[],[1],[0.4],vertical,"(390.0, 762.0)",1.25,0.361,1,5.621
1,3,target,"[(1095, 858)]",[],[1],[0.43333333333333335],horizontal,"(890.0, 262.0)",1.0166666666666666,0.395,1,10.6
