block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,cue_xytarget_xy,cti,rt,acc,time,pulses
0,1,valid,"[(1123, 855)]",[],[1],[0.3],horizontal,"(890.0, 762.0)","(890.0, 762.0)",1.4,0.262,1,0.67,1
0,2,valid,"[(1116, 849)]",[],[1],[0.4],horizontal,"(390.0, 762.0)","(390.0, 762.0)",0.7,0.365,1,9.188,1
0,3,invalid_adjacent_other_bar,"[(1116, 849)]",[],[1],[0.43333333333333335],vertical,"(890.0, 262.0)","(390.0, 262.0)",0.8166666666666667,0.394,1,13.169,1
0,4,valid,"[(1116, 849)]",[],[1],[0.3833333333333333],horizontal,"(890.0, 762.0)","(890.0, 762.0)",1.1833333333333333,0.349,1,17.788,2
0,5,invalid_adjacent_other_bar,"[(1116, 849)]",[],[1],[0.35],horizontal,"(390.0, 262.0)","(390.0, 762.0)",0.8666666666666667,0.319,1,22.55,1
0,6,valid,"[(1116, 849)]",[],[1],[0.5],vertical,"(890.0, 762.0)","(890.0, 762.0)",0.5166666666666666,0.458,1,26.786,1
0,7,catch,"[(1116, 849)]",[],[1],[],horizontal,"(890.0, 762.0)","(890.0, 762.0)",1.0166666666666666,nan,1,31.067,1
0,8,valid,"[(1116, 849)]",[],[1],[0.3333333333333333],vertical,"(890.0, 262.0)","(890.0, 262.0)",0.9333333333333333,0.298,1,35.4,3
0,9,valid,"[(1116, 849)]",[],[1],[0.36666666666666664],vertical,"(890.0, 262.0)","(890.0, 262.0)",1.3666666666666667,0.33,1,39.85,1
