block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses
0,1,target,"[(1062, 869)]",[],[1],[0.43333333333333335],horizontal,"(890.0, 762.0)",1.4666666666666666,0.399,1,0.474,1
0,2,target,"[(1183, 825)]",[],[1],[0.43333333333333335],horizontal,"(390.0, 762.0)",0.7333333333333333,0.395,1,25.286,1
0,3,target,"[(1122, 849)]",[],[1],[0.4],vertical,"(390.0, 262.0)",0.85,0.368,1,105.227,1
0,4,target,"[(1033, 880)]",[],[1],[0.85],vertical,"(890.0, 262.0)",0.6666666666666666,nan,0,120.903,0
0,5,target,"[(943, 880), (1017, 831)]",[],"[0, 1]",[0.5333333333333333],vertical,"(890.0, 762.0)",1.0666666666666667,0.498,1,127.694,1
0,6,target,"[(1029, 864)]",[],[1],[0.05],horizontal,"(890.0, 262.0)",1.55,0.017,0,145.182,0
0,7,target,"[(1012, 863)]",[],[1],[0.15],vertical,"(390.0, 262.0)",1.4,0.117,1,149.912,1
0,8,target,"[(1034, 822)]",[],[1],[0.21666666666666667],horizontal,"(390.0, 262.0)",1.6333333333333333,0.183,1,154.594,1
0,9,target,"[(1029, 836)]",[],[1],[0.85],vertical,"(890.0, 262.0)",0.7,nan,0,159.735,0
0,10,target,"[(1037, 838)]",[],[1],[0.6666666666666666],vertical,"(390.0, 262.0)",0.5666666666666667,0.63,1,164.428,1
0,11,target,"[(1037, 844)]",[],[1],[0.75],vertical,"(390.0, 262.0)",0.6166666666666667,0.712,1,168.96,1
0,12,target,"[(1040, 832)]",[],[1],[0.7333333333333333],horizontal,"(390.0, 262.0)",0.55,0.696,1,173.681,1
0,13,target,"[(1029, 847)]",[],[1],[0.3833333333333333],vertical,"(390.0, 262.0)",1.2333333333333334,0.35,1,178.582,2
0,14,catch,"[(1037, 837)]",[],[1],[],vertical,"(390.0, 262.0)",1.1333333333333333,nan,1,184.314,1
0,15,target,"[(1035, 837)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 262.0)",0.9166666666666666,0.479,1,189.295,1
0,16,target,"[(1042, 831)]",[],[1],[0.5],vertical,"(890.0, 762.0)",1.0333333333333332,0.468,1,193.992,1
0,17,target,"[(1037, 836)]",[],[1],[0.6166666666666667],vertical,"(390.0, 762.0)",0.8166666666666667,0.575,1,199.295,3
0,18,target,"[(1033, 830)]",[],[1],[0.08333333333333333],vertical,"(890.0, 762.0)",1.4,0.053,0,205.188,0
0,19,target,"[(1037, 841)]",[],[1],[],vertical,"(390.0, 262.0)",,"('cti', 1.544)",0,210.115,0
0,20,target,"[(1030, 857)]",[],[1],[],horizontal,"(890.0, 262.0)",,"('cti', 1.338)",0,214.639,0
