block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses,fa_rate_recent100,actual_invalid_type
0,1,valid,"[(1112, 814)]",[],[1],[0.3833333333333333],horizontal,"(890.0, 762.0)",0.6666666666666666,0.353,1,0.612,1,0.0,same
0,2,valid,"[(1111, 842)]",[],[1],[0.5333333333333333],vertical,"(390.0, 262.0)",1.45,0.49,1,71.653,1,0.0,same
0,3,valid,"[(1137, 769)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.3,nan,0,499.164,0,0.0,same
0,4,valid,"[(1085, 860)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.8666666666666667,nan,0,504.466,0,0.0,same
0,5,valid,"[(1131, 813)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",0.8166666666666667,nan,0,1769.734,0,0.0,same
0,6,valid,"[(1130, 813)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.5166666666666666,nan,0,1774.546,0,0.0,same
0,7,catch,"[(1133, 792)]",[],[1],[],horizontal,"(890.0, 762.0)",1.7,nan,1,1779.145,1,0.0,same
0,8,catch,"[(1128, 779)]",[],[1],[],horizontal,"(890.0, 262.0)",1.7,nan,1,1784.019,1,0.0,same
0,9,valid,"[(1161, 784)]",[],[1],[0.7666666666666666],vertical,"(890.0, 262.0)",0.6166666666666667,0.727,1,1789.053,1,0.0,same
0,10,valid,"[(1140, 801)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",0.9666666666666667,nan,0,1794.113,0,0.0,same
0,11,valid,"[(1160, 785)]",[],[1],[0.4666666666666667],horizontal,"(390.0, 262.0)",0.48333333333333334,0.434,1,1799.118,1,0.0,same
0,12,catch,"[(1170, 775)]",[],[1],[],vertical,"(890.0, 762.0)",1.7,nan,1,1804.009,1,0.0,same
0,13,valid,"[(1161, 789)]",[],[1],[0.43333333333333335],vertical,"(890.0, 262.0)",0.5833333333333334,0.397,1,1809.468,1,0.0,same
0,14,valid,"[(1166, 792)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 762.0)",1.35,0.449,1,1814.219,2,0.0,same
0,15,catch,"[(1187, 783)]",[],[1],[],horizontal,"(890.0, 762.0)",1.7,nan,1,1820.335,2,0.0,same
0,16,valid,"[(1125, 804)]",[],[1],[0.45],vertical,"(390.0, 262.0)",1.5166666666666666,0.413,1,1825.988,2,0.0,same
0,17,valid,"[(1150, 789)]",[],[1],[0.5166666666666666],vertical,"(890.0, 262.0)",1.4166666666666667,0.486,1,1832.205,3,0.0,same
0,18,catch,"[(1115, 878)]",[],[1],[],vertical,"(390.0, 262.0)",1.7,nan,1,1838.735,3,0.0,same
0,19,catch,"[(1137, 776)]",[],[1],[],vertical,"(890.0, 262.0)",1.7,nan,1,1845.702,3,0.0,same
0,20,valid,"[(1167, 791)]",[],[1],[0.45],horizontal,"(890.0, 262.0)",1.3833333333333333,0.414,1,1851.552,3,0.0,same
0,21,valid,"[(1165, 777)]",[],[1],[0.4666666666666667],horizontal,"(390.0, 262.0)",0.8166666666666667,0.428,1,1857.464,3,0.0,same
0,22,catch,"[(1169, 774)]",[],[1],[],vertical,"(390.0, 262.0)",1.7,nan,1,1862.742,3,0.0,same
0,23,catch,"[(1135, 785)]",[],[1],[],vertical,"(890.0, 262.0)",,"('cti', 1.475),nan",0,1868.494,0,0.043478260869565216,same
0,24,valid,"[(1166, 800)]",[],[1],[0.7166666666666667],horizontal,"(390.0, 762.0)",1.25,0.676,1,1872.92,1,0.041666666666666664,same
0,25,invalid_same_bar,"[(1165, 790)]","[(1132, 840)]",[1],[0.03333333333333333],vertical,"(390.0, 262.0)",,"('bar', 0.05)",0,1878.137,0,0.04,same
0,26,invalid_same_bar,"[(1102, 803)]",[],[1],[0.5],vertical,"(890.0, 762.0)",0.75,0.46,1,1880.319,1,0.038461538461538464,same
0,27,valid,"[(1125, 798)]",[],[1],[],horizontal,"(390.0, 762.0)",,"('cti', 1.222)",0,1885.328,0,0.037037037037037035,same
