block,practice,trial,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time
21,False,1258,"[(1044, 859)]",[],[1],[0.55],vertical,"(390.0, 762.0)",0.7666666666666666,0.504,1,9898.692
21,False,1259,"[(1076, 885)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",1.15,0.505,1,9902.6
21,False,1260,"[(1064, 888)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,9907.195
22,False,1261,"[(1066, 883)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",1.05,0.521,1,9911.37
22,False,1262,"[(1083, 865)]",[],[1],[0.5333333333333333],vertical,"(890.0, 262.0)",1.3166666666666667,0.493,1,9916.541
22,False,1263,"[(1057, 871)]",[],[1],[0.55],vertical,"(890.0, 262.0)",1.0666666666666667,0.502,1,9921.252
22,False,1264,"[(1037, 844)]",[],[1],[0.65],vertical,"(890.0, 762.0)",0.6,0.613,1,9925.811
22,False,1265,"[(1047, 871)]",[],[1],[0.6],vertical,"(390.0, 262.0)",0.85,0.555,1,9930.329
22,False,1266,"[(1052, 875)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",0.8,0.506,1,9934.839
22,False,1267,"[(1083, 867)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,9939.626
22,False,1268,"[(1068, 871)]",[],[1],[0.55],vertical,"(890.0, 262.0)",1.5666666666666667,0.504,1,9944.09
22,False,1269,"[(1073, 884)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 262.0)",1.0166666666666666,0.519,1,9949.669
22,False,1270,"[(1101, 891)]",[],[1],[0.55],vertical,"(390.0, 762.0)",1.5,0.51,1,9953.969
22,False,1271,"[(1070, 892)]",[],[1],[0.6333333333333333],vertical,"(390.0, 762.0)",0.55,0.595,1,9958.979
22,False,1272,"[(1067, 880)]",[],[1],[0.5333333333333333],vertical,"(390.0, 762.0)",0.5333333333333333,0.493,1,9963.091
22,False,1273,"[(1044, 876)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",1.4666666666666666,0.531,1,9967.375
22,False,1274,"[(1070, 871)]",[],[1],[],vertical,"(390.0, 262.0)",,cti_phase,0,9972.489
22,False,1275,"[(1047, 877)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",0.75,0.475,1,9976.213
22,False,1276,"[(1086, 851)]",[],[1],[0.6333333333333333],horizontal,"(390.0, 762.0)",1.5833333333333333,0.591,1,9980.625
22,False,1277,"[(1069, 879)]",[],[1],[0.45],horizontal,"(390.0, 262.0)",1.0666666666666667,0.412,1,9985.862
22,False,1278,"[(1065, 890)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",1.1833333333333333,0.476,1,9990.137
22,False,1279,"[(1062, 886)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",1.3666666666666667,0.525,1,9995.225
22,False,1280,"[(1062, 878)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 262.0)",1.1666666666666667,0.53,1,9999.825
22,False,1281,"[(1047, 844)]",[],[1],[0.6],horizontal,"(390.0, 762.0)",1.2833333333333332,0.555,1,10004.16
22,False,1282,"[(1052, 900)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",0.65,0.524,1,10008.942
22,False,1283,"[(1079, 885)]",[],[1],[0.7],vertical,"(890.0, 762.0)",0.9666666666666667,0.654,1,10013.228
22,False,1284,"[(1085, 871)]",[],[1],[0.6166666666666667],vertical,"(890.0, 762.0)",0.65,0.571,1,10018.398
22,False,1285,"[(1056, 866)]",[],[1],[0.48333333333333334],horizontal,"(390.0, 262.0)",0.8333333333333334,0.447,1,10023.059
22,False,1286,"[(1042, 895)]",[],[1],[0.65],vertical,"(390.0, 762.0)",1.25,0.611,1,10027.418
22,False,1287,"[(1043, 881)]",[],[1],[0.75],horizontal,"(890.0, 262.0)",1.3666666666666667,0.707,1,10032.56
22,False,1288,"[(1052, 866)]",[],[1],[0.5833333333333334],vertical,"(390.0, 762.0)",1.4333333333333333,0.546,1,10037.791
22,False,1289,"[(1039, 871)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",0.5166666666666666,0.519,1,10042.86
22,False,1290,"[(1044, 870)]",[],[1],[0.6333333333333333],horizontal,"(390.0, 762.0)",1.5166666666666666,0.594,1,10047.04
22,False,1291,"[(1040, 876)]",[],[1],[],vertical,"(390.0, 262.0)",,fix_phase,0,10052.029
22,False,1292,"[(1064, 914)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,10054.119
22,False,1293,"[(999, 868), (1067, 870)]",[],"[0, 1]",[0.5666666666666667],vertical,"(890.0, 262.0)",0.8,0.533,1,11457.027
22,False,1294,"[(1045, 907)]",[],[1],[0.6666666666666666],vertical,"(890.0, 262.0)",0.65,0.624,1,11462.93
22,False,1295,"[(1040, 899)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",0.5333333333333333,0.522,1,11467.624
22,False,1296,"[(1052, 900)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 262.0)",0.5333333333333333,0.476,1,11472.261
22,False,1297,"[(1052, 919)]",[],[1],[0.5],horizontal,"(390.0, 262.0)",1.1,0.458,1,11476.381
22,False,1298,"[(1049, 885)]",[],[1],[0.6333333333333333],horizontal,"(890.0, 762.0)",0.7833333333333333,0.59,1,11480.89
22,False,1299,"[(1052, 919)]",[],[1],[0.7],vertical,"(890.0, 262.0)",0.65,0.66,1,11485.614
22,False,1300,"[(1052, 886)]",[],[1],[0.5833333333333334],vertical,"(390.0, 762.0)",1.0,0.545,1,11490.357
22,False,1301,"[(1070, 893)]",[],[1],[0.6666666666666666],vertical,"(890.0, 262.0)",1.6333333333333333,0.622,1,11495.295
22,False,1302,"[(1079, 909)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",0.8166666666666667,0.53,1,11500.442
22,False,1303,"[(1058, 884)]",[],[1],[0.5666666666666667],vertical,"(390.0, 762.0)",1.4166666666666667,0.526,1,11505.524
22,False,1304,"[(1068, 881)]",[],[1],[0.5],vertical,"(390.0, 262.0)",1.4,0.457,1,11510.481
22,False,1305,"[(1062, 885)]",[],[1],[0.6166666666666667],horizontal,"(890.0, 762.0)",0.5833333333333334,0.573,1,11515.72
22,False,1306,"[(1054, 890)]",[],[1],[0.6833333333333333],vertical,"(390.0, 762.0)",1.6666666666666667,0.642,1,11519.835
22,False,1307,"[(1072, 881)]",[],[1],[0.6333333333333333],vertical,"(890.0, 262.0)",0.6166666666666667,0.587,1,11525.367
22,False,1308,"[(1060, 887)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 262.0)",0.8,0.527,1,11529.778
22,False,1309,"[(1047, 890)]",[],[1],[0.6333333333333333],horizontal,"(890.0, 762.0)",1.2333333333333334,0.597,1,11534.548
22,False,1310,"[(1055, 881)]",[],[1],[0.6833333333333333],vertical,"(890.0, 762.0)",1.35,0.643,1,11538.993
22,False,1311,"[(1052, 889)]",[],[1],[0.6],horizontal,"(890.0, 762.0)",0.75,0.56,1,11543.75
22,False,1312,"[(1056, 905)]",[],[1],[0.7],vertical,"(390.0, 262.0)",1.4,0.658,1,11548.345
22,False,1313,"[(1042, 900)]",[],[1],[0.6],horizontal,"(890.0, 762.0)",0.8,0.565,1,11553.775
22,False,1314,"[(1052, 889)]",[],[1],[0.48333333333333334],horizontal,"(390.0, 262.0)",0.7,0.441,1,11559.059
22,False,1315,"[(1083, 897)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",1.0333333333333332,0.542,1,11563.43
22,False,1316,"[(1047, 900)]",[],[1],[0.6833333333333333],vertical,"(390.0, 262.0)",1.2833333333333332,0.636,1,11567.848
22,False,1317,"[(1042, 881)]",[],[1],[0.7333333333333333],vertical,"(890.0, 762.0)",1.0,0.694,1,11572.702
22,False,1318,"[(1081, 902)]",[],[1],[0.6833333333333333],vertical,"(390.0, 762.0)",1.2166666666666666,0.639,1,11577.375
22,False,1319,"[(1051, 877)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 262.0)",0.7166666666666667,0.524,1,11582.811
22,False,1320,"[(1046, 877)]",[],[1],[0.6166666666666667],vertical,"(390.0, 262.0)",1.55,0.568,1,11587.097
23,False,1321,"[(1042, 889)]",[],[1],[0.6],vertical,"(390.0, 762.0)",0.5166666666666666,0.56,1,11592.031
23,False,1322,"[(1042, 897)]",[],[1],[0.6666666666666666],vertical,"(890.0, 262.0)",0.8,0.622,1,11596.127
23,False,1323,"[(1044, 905)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",0.9166666666666666,0.499,1,11600.614
23,False,1324,"[(1042, 895)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",1.45,0.543,1,11605.238
23,False,1325,"[(1054, 895)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 762.0)",1.0166666666666666,0.537,1,11610.379
23,False,1326,"[(1067, 873)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",1.1166666666666667,0.524,1,11615.408
23,False,1327,"[(1066, 885)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",1.3666666666666667,0.539,1,11620.06
23,False,1328,"[(1079, 901)]",[],[1],[0.65],horizontal,"(390.0, 762.0)",0.8833333333333333,0.605,1,11625.426
23,False,1329,"[(1070, 883)]",[],[1],[0.6666666666666666],vertical,"(890.0, 262.0)",1.0833333333333333,0.624,1,11629.964
23,False,1330,"[(1082, 891)]",[],[1],[0.06666666666666667],horizontal,"(390.0, 262.0)",1.3666666666666667,0.036,1,11635.193
23,False,1331,"[(1058, 895)]",[],[1],[0.05],horizontal,"(390.0, 762.0)",1.1,0.02,1,11639.858
23,False,1332,"[(1052, 910)]",[],[1],[0.3833333333333333],vertical,"(890.0, 262.0)",1.3666666666666667,0.344,1,11644.028
23,False,1333,"[(1039, 867)]",[],[1],[0.5833333333333334],vertical,"(890.0, 262.0)",1.5833333333333333,0.54,1,11649.198
23,False,1334,"[(1075, 882)]",[],[1],[0.55],horizontal,"(890.0, 762.0)",1.0333333333333332,0.506,1,11654.842
23,False,1335,"[(1044, 884)]",[],[1],[0.7333333333333333],horizontal,"(890.0, 762.0)",1.55,0.691,1,11659.597
23,False,1336,"[(1047, 890)]",[],[1],[0.5666666666666667],vertical,"(390.0, 762.0)",1.2833333333333332,0.524,1,11665.08
23,False,1337,"[(1057, 876)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 262.0)",0.7166666666666667,0.441,1,11670.25
23,False,1338,"[(1055, 892)]",[],[1],[0.6],horizontal,"(390.0, 762.0)",1.6666666666666667,0.563,1,11674.645
23,False,1339,"[(1062, 896)]",[],[1],[0.13333333333333333],horizontal,"(390.0, 262.0)",1.45,0.102,1,11680.312
23,False,1340,"[(1058, 885)]",[],[1],[0.7166666666666667],horizontal,"(390.0, 762.0)",1.4666666666666666,0.677,1,11684.539
23,False,1341,"[(1047, 882)]",[],[1],[0.7],vertical,"(890.0, 762.0)",1.45,0.659,1,11689.447
23,False,1342,"[(1047, 873)]",[],[1],[0.65],vertical,"(390.0, 262.0)",1.2166666666666666,0.608,1,11694.658
23,False,1343,"[(1042, 887)]",[],[1],[0.5833333333333334],vertical,"(890.0, 262.0)",1.4333333333333333,0.543,1,11699.58
23,False,1344,"[(1055, 901)]",[],[1],[0.7],vertical,"(390.0, 762.0)",1.6333333333333333,0.659,1,11704.498
23,False,1345,"[(1042, 884)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",1.6,0.508,1,11709.892
23,False,1346,"[(1052, 887)]",[],[1],[0.45],horizontal,"(390.0, 262.0)",1.3,0.416,1,11714.793
23,False,1347,"[(1052, 888)]",[],[1],[0.6],horizontal,"(890.0, 762.0)",1.05,0.559,1,11719.331
23,False,1348,"[(1023, 885)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",1.5833333333333333,0.507,1,11724.376
23,False,1349,"[(1068, 909)]",[],[1],[0.6],vertical,"(890.0, 762.0)",1.3166666666666667,0.56,1,11729.587
23,False,1350,"[(1047, 890)]",[],[1],[0.6166666666666667],vertical,"(890.0, 762.0)",0.5166666666666666,0.58,1,11734.765
23,False,1351,"[(1042, 893)]",[],[1],[0.6166666666666667],vertical,"(390.0, 762.0)",0.6166666666666667,0.577,1,11739.281
23,False,1352,"[(1077, 904)]",[],[1],[0.6333333333333333],horizontal,"(890.0, 762.0)",0.6166666666666667,0.596,1,11743.948
23,False,1353,"[(1047, 885)]",[],[1],[0.5666666666666667],vertical,"(390.0, 762.0)",1.1333333333333333,0.524,1,11748.181
23,False,1354,"[(1033, 880)]",[],[1],[0.7333333333333333],vertical,"(390.0, 762.0)",0.95,0.693,1,11753.378
23,False,1355,"[(1042, 880)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",1.6166666666666667,0.55,1,11758.943
23,False,1356,"[(1052, 892)]",[],[1],[0.6666666666666666],vertical,"(890.0, 262.0)",0.9166666666666666,0.622,1,11765.06
23,False,1357,"[(1047, 881)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",0.9833333333333333,0.541,1,11769.933
23,False,1358,"[(1052, 876)]",[],[1],[0.6666666666666666],horizontal,"(390.0, 762.0)",0.95,0.622,1,11774.73
23,False,1359,"[(1047, 901)]",[],[1],[0.6166666666666667],horizontal,"(890.0, 262.0)",0.9166666666666666,0.572,1,11779.368
23,False,1360,"[(1033, 880)]",[],[1],[0.6],horizontal,"(390.0, 262.0)",1.2666666666666666,0.568,1,11784.08
23,False,1361,"[(1086, 896)]",[],[1],[0.7333333333333333],vertical,"(890.0, 762.0)",0.9333333333333333,0.689,1,11789.26
23,False,1362,"[(1052, 893)]",[],[1],[0.6333333333333333],horizontal,"(390.0, 762.0)",1.2166666666666666,0.593,1,11794.171
23,False,1363,"[(1067, 885)]",[],[1],[0.6333333333333333],horizontal,"(890.0, 762.0)",1.6166666666666667,0.602,1,11799.313
23,False,1364,"[(1051, 882)]",[],[1],[0.6166666666666667],vertical,"(390.0, 762.0)",1.0,0.568,1,11804.404
23,False,1365,"[(1052, 884)]",[],[1],[0.85],vertical,"(390.0, 762.0)",1.1333333333333333,"cti_phase,0.797",0,11809.303
23,False,1366,"[(1033, 867)]",[],[1],[0.6166666666666667],horizontal,"(890.0, 762.0)",0.8833333333333333,0.58,1,11814.392
23,False,1367,"[(1042, 895)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",1.6666666666666667,0.495,1,11818.94
23,False,1368,"[(1047, 885)]",[],[1],[0.5],vertical,"(390.0, 262.0)",0.9166666666666666,0.459,1,11823.812
23,False,1369,"[(1046, 876)]",[],[1],[0.6],horizontal,"(390.0, 262.0)",0.9666666666666667,0.558,1,11828.498
23,False,1370,"[(1047, 900)]",[],[1],[0.55],vertical,"(890.0, 262.0)",1.05,0.509,1,11833.443
23,False,1371,"[(1067, 899)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 762.0)",0.7833333333333333,0.575,1,11837.796
23,False,1372,"[(1057, 895)]",[],[1],[0.5833333333333334],vertical,"(390.0, 762.0)",1.4666666666666666,0.54,1,11841.829
23,False,1373,"[(1045, 871)]",[],[1],[],horizontal,"(890.0, 262.0)",,cti_phase,0,11847.06
23,False,1374,"[(1044, 871)]",[],[1],[0.5333333333333333],vertical,"(890.0, 262.0)",0.65,0.491,1,11851.657
23,False,1375,"[(1047, 900)]",[],[1],[0.6166666666666667],vertical,"(390.0, 262.0)",0.8,0.582,1,11857.009
23,False,1376,"[(1052, 885)]",[],[1],[0.45],horizontal,"(390.0, 262.0)",1.4833333333333334,0.418,1,11861.756
23,False,1377,"[(1031, 895)]",[],[1],[0.65],horizontal,"(890.0, 262.0)",0.95,0.616,1,11866.945
23,False,1378,"[(1042, 863)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",0.5833333333333334,0.475,1,11871.444
23,False,1379,"[(1053, 893)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 262.0)",1.4833333333333334,0.54,1,11875.291
23,False,1380,"[(1044, 890)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",1.6,0.507,1,11880.392
24,False,1381,"[(1047, 880)]",[],[1],[0.6166666666666667],vertical,"(890.0, 262.0)",1.45,0.571,1,11885.546
24,False,1382,"[(1061, 900)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",1.4,0.522,1,11890.71
24,False,1383,"[(1047, 911)]",[],[1],[0.5333333333333333],vertical,"(890.0, 762.0)",0.8166666666666667,0.488,1,11896.079
24,False,1384,"[(1052, 895)]",[],[1],[0.6166666666666667],horizontal,"(890.0, 262.0)",1.4,0.572,1,11900.062
24,False,1385,"[(1052, 900)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 762.0)",1.3,0.572,1,11905.249
24,False,1386,"[(1060, 890)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 762.0)",0.8,0.54,1,11910.305
24,False,1387,"[(1038, 883)]",[],[1],[0.65],vertical,"(890.0, 762.0)",0.7333333333333333,0.603,1,11914.981
24,False,1388,"[(1023, 887)]",[],[1],[0.7333333333333333],horizontal,"(890.0, 762.0)",1.0333333333333332,0.687,1,11920.631
24,False,1389,"[(1028, 900)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 262.0)",1.4,0.475,1,11925.181
24,False,1390,"[(1054, 887)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",1.4333333333333333,0.545,1,11930.174
24,False,1391,"[(1047, 885)]",[],[1],[0.7166666666666667],horizontal,"(390.0, 762.0)",1.15,0.669,1,11935.349
24,False,1392,"[(1079, 883)]",[],[1],[0.4666666666666667],horizontal,"(390.0, 262.0)",1.5166666666666666,0.425,1,11940.293
24,False,1393,"[(1086, 886)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 262.0)",1.35,0.522,1,11945.579
24,False,1394,"[(1060, 900)]",[],[1],[0.65],vertical,"(890.0, 262.0)",0.6,0.607,1,11950.26
24,False,1395,"[(1051, 880)]",[],[1],[0.6],vertical,"(890.0, 762.0)",0.8666666666666667,0.553,1,11954.863
24,False,1396,"[(1043, 876)]",[],[1],[0.7333333333333333],vertical,"(390.0, 762.0)",1.65,0.686,1,11959.341
24,False,1397,"[(1042, 909)]",[],[1],[0.5833333333333334],vertical,"(390.0, 262.0)",1.0666666666666667,0.545,1,11965.758
24,False,1398,"[(1062, 900)]",[],[1],[0.6333333333333333],vertical,"(890.0, 762.0)",1.1,0.592,1,11970.46
24,False,1399,"[(1058, 895)]",[],[1],[0.5833333333333334],vertical,"(390.0, 262.0)",0.5666666666666667,0.544,1,11975.013
24,False,1400,"[(1055, 884)]",[],[1],[0.6],vertical,"(390.0, 762.0)",0.9833333333333333,0.554,1,11979.127
24,False,1401,"[(1042, 895)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",0.5833333333333334,0.531,1,11983.614
24,False,1402,"[(1057, 870)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",0.6666666666666666,0.525,1,11987.534
24,False,1403,"[(1040, 880)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",1.3666666666666667,0.534,1,11991.67
24,False,1404,"[(1047, 885)]",[],[1],[0.6166666666666667],vertical,"(390.0, 762.0)",1.15,0.57,1,11996.698
24,False,1405,"[(1054, 881)]",[],[1],[0.7],horizontal,"(890.0, 762.0)",1.2833333333333332,0.651,1,12001.336
24,False,1406,"[(1040, 885)]",[],[1],[0.6666666666666666],vertical,"(390.0, 762.0)",1.4833333333333334,0.624,1,12006.042
24,False,1407,"[(1047, 893)]",[],[1],[0.6166666666666667],vertical,"(390.0, 262.0)",0.95,0.572,1,12011.418
24,False,1408,"[(1047, 898)]",[],[1],[0.6],vertical,"(890.0, 262.0)",0.7833333333333333,0.563,1,12015.909
24,False,1409,"[(1056, 887)]",[],[1],[0.7],horizontal,"(390.0, 262.0)",1.2,0.653,1,12020.114
24,False,1410,"[(1042, 876)]",[],[1],[0.5833333333333334],vertical,"(390.0, 262.0)",0.8166666666666667,0.539,1,12025.28
24,False,1411,"[(1047, 900)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",0.8833333333333333,0.511,1,12030.106
24,False,1412,"[(1047, 899)]",[],[1],[0.6],horizontal,"(390.0, 762.0)",0.9833333333333333,0.565,1,12034.445
24,False,1413,"[(1048, 883)]",[],[1],[0.6833333333333333],vertical,"(890.0, 762.0)",1.1166666666666667,0.632,1,12039.363
24,False,1414,"[(1042, 883)]",[],[1],[0.55],horizontal,"(390.0, 262.0)",1.3,0.51,1,12044.098
24,False,1415,"[(1057, 898)]",[],[1],[0.6],vertical,"(890.0, 762.0)",0.55,0.56,1,12048.831
24,False,1416,"[(1023, 868)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 762.0)",1.25,0.575,1,12053.178
24,False,1417,"[(1059, 888)]",[],[1],[0.6],horizontal,"(890.0, 262.0)",0.9833333333333333,0.562,1,12057.999
24,False,1418,"[(1057, 890)]",[],[1],[0.55],horizontal,"(890.0, 762.0)",1.1833333333333333,0.507,1,12062.953
24,False,1419,"[(1044, 876)]",[],[1],[0.6666666666666666],horizontal,"(390.0, 762.0)",1.6833333333333333,0.625,1,12067.866
24,False,1420,"[(1019, 870)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",1.6166666666666667,0.535,1,12073.026
24,False,1421,"[(1047, 890)]",[],[1],[0.6],horizontal,"(890.0, 762.0)",1.3833333333333333,0.566,1,12078.185
24,False,1422,"[(1062, 888)]",[],[1],[0.6666666666666666],vertical,"(390.0, 762.0)",1.2333333333333334,0.625,1,12083.014
24,False,1423,"[(1062, 883)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 762.0)",1.6333333333333333,0.542,1,12088.13
24,False,1424,"[(1042, 889)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",1.6333333333333333,0.541,1,12093.599
24,False,1425,"[(1042, 895)]",[],[1],[0.6666666666666666],vertical,"(390.0, 262.0)",1.35,0.621,1,12099.077
24,False,1426,"[(1075, 882)]",[],[1],[0.7],vertical,"(390.0, 262.0)",1.4833333333333334,0.656,1,12104.364
24,False,1427,"[(1052, 880)]",[],[1],[0.43333333333333335],horizontal,"(890.0, 262.0)",1.3333333333333333,0.396,1,12109.48
24,False,1428,"[(1059, 881)]",[],[1],[0.3833333333333333],horizontal,"(890.0, 262.0)",1.6166666666666667,0.347,1,12114.424
24,False,1429,"[(1033, 874)]",[],[1],[0.6666666666666666],horizontal,"(390.0, 762.0)",1.3333333333333333,0.621,1,12119.095
24,False,1430,"[(1052, 882)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 762.0)",1.2666666666666666,0.573,1,12124.215
24,False,1431,"[(1052, 891)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,12129.194
