block,practice,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time
1,True,1,target,"[(1029, 843)]",[],[1],[0.35],vertical,"(390.0, 762.0)",0.7666666666666666,0.312,1,0.051
1,True,2,catch,"[(1029, 842)]",[],[1],[0.45],vertical,"(390.0, 762.0)",1.6666666666666667,nan,1,5.063
1,True,3,target,"[(1046, 849)]",[],[1],[0.6333333333333333],horizontal,"(390.0, 262.0)",1.6833333333333333,0.593,1,20.513
1,True,4,target,"[(1038, 834)]",[],[1],[0.45],vertical,"(890.0, 262.0)",1.35,0.414,1,34.082
1,False,1,target,"[(692, 989), (659, 1004), (1081, 910)]",[],"[0, 0, 1]",[],vertical,"(390.0, 762.0)",,cti_phase,0,38.845
1,False,2,target,"[(1059, 886)]",[],[1],[0.85],vertical,"(390.0, 762.0)",1.4166666666666667,nan,0,2219.306
1,False,3,catch,"[(1075, 896)]",[],[1],[0.45],horizontal,"(390.0, 262.0)",0.7666666666666666,nan,1,2225.109
1,False,4,catch,"[(1060, 906)]",[],[1],[0.45],horizontal,"(390.0, 762.0)",0.6,nan,1,2232.126
1,False,5,target,"[(555, 324), (654, 648), (1076, 915)]",[],"[0, 0, 1]",[0.85],horizontal,"(890.0, 762.0)",1.0333333333333332,nan,0,2236.644
1,False,6,target,"[(1068, 863)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",1.2833333333333332,nan,0,4831.238
1,False,7,target,"[(1103, 881)]",[],[1],[0.45],horizontal,"(390.0, 262.0)",1.2833333333333332,0.408,1,4836.262
1,False,8,target,"[(1109, 883)]",[],[1],[0.85],vertical,"(390.0, 262.0)",0.6666666666666666,nan,0,4845.339
1,False,9,target,"[(1081, 881)]",[],[1],[0.3833333333333333],horizontal,"(390.0, 262.0)",0.9666666666666667,0.347,1,4849.983
1,False,10,target,"[(1076, 887)]",[],[1],[0.55],horizontal,"(890.0, 762.0)",0.6333333333333333,0.502,1,4854.342
1,False,11,catch,"[(1100, 888)]",[],[1],[0.3333333333333333],horizontal,"(390.0, 262.0)",0.9666666666666667,0.297,0,4858.687
1,False,12,target,"[(1076, 891)]",[],[1],[0.85],vertical,"(390.0, 262.0)",1.3,nan,0,4862.997
1,False,13,target,"[(1070, 901)]",[],[1],[0.85],vertical,"(890.0, 262.0)",1.15,nan,0,4869.317
1,False,14,target,"[(1092, 893)]","[(1089, 894)]",[1],[0.18333333333333332],horizontal,"(390.0, 762.0)",,bar_phase,0,4875.054
1,False,15,target,"[(1075, 892)]",[],[1],[0.48333333333333334],vertical,"(890.0, 262.0)",0.5833333333333334,0.447,1,4877.656
1,False,16,target,"[(1075, 905)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",0.6,0.535,1,4882.491
1,False,17,target,"[(1075, 896)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",0.8833333333333333,0.527,1,4887.178
1,False,18,catch,"[(1090, 901)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,4891.671
1,False,19,target,"[(1080, 859)]",[],[1],[0.55],horizontal,"(890.0, 762.0)",0.8666666666666667,0.511,1,4896.112
1,False,20,target,"[(1103, 896)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,4901.059
1,False,21,target,"[(1086, 889)]",[],[1],[0.3833333333333333],horizontal,"(390.0, 262.0)",1.4333333333333333,0.344,1,4905.115
1,False,22,target,"[(1072, 886)]",[],[1],[0.48333333333333334],vertical,"(390.0, 262.0)",0.9166666666666666,0.448,1,4910.724
1,False,23,target,"[(1077, 896)]",[],[1],[0.36666666666666664],horizontal,"(890.0, 262.0)",1.5333333333333332,0.331,1,4915.662
1,False,24,catch,"[(1090, 889)]",[],[1],[0.36666666666666664],horizontal,"(890.0, 262.0)",0.6333333333333333,0.333,0,4920.561
1,False,25,catch,"[(1090, 892)]",[],[1],[0.45],horizontal,"(390.0, 262.0)",0.7,nan,1,4924.634
1,False,26,target,"[(67, 862), (1008, 873)]",[],"[0, 1]",[0.21666666666666667],horizontal,"(890.0, 262.0)",1.6833333333333333,0.185,1,4929.228
1,False,27,catch,"[(1073, 909)]",[],[1],[0.45],horizontal,"(390.0, 762.0)",1.6,nan,1,4947.171
1,False,28,target,"[(1072, 893)]",[],[1],[0.8],horizontal,"(390.0, 262.0)",1.1666666666666667,0.75,1,4952.094
1,False,29,target,"[(59, 864), (1061, 879)]",[],"[0, 1]",[0.85],vertical,"(890.0, 762.0)",0.95,nan,0,4957.49
1,False,30,target,"[(1090, 911)]",[],[1],[0.2833333333333333],vertical,"(390.0, 262.0)",1.3666666666666667,0.253,1,4963.177
1,False,31,catch,"[(1087, 896)]",[],[1],[0.43333333333333335],vertical,"(390.0, 762.0)",1.5666666666666667,0.394,0,4967.458
1,False,32,target,"[(1119, 896)]",[],[1],[0.4166666666666667],horizontal,"(890.0, 762.0)",1.3833333333333333,0.377,1,4973.174
1,False,33,target,"[(1104, 888)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",1.2666666666666666,nan,0,4978.262
1,False,34,target,"[(1082, 939)]",[],[1],[0.85],vertical,"(890.0, 262.0)",0.6166666666666667,nan,0,4983.511
1,False,35,target,"[(1085, 903)]",[],[1],[0.6],vertical,"(390.0, 262.0)",0.7833333333333333,0.555,1,4989.261
1,False,36,catch,"[(1130, 896)]",[],[1],[],vertical,"(890.0, 762.0)",,cti_phase,0,4994.161
1,False,37,target,"[(1110, 881)]","[(1073, 884)]",[1],[0.05],vertical,"(890.0, 262.0)",,bar_phase,0,4997.914
1,False,38,target,"[(1082, 890)]",[],[1],[0.21666666666666667],vertical,"(390.0, 262.0)",1.2333333333333334,0.187,1,5000.497
1,False,39,target,"[(1094, 896)]","[(1090, 898)]",[1],[0.23333333333333334],vertical,"(390.0, 262.0)",,bar_phase,0,5007.414
1,False,40,target,"[(1115, 893)]",[],[1],[0.43333333333333335],horizontal,"(890.0, 762.0)",0.9666666666666667,0.398,1,5010.022
1,False,41,catch,"[(1088, 902)]",[],[1],[0.45],vertical,"(890.0, 262.0)",1.1833333333333333,nan,1,5015.491
1,False,42,target,"[(1076, 894)]",[],[1],[0.4666666666666667],horizontal,"(390.0, 262.0)",0.7833333333333333,0.432,1,5020.185
1,False,43,target,"[(1093, 913)]",[],[1],[0.4666666666666667],vertical,"(390.0, 262.0)",0.95,0.426,1,5024.934
1,False,44,target,"[(1075, 896)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 262.0)",0.7,0.441,1,5029.795
1,False,45,target,"[(1102, 899)]",[],[1],[0.16666666666666666],horizontal,"(890.0, 762.0)",1.6,0.135,1,5033.767
1,False,46,target,"[(1077, 906)]",[],[1],[0.4666666666666667],horizontal,"(390.0, 262.0)",0.9333333333333333,0.432,1,5039.077
1,False,47,catch,"[(1085, 900)]",[],[1],[],horizontal,"(890.0, 262.0)",,cti_phase,0,5043.724
1,False,48,target,"[(1101, 874)]",[],[1],[0.5833333333333334],vertical,"(890.0, 262.0)",1.4,0.54,1,5048.248
1,False,49,target,"[(1104, 897)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,5053.326
1,False,50,catch,"[(1090, 890)]",[],[1],[0.45],vertical,"(890.0, 762.0)",1.1333333333333333,nan,1,5057.18
1,False,51,target,"[(1072, 886)]",[],[1],[0.5],horizontal,"(390.0, 762.0)",0.9166666666666666,0.47,1,5061.81
1,False,52,target,"[(1082, 894)]",[],[1],[0.5],vertical,"(890.0, 762.0)",1.1333333333333333,0.46,1,5067.651
1,False,53,target,"[(1071, 872)]",[],[1],[0.48333333333333334],vertical,"(890.0, 762.0)",1.5666666666666667,0.444,1,5072.489
1,False,54,target,"[(1083, 906)]",[],[1],[0.08333333333333333],vertical,"(390.0, 262.0)",1.4833333333333334,0.052,1,5078.013
1,False,55,target,"[(1065, 901)]",[],[1],[0.48333333333333334],vertical,"(890.0, 262.0)",0.7166666666666667,0.444,1,5082.562
1,False,56,catch,"[(1091, 896)]",[],[1],[0.45],vertical,"(390.0, 262.0)",0.7333333333333333,nan,1,5086.891
1,False,57,target,"[(1085, 910)]",[],[1],[0.5333333333333333],vertical,"(390.0, 762.0)",0.7666666666666666,0.486,1,5091.277
1,False,58,target,"[(1087, 901)]",[],[1],[0.5333333333333333],vertical,"(390.0, 262.0)",0.5666666666666667,0.492,1,5096.306
1,False,59,target,"[(1086, 905)]",[],[1],[0.7],horizontal,"(390.0, 262.0)",0.5,0.652,1,5100.744
1,False,60,target,"[(1085, 896)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,5105.04
2,False,61,catch,"[(1085, 873)]",[],[1],[0.45],vertical,"(890.0, 762.0)",0.7666666666666666,nan,1,5109.48
2,False,62,catch,"[(1061, 897)]",[],[1],[0.45],vertical,"(390.0, 762.0)",0.85,nan,1,5113.646
2,False,63,target,"[(878, 298), (78, 688), (1250, 523), (872, 910), (1252, 709), (403, 499), (482, 605), (644, 608), (160, 456), (716, 504), (823, 442), (280, 714), (1077, 889)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[0.48333333333333334],horizontal,"(890.0, 762.0)",1.0166666666666666,0.448,1,5122.685
2,False,64,target,"[(1071, 928)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.4,nan,0,5147.97
2,False,65,target,"[(1022, 915)]",[],[1],[0.48333333333333334],vertical,"(390.0, 762.0)",0.9166666666666666,0.45,1,5153.377
2,False,66,target,"[(1060, 915)]",[],[1],[0.13333333333333333],vertical,"(890.0, 762.0)",1.65,0.103,1,5161.395
2,False,67,target,"[(1081, 917)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",1.1166666666666667,0.521,1,5166.59
2,False,68,target,"[(1075, 912)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",0.5333333333333333,0.529,1,5171.762
2,False,69,target,"[(1077, 915)]",[],[1],[0.85],vertical,"(890.0, 262.0)",0.8,nan,0,5175.784
2,False,70,target,"[(1080, 891)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",0.7666666666666666,0.477,1,5180.457
2,False,71,target,"[(1044, 910)]",[],[1],[],vertical,"(890.0, 762.0)",,cti_phase,0,5184.874
2,False,72,target,"[(1076, 899)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.5166666666666666,nan,0,5188.95
2,False,73,target,"[(1022, 933)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",0.5,0.52,1,5194.79
2,False,74,target,"[(1091, 909)]",[],[1],[0.31666666666666665],vertical,"(390.0, 762.0)",1.4166666666666667,0.281,1,5198.875
2,False,75,target,"[(1096, 927)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 762.0)",0.9,0.476,1,5203.558
2,False,76,catch,"[(1081, 909)]",[],[1],[0.45],horizontal,"(890.0, 762.0)",0.75,nan,1,5208.445
2,False,77,catch,"[(1104, 900)]",[],[1],[0.45],vertical,"(390.0, 762.0)",1.4,nan,1,5212.574
2,False,78,target,"[(1096, 899)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 762.0)",0.9333333333333333,0.476,1,5218.228
2,False,79,target,"[(1105, 907)]",[],[1],[0.23333333333333334],vertical,"(390.0, 262.0)",1.6,0.2,1,5222.959
2,False,80,target,"[(1083, 902)]",[],[1],[0.5333333333333333],vertical,"(390.0, 262.0)",1.0,0.493,1,5227.566
2,False,81,target,"[(1081, 890)]",[],[1],[0.85],vertical,"(890.0, 762.0)",1.2166666666666666,nan,0,5232.114
2,False,82,target,"[(1081, 890)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.55,nan,0,5237.068
2,False,83,target,"[(1095, 907)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",1.2666666666666666,nan,0,5242.744
2,False,84,catch,"[(1091, 910)]",[],[1],[0.06666666666666667],vertical,"(390.0, 762.0)",1.1,0.038,0,5248.061
2,False,85,target,"[(1081, 862)]",[],[1],[],vertical,"(890.0, 262.0)",,cti_phase,0,5252.979
2,False,86,target,"[(1085, 876)]",[],[1],[0.6833333333333333],vertical,"(890.0, 262.0)",0.5166666666666666,0.637,1,5257.179
2,False,87,catch,"[(1090, 905)]",[],[1],[0.45],vertical,"(390.0, 262.0)",1.4666666666666666,nan,1,5261.368
2,False,88,target,"[(1085, 872)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",0.5,0.51,1,5266.874
2,False,89,target,"[(1091, 884)]",[],[1],[0.85],vertical,"(890.0, 762.0)",1.0,nan,0,5271.697
2,False,90,target,"[(1101, 895)]",[],[1],[0.6],horizontal,"(390.0, 762.0)",1.6833333333333333,0.56,1,5276.409
2,False,91,catch,"[(1117, 906)]",[],[1],[0.45],horizontal,"(390.0, 762.0)",1.25,nan,1,5281.645
2,False,92,target,"[(1081, 891)]",[],[1],[0.5333333333333333],vertical,"(390.0, 762.0)",1.0166666666666666,0.492,1,5286.476
2,False,93,target,"[(1100, 899)]",[],[1],[],horizontal,"(890.0, 762.0)",,cti_phase,0,5290.945
2,False,94,catch,"[(1081, 889)]",[],[1],[0.21666666666666667],vertical,"(390.0, 262.0)",1.6166666666666667,0.182,0,5293.971
2,False,95,target,"[(1090, 889)]",[],[1],[0.85],vertical,"(890.0, 762.0)",1.2,nan,0,5299.436
2,False,96,target,"[(1104, 893)]",[],[1],[0.3333333333333333],vertical,"(890.0, 762.0)",1.4,0.295,1,5304.762
2,False,97,catch,"[(1069, 897)]",[],[1],[0.45],horizontal,"(390.0, 262.0)",1.3833333333333333,nan,1,5309.689
2,False,98,target,"[(1094, 902)]",[],[1],[0.85],vertical,"(390.0, 262.0)",1.5833333333333333,nan,0,5314.518
2,False,99,target,"[(1089, 899)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.25,nan,0,5319.826
2,False,100,target,"[(1090, 880)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",0.6333333333333333,0.543,1,5324.718
2,False,101,target,"[(1102, 902)]","[(1102, 902)]",[1],[0.016666666666666666],horizontal,"(890.0, 762.0)",,bar_phase,0,5333.002
2,False,102,target,"[(1085, 890)]",[],[1],[0.3],vertical,"(390.0, 762.0)",1.0833333333333333,0.268,1,5335.396
2,False,103,target,"[(1082, 904)]",[],[1],[0.2833333333333333],horizontal,"(890.0, 762.0)",1.3666666666666667,0.252,1,5340.316
2,False,104,target,"[(1104, 899)]",[],[1],[0.11666666666666667],horizontal,"(390.0, 262.0)",1.0166666666666666,0.085,1,5345.161
2,False,105,catch,"[(1095, 891)]",[],[1],[],horizontal,"(890.0, 262.0)",,cti_phase,0,5349.724
2,False,106,target,"[(1083, 891)]",[],[1],[],vertical,"(390.0, 262.0)",,cti_phase,0,5354.388
2,False,107,target,"[(1114, 890)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 762.0)",1.3166666666666667,0.49,1,5359.378
2,False,108,target,"[(1106, 895)]",[],[1],[0.36666666666666664],vertical,"(890.0, 762.0)",1.3833333333333333,0.326,1,5364.522
2,False,109,target,"[(1100, 899)]",[],[1],[0.21666666666666667],horizontal,"(890.0, 262.0)",1.3333333333333333,0.18,1,5369.763
2,False,110,catch,"[(1088, 885)]",[],[1],[0.45],horizontal,"(390.0, 762.0)",1.05,nan,1,5374.713
2,False,111,target,"[(940, 98), (837, 108), (937, 127), (1008, 301), (945, 266), (941, 147), (897, 148), (941, 142), (901, 137), (929, 218), (930, 810), (901, 226), (785, 185), (1008, 152), (1022, 152), (962, 862), (967, 185), (950, 180), (921, 170), (965, 98), (964, 190), (209, 158), (957, 151), (916, 261), (930, 213), (644, 194), (950, 151), (547, 270), (921, 218), (992, 210), (636, 169), (979, 159), (612, 227), (968, 293), (899, 168), (541, 162), (993, 246), (112, 175), (462, 675), (897, 259), (690, 447), (974, 252), (911, 196), (895, 195), (994, 161), (992, 171), (1009, 576), (558, 212), (1010, 862)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[],vertical,"(390.0, 262.0)",,fix_phase,0,5379.206
2,False,112,target,"[(1012, 213), (141, 178), (148, 164), (1001, 299), (995, 881), (867, 208), (509, 183), (131, 332), (1003, 185), (1163, 180), (947, 184), (831, 432), (88, 165), (1008, 171), (146, 177), (1071, 194), (969, 103), (1085, 873)]","[(1075, 895)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[0.5333333333333333],vertical,"(890.0, 762.0)",,bar_phase,0,5400.09
2,False,113,target,"[(1103, 907)]",[],[1],[],vertical,"(890.0, 262.0)",,fix_phase,0,5412.293
2,False,114,target,"[(1128, 898)]",[],[1],[],vertical,"(390.0, 762.0)",,fix_phase,0,5414.406
2,False,115,target,"[(738, 180), (1143, 181), (969, 188), (1032, 915)]",[],"[0, 0, 0, 1]",[],horizontal,"(390.0, 762.0)",,fix_phase,0,5416.68
2,False,116,target,"[(1062, 905)]","[(1037, 909)]",[1],[0.95],horizontal,"(390.0, 262.0)",,"bar_phase,cti_phase",0,5420.592
2,False,117,target,"[(962, 294), (1085, 900)]","[(1033, 900)]","[0, 1]",[0.35],horizontal,"(390.0, 262.0)",,bar_phase,0,5424.696
2,False,118,target,"[(1088, 902)]",[],[1],[],vertical,"(390.0, 762.0)",,fix_phase,0,5427.401
2,False,119,target,"[(746, 189), (921, 113), (524, 113), (921, 194), (669, 189), (1201, 709), (489, 195), (1222, 191), (930, 195), (495, 198), (954, 242), (652, 985), (771, 495), (1027, 251), (1032, 533), (916, 178), (1081, 903)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[0.48333333333333334],horizontal,"(890.0, 762.0)",0.8,0.441,1,5429.903
2,False,120,target,"[(906, 705), (1090, 903)]",[],"[0, 1]",[0.2833333333333333],vertical,"(890.0, 762.0)",0.7666666666666666,0.247,1,5461.167
3,False,121,catch,"[(1090, 891)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,5471.542
3,False,122,target,"[(1221, 103), (1083, 899)]",[],"[0, 1]",[0.4666666666666667],horizontal,"(390.0, 762.0)",0.9333333333333333,0.431,1,5476.218
3,False,123,catch,"[(1014, 907)]",[],[1],[0.45],horizontal,"(390.0, 262.0)",0.9833333333333333,nan,1,5482.946
3,False,124,catch,"[(1081, 881)]",[],[1],[0.45],vertical,"(390.0, 762.0)",1.2166666666666666,nan,1,5487.157
3,False,125,target,"[(1087, 886)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 762.0)",1.0666666666666667,0.538,1,5492.171
3,False,126,target,"[(1090, 907)]",[],[1],[0.45],horizontal,"(890.0, 262.0)",1.6166666666666667,0.415,1,5497.356
3,False,127,target,"[(1103, 894)]",[],[1],[],horizontal,"(890.0, 262.0)",,cti_phase,0,5502.196
3,False,128,target,"[(1084, 891)]",[],[1],[0.4166666666666667],vertical,"(390.0, 762.0)",1.5833333333333333,0.379,1,5506.934
3,False,129,target,"[(1091, 904)]","[(1086, 904)]",[1],[0.3],vertical,"(890.0, 762.0)",,bar_phase,0,5512.018
3,False,130,target,"[(1086, 876)]",[],[1],[0.55],vertical,"(390.0, 762.0)",1.45,0.505,1,5514.939
3,False,131,target,"[(1099, 903)]","[(1090, 905)]",[1],[0.1],horizontal,"(890.0, 262.0)",,bar_phase,0,5520.108
3,False,132,target,"[(1114, 884)]",[],[1],[0.36666666666666664],horizontal,"(390.0, 762.0)",1.2833333333333332,0.334,1,5522.494
3,False,133,target,"[(1088, 892)]",[],[1],[],horizontal,"(890.0, 762.0)",,fix_phase,0,5528.961
3,False,134,target,"[(1079, 895)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.0666666666666667,nan,0,5531.166
3,False,135,target,"[(1082, 876)]",[],[1],[0.4666666666666667],horizontal,"(890.0, 262.0)",1.0333333333333332,0.423,1,5536.036
3,False,136,target,"[(1077, 887)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,5540.873
3,False,137,target,"[(1104, 892)]",[],[1],[0.85],vertical,"(390.0, 262.0)",0.95,nan,0,5545.679
3,False,138,catch,"[(1081, 885)]",[],[1],[0.45],vertical,"(390.0, 762.0)",1.4333333333333333,nan,1,5550.679
3,False,139,target,"[(1091, 892)]",[],[1],[0.65],horizontal,"(390.0, 262.0)",1.0,0.606,1,5556.007
3,False,140,target,"[(1088, 880)]",[],[1],[0.5166666666666666],vertical,"(390.0, 262.0)",1.1833333333333333,0.479,1,5560.587
3,False,141,catch,"[(1085, 896)]",[],[1],[0.36666666666666664],horizontal,"(390.0, 762.0)",1.5666666666666667,0.329,0,5565.109
3,False,142,target,"[(1110, 887)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",0.7833333333333333,0.476,1,5569.944
3,False,143,target,"[(1085, 899)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",1.5333333333333332,nan,0,5574.439
3,False,144,target,"[(1079, 876)]",[],[1],[0.6333333333333333],vertical,"(890.0, 762.0)",0.5833333333333334,0.592,1,5579.561
3,False,145,target,"[(1083, 894)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",0.7333333333333333,0.525,1,5583.997
3,False,146,catch,"[(1085, 899)]",[],[1],[0.45],horizontal,"(390.0, 262.0)",0.5333333333333333,nan,1,5588.279
3,False,147,target,"[(1081, 893)]",[],[1],[0.5],horizontal,"(890.0, 262.0)",1.0666666666666667,0.455,1,5592.198
3,False,148,target,"[(1076, 901)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.7666666666666666,nan,0,5596.55
3,False,149,target,"[(1089, 886)]",[],[1],[0.85],vertical,"(890.0, 262.0)",1.2833333333333332,nan,0,5601.481
3,False,150,target,"[(1084, 874)]",[],[1],[0.85],vertical,"(390.0, 262.0)",1.5666666666666667,nan,0,5606.51
3,False,151,target,"[(1073, 891)]",[],[1],[0.4666666666666667],horizontal,"(890.0, 262.0)",1.6666666666666667,0.428,1,5612.845
3,False,152,target,"[(1081, 888)]",[],[1],[0.85],vertical,"(390.0, 762.0)",1.2333333333333334,nan,0,5619.593
3,False,153,catch,"[(1077, 889)]",[],[1],[0.45],horizontal,"(890.0, 262.0)",0.6,nan,1,5625.101
3,False,154,target,"[(804, 313), (562, 309), (560, 294), (499, 528), (559, 461), (555, 385), (587, 89), (571, 700), (499, 393), (572, 709), (580, 481), (780, 304), (562, 413), (596, 423), (373, 711), (596, 309), (558, 318), (775, 478), (610, 327), (369, 331), (591, 447), (428, 743), (732, 439), (579, 557), (590, 347), (590, 399), (584, 337), (518, 461), (572, 352), (598, 781), (518, 657), (595, 394), (601, 352), (1034, 872)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[0.3833333333333333],vertical,"(390.0, 262.0)",1.5166666666666666,0.346,1,5629.314
3,False,155,target,"[(1014, 907)]",[],[1],[],vertical,"(390.0, 262.0)",,fix_phase,0,5656.107
3,False,156,catch,"[(1068, 432), (606, 441), (596, 423), (606, 442), (1077, 893)]","[(1027, 907)]","[0, 0, 0, 0, 1]",[0.6833333333333333],horizontal,"(890.0, 262.0)",,bar_phase,0,5658.439
3,False,157,target,"[(1061, 886)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 762.0)",0.8333333333333334,0.477,1,5673.332
3,False,158,target,"[(1071, 905)]",[],[1],[0.48333333333333334],vertical,"(890.0, 262.0)",1.2,0.441,1,5678.038
3,False,159,target,"[(1062, 909)]",[],[1],[0.85],vertical,"(390.0, 762.0)",0.5666666666666667,nan,0,5682.88
3,False,160,catch,"[(388, 795), (1071, 886)]",[],"[0, 1]",[0.45],vertical,"(390.0, 262.0)",0.55,nan,1,5687.663
3,False,161,target,"[(1104, 863)]",[],[1],[0.21666666666666667],horizontal,"(890.0, 262.0)",0.7,0.181,1,5766.977
3,False,162,target,"[(1085, 906)]",[],[1],[0.85],vertical,"(890.0, 262.0)",0.55,nan,0,5779.19
3,False,163,target,"[(1069, 891)]",[],[1],[],horizontal,"(890.0, 262.0)",,cti_phase,0,5783.785
3,False,164,target,"[(1088, 876)]",[],[1],[0.5333333333333333],vertical,"(390.0, 762.0)",0.8833333333333333,0.489,1,5788.294
3,False,165,target,"[(1075, 899)]",[],[1],[0.5666666666666667],vertical,"(890.0, 262.0)",0.7666666666666666,0.525,1,5792.874
3,False,166,target,"[(1081, 877)]",[],[1],[0.85],vertical,"(890.0, 262.0)",0.9333333333333333,nan,0,5797.161
3,False,167,target,"[(1090, 896)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 762.0)",1.1833333333333333,0.499,1,5802.49
3,False,168,target,"[(1081, 886)]","[(1074, 890)]",[1],[0.23333333333333334],horizontal,"(390.0, 262.0)",,bar_phase,0,5806.845
3,False,169,target,"[(1080, 885)]",[],[1],[0.85],vertical,"(890.0, 262.0)",1.6833333333333333,nan,0,5809.428
3,False,170,target,"[(1070, 863)]",[],[1],[0.85],vertical,"(390.0, 262.0)",0.6666666666666666,nan,0,5815.03
3,False,171,target,"[(1080, 873)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 762.0)",0.5,0.476,1,5821.39
3,False,172,target,"[(1094, 890)]",[],[1],[0.85],vertical,"(390.0, 762.0)",1.15,nan,0,5826.235
3,False,173,target,"[(1069, 881)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.2166666666666666,nan,0,5831.496
3,False,174,catch,"[(1078, 901)]",[],[1],[0.11666666666666667],horizontal,"(890.0, 762.0)",1.65,0.084,0,5838.08
3,False,175,target,"[(1081, 889)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",1.0166666666666666,0.525,1,5842.838
3,False,176,target,"[(1104, 905)]",[],[1],[0.4166666666666667],vertical,"(890.0, 262.0)",0.75,0.384,1,5847.595
3,False,177,target,"[(1104, 910)]",[],[1],[],horizontal,"(890.0, 262.0)",,cti_phase,0,5851.759
3,False,178,target,"[(1080, 892)]",[],[1],[],horizontal,"(890.0, 262.0)",,cti_phase,0,5856.207
3,False,179,catch,"[(1085, 885)]",[],[1],[0.45],vertical,"(390.0, 262.0)",1.25,nan,1,5861.68
3,False,180,catch,"[(1060, 918)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,5867.295
4,False,181,catch,"[(1060, 914)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,6006.241
4,False,182,target,"[(1063, 915)]",[],[1],[],horizontal,"(890.0, 762.0)",,cti_phase,0,6013.941
4,False,183,catch,"[(1062, 919)]",[],[1],[0.45],horizontal,"(390.0, 762.0)",1.3666666666666667,nan,1,6017.825
4,False,184,catch,"[(1222, 910)]",[],[1],[],vertical,"(390.0, 762.0)",,fix_phase,0,6023.371
4,False,185,target,"[(1228, 713), (959, 735), (1148, 743), (1075, 850)]",[],"[0, 0, 0, 1]",[],horizontal,"(890.0, 262.0)",,fix_phase,0,6024.847
4,False,186,target,"[(1148, 727), (1081, 729), (1202, 729), (1201, 741), (1197, 755)]",[],"[0, 0, 0, 0, 1]",[],horizontal,"(890.0, 762.0)",,fix_phase,0,6027.079
4,False,187,catch,"[(1051, 756)]",[],[1],[],vertical,"(890.0, 262.0)",,fix_phase,0,6033.463
4,False,188,target,"[(1250, 743), (1255, 765), (1153, 690), (1061, 814)]",[],"[0, 0, 0, 1]",[],horizontal,"(390.0, 262.0)",,fix_phase,0,6035.476
