block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses,fa_rate_recent100,actual_invalid_type
0,1,valid,"[(1136, 864)]",[],[1],[0.45],horizontal,"(890.0, 262.0)",1.4833333333333334,0.415,1,0.54,1,0.0,same
0,2,valid,"[(1075, 860)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",0.8,nan,0,10.683,0,0.0,same
0,3,catch,"[(1086, 820)]",[],[1],[],vertical,"(390.0, 262.0)",1.7,nan,1,52.406,1,0.0,same
0,4,catch,"[(1120, 772)]",[],[1],[],vertical,"(390.0, 762.0)",1.7,nan,1,58.084,1,0.0,same
0,5,catch,"[(1125, 830)]",[],[1],[],vertical,"(390.0, 262.0)",1.7,nan,1,63.6,1,0.0,same
0,6,catch,"[(1145, 753), (1112, 858)]",[],"[0, 1]",[],horizontal,"(890.0, 762.0)",1.7,nan,1,68.659,2,0.0,same
0,7,valid,"[(1123, 829)]",[],[1],[0.6833333333333333],horizontal,"(390.0, 262.0)",1.1166666666666667,0.654,1,129.33,2,0.0,same
0,8,invalid_same_bar,"[(1128, 820)]",[],[1],[0.6666666666666666],horizontal,"(890.0, 762.0)",1.3,0.626,1,135.568,2,0.0,same
0,9,valid,"[(1132, 777)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",1.2333333333333334,0.499,1,141.886,2,0.0,same
0,10,valid,"[(1125, 812)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 262.0)",1.3333333333333333,0.488,1,148.064,3,0.0,same
0,11,invalid_adjacent_other_bar,"[(1136, 782)]",[],[1],[0.5],horizontal,"(890.0, 262.0)",1.1333333333333333,0.457,1,154.872,3,0.0,other
0,12,invalid_adjacent_other_bar,"[(1154, 792)]",[],[1],[0.65],horizontal,"(390.0, 262.0)",1.3666666666666667,0.6,1,160.569,3,0.0,other
0,13,valid,"[(1161, 793)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",1.0833333333333333,0.53,1,166.57,3,0.0,same
0,14,valid,"[(1124, 803)]",[],[1],[0.26666666666666666],vertical,"(390.0, 262.0)",1.3166666666666667,0.237,1,173.06,3,0.0,same
0,15,invalid_adjacent_other_bar,"[(1135, 762)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.1833333333333333,nan,0,178.91,0,0.0,other
0,16,valid,"[(1126, 830)]",[],[1],[0.7333333333333333],horizontal,"(390.0, 262.0)",0.8833333333333333,0.691,1,184.243,1,0.0,same
0,17,valid,"[(1112, 856)]",[],[1],[0.7666666666666666],vertical,"(390.0, 762.0)",1.3166666666666667,0.716,1,193.044,1,0.0,same
0,18,valid,"[(1136, 791)]",[],[1],[0.8166666666666667],horizontal,"(390.0, 262.0)",1.5166666666666666,0.797,1,198.91,1,0.0,same
0,19,catch,"[(1161, 780)]",[],[1],[],horizontal,"(890.0, 762.0)",1.7,nan,1,204.724,2,0.0,same
0,20,valid,"[(1163, 793)]",[],[1],[0.65],vertical,"(390.0, 262.0)",1.2666666666666666,0.626,1,210.466,2,0.0,same
