block,practice,trial,change_interval_s,change_interval_frames,taps_start_time_during_fix,taps_end_time_during_fix,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_frame_during_fix,taps_on_lever_s_during_fix,fix_xy,bar_orientation,target_xy,cti,rt,acc,time
1,True,1,0.997,59,[],[],"[(60, 919), (1278, 519), (44, 636), (400, 655), (13, 713), (27, 663), (1, 665), (50, 690), (37, 713), (1074, 822)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[19],[0.31666666666666665],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.65],[0.283],1,0.366
1,True,2,0.716,42,[],[],"[(1203, 875)]",[],[1],[],[],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[],[0],0,519.916
1,True,3,0.612,36,[],[],"[(1185, 869)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.5666666666666667],[0.502],1,889.06
1,True,4,0.87,52,[],[],"[(1136, 873)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.4],[0.53],1,946.913
1,False,1,0.731,43,[],[],"[(1135, 856)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[1.5333333333333332],[0.8],0,951.77
1,False,2,0.866,51,[],[],"[(1196, 904)]",[],[1],[40],[0.6666666666666666],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.7166666666666667],[0.624],1,956.749
1,False,3,0.505,30,[],[],"[(1134, 869)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.6166666666666667],[0.814],0,1019.706
1,False,4,1.039,62,[],[],"[(1136, 862)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.8833333333333333],[0.534],1,1023.603
1,False,5,0.818,49,[],[],"[(1139, 870)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.1333333333333333],[0.543],1,1028.286
1,False,6,1.184,71,[],[],"[(1202, 902)]",[],[1],[38],[0.6333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.2666666666666666],[0.595],1,1032.819
1,False,7,0.962,57,[],[],"[(1120, 863)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.15],[0.493],1,1057.518
1,False,8,0.514,30,[],[],"[(1153, 873)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[1.3666666666666667],[0.531],1,1062.015
1,False,9,1.14,68,[],[],"[(1100, 864)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.35],[0.8],0,1066.676
1,False,10,0.783,46,[],[],"[(262, 759), (1183, 899)]",[],"[0, 1]",[36],[0.6],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.7166666666666667],[0.562],1,1071.842
1,False,11,0.658,39,[],[],"[(1103, 865)]",[],[1],[33],[0.55],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.3],[0.507],1,1105.059
1,False,12,0.617,37,[],[],"[(1099, 872)]",[],[1],[43],[0.7166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.9666666666666667],[0.675],1,1109.55
1,False,13,0.551,33,[],[],"[(1099, 871)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.85],[0.807],0,1113.915
1,False,14,0.78,46,[],[],"[(1126, 870)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.6],[0.545],1,1118.144
1,False,15,0.643,38,[],[],"[(1090, 859)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[1.0833333333333333],[0.526],1,1123.055
1,False,16,0.871,52,[],[],"[(1129, 886)]",[],[1],[36],[0.6],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.9166666666666666],[0.555],1,1127.548
1,False,17,0.63,37,[],[],"[(1103, 879)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.8833333333333333],[0.806],0,1150.16
1,False,18,0.935,56,[],[],"[(1113, 911)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.75],[0.806],0,1154.465
1,False,19,0.936,56,[],[],"[(1166, 897)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.7666666666666666],[0.806],0,1159.369
1,False,20,1.152,69,[],[],"[(1142, 889)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.6],[0.543],1,1229.683
1,False,21,0.842,50,[],[],"[(1118, 876)]",[],[1],[43],[0.7166666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[1.0666666666666667],[0.681],1,1239.269
1,False,22,0.767,46,[],[],"[(1113, 857)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.3666666666666667],[0.529],1,1243.785
1,False,23,1.057,63,[],[],"[(1093, 855)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.2166666666666666],[0.5],1,1248.627
1,False,24,1.069,64,[],[],"[(1094, 856)]",[],[1],[45],[0.75],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[1.4166666666666667],[0.706],1,1253.305
1,False,25,0.878,52,[],[],"[(1106, 870)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.5166666666666666],[0.543],1,1258.664
1,False,26,0.971,58,[],[],"[(1108, 872)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.25],[0.494],1,1262.654
1,False,27,0.867,52,[],[],"[(1094, 868)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.4333333333333333],[0.533],1,1267.367
1,False,28,1.065,63,[],[],"[(1092, 868)]",[],[1],[33],[0.55],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.6],[0.511],1,1272.281
1,False,29,0.773,46,[],[],"[(1142, 872)]",[],[1],[36],[0.6],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[1.25],[0.568],1,1277.601
1,False,30,1.074,64,[],[],"[(1082, 877)]",[],[1],[36],[0.6],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[1.3333333333333333],[0.558],1,1282.402
1,False,31,0.72,43,[],[],"[(1090, 882)]",[],[1],[31],[0.5166666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.55],[0.484],1,1287.424
1,False,32,0.755,45,[],[],"[(1089, 880)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.0666666666666667],[0.527],1,1291.226
1,False,33,0.961,57,[],[],"[(1100, 880)]",[],[1],[35],[0.5833333333333334],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[1.5666666666666667],[0.548],1,1295.536
1,False,34,0.633,37,[],[],"[(1117, 879)]",[],[1],[33],[0.55],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.7166666666666667],[0.511],1,1300.581
1,False,35,0.995,59,[],[],"[(1105, 875)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.85],[0.525],1,1304.466
1,False,36,0.52,31,[],[],"[(1094, 889)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[1.3333333333333333],[0.817],0,1308.882
1,False,37,0.842,50,[],[],"[(1081, 881)]",[],[1],[32],[0.5333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[1.0333333333333332],[0.492],1,1313.562
1,False,38,0.601,36,[],[],"[(1099, 880)]",[],[1],[34],[0.5666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.9833333333333333],[0.524],1,1320.805
