block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time,pulses
0,1,target,"[(1130, 900)]",[],[1],[0.36666666666666664],horizontal,"(390.0, 762.0)",0.8333333333333334,0.33,1,0.074,1
